index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,SQ:all,QS:all,QR:all,RQ:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,q:all,g:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
1976,1.49901,3.60135,3.0054,7.76724,7.7239,0,0,0,0,0,0,27.6776,23.1943,2.45931,0.00100091,0.767867,0.979998,0.27749,2.02325,3.39225,2.44183,0.872784,0.00135249,0.0020399,-6592.57
