index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,SQ:all,QS:all,QR:all,RQ:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,q:all,g:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
245,1.34155,3.01196,3.23309,0.944154,2.78046,0,0,0,0,0,0,15.7866,10.0517,2.44772,0.00101052,0.969394,0.302408,0.058191,1.45728,0.945113,3.22408,0.836136,0.00169841,0.00308417,-6429.84
