index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,SQ:all,QS:all,QR:all,RQ:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,q:all,g:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
340,1.53258,3.172,3.12725,7.99955,7.97089,0,0,0,0,0,0,27.6729,26.693,1.64814,0.00100015,0.980407,0.182363,0.492455,-3.40558,0.71524,0.349247,0.899851,0.00129791,0.00190767,-6493.34
