time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,3.98629e+07,3.98629e+07,3.98629e+07,144.403,144.403,144.403,19870.4,19870.4,19870.4,2.6443e+07,2.6443e+07,2.6443e+07,2.22611e+07,2.22611e+07,2.22611e+07,67.9313,67.9313,67.9313,11135.3,11135.3,11135.3,1.26919e+07,1.26919e+07,1.26919e+07,9.40225e+06,9.40225e+06,9.40225e+06,1.94569e+06,1.94569e+06,1.94569e+06,5.36592e+06,5.36592e+06,5.36592e+06,8.70454e+06,8.70454e+06,8.70454e+06,0,0,0,0,0,0
1,4.04164e+07,4.04164e+07,4.04164e+07,133.089,133.089,133.089,19183.7,19183.7,19183.7,2.64911e+07,2.64911e+07,2.64911e+07,2.24972e+07,2.24972e+07,2.24972e+07,62.4408,62.4408,62.4408,10626.5,10626.5,10626.5,1.24061e+07,1.24061e+07,1.24061e+07,9.12505e+06,9.12505e+06,9.12505e+06,1.86098e+06,1.86098e+06,1.86098e+06,5.16318e+06,5.16318e+06,5.16318e+06,8.71856e+06,8.71856e+06,8.71856e+06,0.198479,0.198479,0.198479,45.075,45.075,45.075
2,4.09738e+07,4.09738e+07,4.09738e+07,127.232,127.232,127.232,19036.4,19036.4,19036.4,2.65307e+07,2.65307e+07,2.65307e+07,2.27215e+07,2.27215e+07,2.27215e+07,59.4825,59.4825,59.4825,10418.4,10418.4,10418.4,1.21258e+07,1.21258e+07,1.21258e+07,8.8557e+06,8.8557e+06,8.8557e+06,1.77995e+06,1.77995e+06,1.77995e+06,4.96826e+06,4.96826e+06,4.96826e+06,8.73185e+06,8.73185e+06,8.73185e+06,0.186092,0.186092,0.186092,43.9318,43.9318,43.9318
3,4.15334e+07,4.15334e+07,4.15334e+07,126.09,126.09,126.09,19409,19409,19409,2.65613e+07,2.65613e+07,2.65613e+07,2.29342e+07,2.29342e+07,2.29342e+07,58.712,58.712,58.712,10492.6,10492.6,10492.6,1.18525e+07,1.18525e+07,1.18525e+07,8.59399e+06,8.59399e+06,8.59399e+06,1.70245e+06,1.70245e+06,1.70245e+06,4.78165e+06,4.78165e+06,4.78165e+06,8.73619e+06,8.73619e+06,8.73619e+06,0.180906,0.180906,0.180906,44.0001,44.0001,44.0001
4,4.20933e+07,4.20933e+07,4.20933e+07,129.479,129.479,129.479,20326.8,20326.8,20326.8,2.65824e+07,2.65824e+07,2.65824e+07,2.31357e+07,2.31357e+07,2.31357e+07,60.0226,60.0226,60.0226,10852.4,10852.4,10852.4,1.15877e+07,1.15877e+07,1.15877e+07,8.33974e+06,8.33974e+06,8.33974e+06,1.62834e+06,1.62834e+06,1.62834e+06,4.60381e+06,4.60381e+06,4.60381e+06,8.73219e+06,8.73219e+06,8.73219e+06,0.182262,0.182262,0.182262,45.2739,45.2739,45.2739
5,4.26515e+07,4.26515e+07,4.26515e+07,137.694,137.694,137.694,21857.8,21857.8,21857.8,2.65932e+07,2.65932e+07,2.65932e+07,2.33263e+07,2.33263e+07,2.33263e+07,63.5248,63.5248,63.5248,11523,11523,11523,1.13328e+07,1.13328e+07,1.13328e+07,8.09276e+06,8.09276e+06,8.09276e+06,1.55746e+06,1.55746e+06,1.55746e+06,4.43522e+06,4.43522e+06,4.43522e+06,8.72046e+06,8.72046e+06,8.72046e+06,0.190218,0.190218,0.190218,47.843,47.843,47.843
6,4.32055e+07,4.32055e+07,4.32055e+07,151.548,151.548,151.548,24120.7,24120.7,24120.7,2.65931e+07,2.65931e+07,2.65931e+07,2.35063e+07,2.35063e+07,2.35063e+07,69.562,69.562,69.562,12554,12554,12554,1.10896e+07,1.10896e+07,1.10896e+07,7.85287e+06,7.85287e+06,7.85287e+06,1.48969e+06,1.48969e+06,1.48969e+06,4.27644e+06,4.27644e+06,4.27644e+06,8.70157e+06,8.70157e+06,8.70157e+06,0.205527,0.205527,0.205527,51.8999,51.8999,51.8999
7,4.37526e+07,4.37526e+07,4.37526e+07,172.5,172.5,172.5,27297.5,27297.5,27297.5,2.65809e+07,2.65809e+07,2.65809e+07,2.36763e+07,2.36763e+07,2.36763e+07,78.7629,78.7629,78.7629,14024.6,14024.6,14024.6,1.08602e+07,1.08602e+07,1.08602e+07,7.61991e+06,7.61991e+06,7.61991e+06,1.42491e+06,1.42491e+06,1.42491e+06,4.12818e+06,4.12818e+06,4.12818e+06,8.67612e+06,8.67612e+06,8.67612e+06,0.229753,0.229753,0.229753,57.7609,57.7609,57.7609
8,4.42891e+07,4.42891e+07,4.42891e+07,202.893,202.893,202.893,31654,31654,31654,2.65555e+07,2.65555e+07,2.65555e+07,2.38367e+07,2.38367e+07,2.38367e+07,92.1437,92.1437,92.1437,16051.7,16051.7,16051.7,1.06473e+07,1.06473e+07,1.06473e+07,7.3937e+06,7.3937e+06,7.3937e+06,1.36298e+06,1.36298e+06,1.36298e+06,3.99142e+06,3.99142e+06,3.99142e+06,8.64472e+06,8.64472e+06,8.64472e+06,0.265521,0.265521,0.265521,65.9002,65.9002,65.9002
9,4.48102e+07,4.48102e+07,4.48102e+07,246.341,246.341,246.341,37568,37568,37568,2.65152e+07,2.65152e+07,2.65152e+07,2.39881e+07,2.39881e+07,2.39881e+07,111.279,111.279,111.279,18801.8,18801.8,18801.8,1.04545e+07,1.04545e+07,1.04545e+07,7.1741e+06,7.1741e+06,7.1741e+06,1.30379e+06,1.30379e+06,1.30379e+06,3.8675e+06,3.8675e+06,3.8675e+06,8.60799e+06,8.60799e+06,8.60799e+06,0.316947,0.316947,0.316947,77.0008,77.0008,77.0008
