time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,278255,278255,278255,49126.2,49126.2,49126.2,48465.8,48465.8,48465.8,5.47381e+06,5.47381e+06,5.47381e+06,5.39058e+06,5.39058e+06,5.39058e+06,758584,758584,758584,758636,758636,758636,1.20836e+06,1.20836e+06,1.20836e+06,1.21583e+06,1.21583e+06,1.21583e+06,7.97897e+06,7.97897e+06,7.97897e+06,7.9795e+06,7.9795e+06,7.9795e+06,9.55683e+07,9.55683e+07,9.55683e+07,0,0,0,0,0,0
1,277271,277271,277271,49726,49726,49726,49059.6,49059.6,49059.6,5.43723e+06,5.43723e+06,5.43723e+06,5.35415e+06,5.35415e+06,5.35415e+06,766301,766301,766301,766430,766430,766430,1.20931e+06,1.20931e+06,1.20931e+06,1.2168e+06,1.2168e+06,1.2168e+06,7.9909e+06,7.9909e+06,7.9909e+06,7.99151e+06,7.99151e+06,7.99151e+06,9.55998e+07,9.55998e+07,9.55998e+07,593.552,593.552,593.552,731.274,731.274,731.274
2,275806,275806,275806,49497.8,49497.8,49497.8,48842.6,48842.6,48842.6,5.41002e+06,5.41002e+06,5.41002e+06,5.32744e+06,5.32744e+06,5.32744e+06,762112,762112,762112,762377,762377,762377,1.2107e+06,1.2107e+06,1.2107e+06,1.21819e+06,1.21819e+06,1.21819e+06,8.00311e+06,8.00311e+06,8.00311e+06,8.00405e+06,8.00405e+06,8.00405e+06,9.5645e+07,9.5645e+07,9.5645e+07,594.78,594.78,594.78,732.901,732.901,732.901
3,276337,276337,276337,48969.5,48969.5,48969.5,48325.6,48325.6,48325.6,5.40788e+06,5.40788e+06,5.40788e+06,5.32588e+06,5.32588e+06,5.32588e+06,752985,752985,752985,753256,753256,753256,1.21088e+06,1.21088e+06,1.21088e+06,1.21833e+06,1.21833e+06,1.21833e+06,7.9958e+06,7.9958e+06,7.9958e+06,7.99717e+06,7.99717e+06,7.99717e+06,9.569e+07,9.569e+07,9.569e+07,589.023,589.023,589.023,725.889,725.889,725.889
4,278335,278335,278335,48744.1,48744.1,48744.1,48095.9,48095.9,48095.9,5.42339e+06,5.42339e+06,5.42339e+06,5.34157e+06,5.34157e+06,5.34157e+06,747290,747290,747290,747383,747383,747383,1.20986e+06,1.20986e+06,1.20986e+06,1.21726e+06,1.21726e+06,1.21726e+06,7.9724e+06,7.9724e+06,7.9724e+06,7.9739e+06,7.9739e+06,7.9739e+06,9.57263e+07,9.57263e+07,9.57263e+07,582.928,582.928,582.928,718.297,718.297,718.297
5,280068,280068,280068,48942.7,48942.7,48942.7,48277.5,48277.5,48277.5,5.43916e+06,5.43916e+06,5.43916e+06,5.35693e+06,5.35693e+06,5.35693e+06,748077,748077,748077,747948,747948,747948,1.20861e+06,1.20861e+06,1.20861e+06,1.216e+06,1.216e+06,1.216e+06,7.94881e+06,7.94881e+06,7.94881e+06,7.94993e+06,7.94993e+06,7.94993e+06,9.57505e+07,9.57505e+07,9.57505e+07,581.145,581.145,581.145,715.894,715.894,715.894
6,280410,280410,280410,49309.7,49309.7,49309.7,48629.9,48629.9,48629.9,5.44342e+06,5.44342e+06,5.44342e+06,5.36051e+06,5.36051e+06,5.36051e+06,752736,752736,752736,752526,752526,752526,1.20798e+06,1.20798e+06,1.20798e+06,1.21542e+06,1.21542e+06,1.21542e+06,7.93737e+06,7.93737e+06,7.93737e+06,7.93783e+06,7.93783e+06,7.93783e+06,9.57658e+07,9.57658e+07,9.57658e+07,583.632,583.632,583.632,718.796,718.796,718.796
7,279556,279556,279556,49530.1,49530.1,49530.1,48850.3,48850.3,48850.3,5.4366e+06,5.4366e+06,5.4366e+06,5.35328e+06,5.35328e+06,5.35328e+06,756656,756656,756656,756572,756572,756572,1.20809e+06,1.20809e+06,1.20809e+06,1.21558e+06,1.21558e+06,1.21558e+06,7.93873e+06,7.93873e+06,7.93873e+06,7.93874e+06,7.93874e+06,7.93874e+06,9.57785e+07,9.57785e+07,9.57785e+07,587.248,587.248,587.248,723.27,723.27,723.27
8,278504,278504,278504,49489.2,49489.2,49489.2,48822.4,48822.4,48822.4,5.42717e+06,5.42717e+06,5.42717e+06,5.344e+06,5.344e+06,5.344e+06,757214,757214,757214,757349,757349,757349,1.20845e+06,1.20845e+06,1.20845e+06,1.21598e+06,1.21598e+06,1.21598e+06,7.94484e+06,7.94484e+06,7.94484e+06,7.94491e+06,7.94491e+06,7.94491e+06,9.57926e+07,9.57926e+07,9.57926e+07,589,589,589,725.606,725.606,725.606
9,278069,278069,278069,49301.8,49301.8,49301.8,48648.8,48648.8,48648.8,5.42283e+06,5.42283e+06,5.42283e+06,5.34019e+06,5.34019e+06,5.34019e+06,755136,755136,755136,755399,755399,755399,1.20855e+06,1.20855e+06,1.20855e+06,1.21607e+06,1.21607e+06,1.21607e+06,7.94744e+06,7.94744e+06,7.94744e+06,7.94798e+06,7.94798e+06,7.94798e+06,9.58084e+07,9.58084e+07,9.58084e+07,588.226,588.226,588.226,724.833,724.833,724.833
