index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,SQ:all,QS:all,QR:all,RQ:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,q:all,g:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
1645,5.43141,3.01643,3.00109,4.03285,0.937224,0,0,0,0,0,0,10.4041,12.8587,1.81542,0.293847,0.601034,0.979989,0.508015,2.99742,3.99996,1.77407,0.51415,0.00208992,0.00329448,-6183.32
