index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,SQ:all,QS:all,QR:all,RQ:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,q:all,g:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
737,4.34798,7.1461,7.69245,0.664244,0.551112,0,0,0,0,0,0,26.2004,25.2534,2.29699,0.2973,0.601965,0.106603,0.432288,3.98687,3.94346,0.100162,0.0553383,0.0169637,0.027319,-4986.6
