index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,SQ:all,QS:all,QR:all,RQ:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,q:all,g:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
315,1.32241,3.01142,3.15783,3.32761,1.40682,0,0,0,0,0,0,13.5308,15.4045,2.26272,0.00101792,0.964485,0.403605,0.69625,-0.123542,-1.16489,0.194602,0.865208,0.00132564,0.00188605,-6507.8
