index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,SQ:all,QS:all,QR:all,RQ:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,q:all,g:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
615,1.21062,3.9188,3.05768,7.92264,7.99965,0,0,0,0,0,0,14.8704,13.6256,2.09783,0.00100008,0.619801,0.319642,0.542971,0.377646,-3.12415,10.5986,0.818216,0.00280737,0.00442028,-6423.09
