index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,SQ:all,QS:all,QR:all,RQ:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,q:all,g:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
322,1.48693,3.23316,3.68265,7.46753,5.27392,0,0,0,0,0,0,29.8314,29.1372,1.92755,0.0010181,0.979889,0.979998,0.342339,0.00864805,-3.37359,6.06507,0.279272,0.00391487,0.00580181,-6569.26
