time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,1.70989e+06,1.70989e+06,1.70989e+06,58891,58891,58891,57039.8,57039.8,57039.8,1.38891e+07,1.38891e+07,1.38891e+07,1.3439e+07,1.3439e+07,1.3439e+07,358549,358549,358549,358625,358625,358625,987368,987368,987368,1.01184e+06,1.01184e+06,1.01184e+06,4.50955e+06,4.50955e+06,4.50955e+06,4.51041e+06,4.51041e+06,4.51041e+06,8.58182e+07,8.58182e+07,8.58182e+07,0,0,0,0,0,0
1,1.70582e+06,1.70582e+06,1.70582e+06,60058.4,60058.4,60058.4,58173.1,58173.1,58173.1,1.3859e+07,1.3859e+07,1.3859e+07,1.34089e+07,1.34089e+07,1.34089e+07,365711,365711,365711,365823,365823,365823,989302,989302,989302,1.01382e+06,1.01382e+06,1.01382e+06,4.52127e+06,4.52127e+06,4.52127e+06,4.52218e+06,4.52218e+06,4.52218e+06,8.58384e+07,8.58384e+07,8.58384e+07,233.106,233.106,233.106,706.845,706.845,706.845
2,1.69662e+06,1.69662e+06,1.69662e+06,60615.7,60615.7,60615.7,58727,58727,58727,1.38154e+07,1.38154e+07,1.38154e+07,1.33657e+07,1.33657e+07,1.33657e+07,369651,369651,369651,369880,369880,369880,993441,993441,993441,1.01806e+06,1.01806e+06,1.01806e+06,4.54603e+06,4.54603e+06,4.54603e+06,4.5472e+06,4.5472e+06,4.5472e+06,8.58758e+07,8.58758e+07,8.58758e+07,236.741,236.741,236.741,718.004,718.004,718.004
3,1.68663e+06,1.68663e+06,1.68663e+06,60432.8,60432.8,60432.8,58576.4,58576.4,58576.4,1.37716e+07,1.37716e+07,1.37716e+07,1.33229e+07,1.33229e+07,1.33229e+07,369442,369442,369442,369856,369856,369856,997500,997500,997500,1.02214e+06,1.02214e+06,1.02214e+06,4.5703e+06,4.5703e+06,4.5703e+06,4.57211e+06,4.57211e+06,4.57211e+06,8.59244e+07,8.59244e+07,8.59244e+07,237.88,237.88,237.88,721.76,721.76,721.76
4,1.67967e+06,1.67967e+06,1.67967e+06,59688,59688,59688,57886.2,57886.2,57886.2,1.37393e+07,1.37393e+07,1.37393e+07,1.32921e+07,1.32921e+07,1.32921e+07,365631,365631,365631,366236,366236,366236,999653,999653,999653,1.02418e+06,1.02418e+06,1.02418e+06,4.58313e+06,4.58313e+06,4.58313e+06,4.58598e+06,4.58598e+06,4.58598e+06,8.59811e+07,8.59811e+07,8.59811e+07,236.445,236.445,236.445,717.793,717.793,717.793
5,1.67795e+06,1.67795e+06,1.67795e+06,58706.4,58706.4,58706.4,56958.3,56958.3,56958.3,1.37254e+07,1.37254e+07,1.37254e+07,1.32802e+07,1.32802e+07,1.32802e+07,359845,359845,359845,360560,360560,360560,999055,999055,999055,1.02332e+06,1.02332e+06,1.02332e+06,4.57921e+06,4.57921e+06,4.57921e+06,4.5833e+06,4.5833e+06,4.5833e+06,8.60387e+07,8.60387e+07,8.60387e+07,233.21,233.21,233.21,708.302,708.302,708.302
6,1.6817e+06,1.6817e+06,1.6817e+06,57826,57826,57826,56108.8,56108.8,56108.8,1.37305e+07,1.37305e+07,1.37305e+07,1.32873e+07,1.32873e+07,1.32873e+07,354059,354059,354059,354739,354739,354739,995912,995912,995912,1.01983e+06,1.01983e+06,1.01983e+06,4.55962e+06,4.55962e+06,4.55962e+06,4.56478e+06,4.56478e+06,4.56478e+06,8.60896e+07,8.60896e+07,8.60896e+07,229.396,229.396,229.396,696.831,696.831,696.831
7,1.68948e+06,1.68948e+06,1.68948e+06,57295.3,57295.3,57295.3,55572.5,55572.5,55572.5,1.37498e+07,1.37498e+07,1.37498e+07,1.33081e+07,1.33081e+07,1.33081e+07,349914,349914,349914,350395,350395,350395,991203,991203,991203,1.01481e+06,1.01481e+06,1.01481e+06,4.53033e+06,4.53033e+06,4.53033e+06,4.53599e+06,4.53599e+06,4.53599e+06,8.61277e+07,8.61277e+07,8.61277e+07,226.193,226.193,226.193,686.902,686.902,686.902
8,1.69887e+06,1.69887e+06,1.69887e+06,57225.8,57225.8,57225.8,55459,55459,55459,1.37756e+07,1.37756e+07,1.37756e+07,1.33345e+07,1.33345e+07,1.33345e+07,348336,348336,348336,348482,348482,348482,986258,986258,986258,1.00969e+06,1.00969e+06,1.00969e+06,4.49959e+06,4.49959e+06,4.49959e+06,4.50487e+06,4.50487e+06,4.50487e+06,8.61505e+07,8.61505e+07,8.61505e+07,224.42,224.42,224.42,681.005,681.005,681.005
9,1.70725e+06,1.70725e+06,1.70725e+06,57590.2,57590.2,57590.2,55750.2,55750.2,55750.2,1.37994e+07,1.37994e+07,1.37994e+07,1.33577e+07,1.33577e+07,1.33577e+07,349431,349431,349431,349177,349177,349177,982333,982333,982333,1.00581e+06,1.00581e+06,1.00581e+06,4.47518e+06,4.47518e+06,4.47518e+06,4.47913e+06,4.47913e+06,4.47913e+06,8.61593e+07,8.61593e+07,8.61593e+07,224.386,224.386,224.386,680.168,680.168,680.168
