index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,SQ:all,QS:all,QR:all,RQ:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,q:all,g:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
248,7.98064,6.98109,7.13722,0.668137,0.453272,0,0,0,0,0,0,7.62229,8.89589,0.323817,0.296139,0.609347,0.301359,0.444644,3.4534,3.34087,8.78162,0.0869499,0.0130547,0.0204796,-5037.27
