index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,SQ:all,QS:all,QR:all,RQ:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,q:all,g:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
943,1.32857,3.65688,6.21813,7.99999,1.07641,0,0,0,0,0,0,24.4695,26.6113,1.69911,0.299999,0.600002,0.127627,0.780402,0.0664024,3.32807,0.798251,0.523603,0.0024195,0.00348082,-5650.07
