time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,1.78788e+06,1.78788e+06,1.78788e+06,71261.5,71261.5,71261.5,73708,73708,73708,2.37451e+07,2.37451e+07,2.37451e+07,2.4552e+07,2.4552e+07,2.4552e+07,105793,105793,105793,105843,105843,105843,1.48956e+07,1.48956e+07,1.48956e+07,1.45535e+07,1.45535e+07,1.45535e+07,1.07657e+07,1.07657e+07,1.07657e+07,1.0766e+07,1.0766e+07,1.0766e+07,2.52859e+07,2.52859e+07,2.52859e+07,0,0,0,0,0,0
1,1.78387e+06,1.78387e+06,1.78387e+06,72616.3,72616.3,72616.3,75100.8,75100.8,75100.8,2.37344e+07,2.37344e+07,2.37344e+07,2.45415e+07,2.45415e+07,2.45415e+07,107895,107895,107895,107933,107933,107933,1.48984e+07,1.48984e+07,1.48984e+07,1.4556e+07,1.4556e+07,1.4556e+07,1.07685e+07,1.07685e+07,1.07685e+07,1.07689e+07,1.07689e+07,1.07689e+07,2.52933e+07,2.52933e+07,2.52933e+07,272.467,272.467,272.467,78.325,78.325,78.325
2,1.77431e+06,1.77431e+06,1.77431e+06,73444.3,73444.3,73444.3,75941.4,75941.4,75941.4,2.3719e+07,2.3719e+07,2.3719e+07,2.45263e+07,2.45263e+07,2.45263e+07,109543,109543,109543,109556,109556,109556,1.49043e+07,1.49043e+07,1.49043e+07,1.45617e+07,1.45617e+07,1.45617e+07,1.07766e+07,1.07766e+07,1.07766e+07,1.07771e+07,1.07771e+07,1.07771e+07,2.53094e+07,2.53094e+07,2.53094e+07,277.087,277.087,277.087,79.6383,79.6383,79.6383
3,1.76311e+06,1.76311e+06,1.76311e+06,73593.1,73593.1,73593.1,76067.4,76067.4,76067.4,2.37014e+07,2.37014e+07,2.37014e+07,2.45087e+07,2.45087e+07,2.45087e+07,110357,110357,110357,110326,110326,110326,1.49116e+07,1.49116e+07,1.49116e+07,1.45687e+07,1.45687e+07,1.45687e+07,1.0788e+07,1.0788e+07,1.0788e+07,1.07884e+07,1.07884e+07,1.07884e+07,2.53257e+07,2.53257e+07,2.53257e+07,279.739,279.739,279.739,80.3733,80.3733,80.3733
4,1.75387e+06,1.75387e+06,1.75387e+06,73154.8,73154.8,73154.8,75574.4,75574.4,75574.4,2.36843e+07,2.36843e+07,2.36843e+07,2.44914e+07,2.44914e+07,2.44914e+07,110245,110245,110245,110154,110154,110154,1.49182e+07,1.49182e+07,1.49182e+07,1.45752e+07,1.45752e+07,1.45752e+07,1.08e+07,1.08e+07,1.08e+07,1.08003e+07,1.08003e+07,1.08003e+07,2.53422e+07,2.53422e+07,2.53422e+07,280.022,280.022,280.022,80.4141,80.4141,80.4141
5,1.74889e+06,1.74889e+06,1.74889e+06,72366.3,72366.3,72366.3,74711.1,74711.1,74711.1,2.36699e+07,2.36699e+07,2.36699e+07,2.44768e+07,2.44768e+07,2.44768e+07,109391,109391,109391,109228,109228,109228,1.49228e+07,1.49228e+07,1.49228e+07,1.45798e+07,1.45798e+07,1.45798e+07,1.08103e+07,1.08103e+07,1.08103e+07,1.08102e+07,1.08102e+07,1.08102e+07,2.53588e+07,2.53588e+07,2.53588e+07,278.28,278.28,278.28,79.8627,79.8627,79.8627
6,1.74889e+06,1.74889e+06,1.74889e+06,71506.9,71506.9,71506.9,73772.1,73772.1,73772.1,2.36596e+07,2.36596e+07,2.36596e+07,2.44659e+07,2.44659e+07,2.44659e+07,108143,108143,108143,107907,107907,107907,1.49248e+07,1.49248e+07,1.49248e+07,1.45821e+07,1.45821e+07,1.45821e+07,1.08172e+07,1.08172e+07,1.08172e+07,1.08165e+07,1.08165e+07,1.08165e+07,2.53755e+07,2.53755e+07,2.53755e+07,275.34,275.34,275.34,78.9636,78.9636,78.9636
7,1.75315e+06,1.75315e+06,1.75315e+06,70810.4,70810.4,70810.4,73004.7,73004.7,73004.7,2.36534e+07,2.36534e+07,2.36534e+07,2.4459e+07,2.4459e+07,2.4459e+07,106881,106881,106881,106577,106577,106577,1.49243e+07,1.49243e+07,1.49243e+07,1.45821e+07,1.45821e+07,1.45821e+07,1.08204e+07,1.08204e+07,1.08204e+07,1.08189e+07,1.08189e+07,1.08189e+07,2.53922e+07,2.53922e+07,2.53922e+07,272.173,272.173,272.173,78.0024,78.0024,78.0024
8,1.76001e+06,1.76001e+06,1.76001e+06,70418.1,70418.1,70418.1,72559.4,72559.4,72559.4,2.36505e+07,2.36505e+07,2.36505e+07,2.44552e+07,2.44552e+07,2.44552e+07,105904,105904,105904,105547,105547,105547,1.49221e+07,1.49221e+07,1.49221e+07,1.45805e+07,1.45805e+07,1.45805e+07,1.08202e+07,1.08202e+07,1.08202e+07,1.08179e+07,1.08179e+07,1.08179e+07,2.54086e+07,2.54086e+07,2.54086e+07,269.596,269.596,269.596,77.2187,77.2187,77.2187
9,1.76748e+06,1.76748e+06,1.76748e+06,70369.1,70369.1,70369.1,72478.8,72478.8,72478.8,2.36495e+07,2.36495e+07,2.36495e+07,2.44532e+07,2.44532e+07,2.44532e+07,105381,105381,105381,104986,104986,104986,1.49192e+07,1.49192e+07,1.49192e+07,1.45784e+07,1.45784e+07,1.45784e+07,1.08179e+07,1.08179e+07,1.08179e+07,1.08146e+07,1.08146e+07,1.08146e+07,2.54247e+07,2.54247e+07,2.54247e+07,268.106,268.106,268.106,76.7582,76.7582,76.7582
