index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,SQ:all,QS:all,QR:all,RQ:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,q:all,g:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
189,1.19323,8.93619,3.04008,2.35932,0.304907,0,0,0,0,0,0,2.97072,3.96372,2.67993,0.228241,0.792126,0.176756,0.562777,-3.35778,-3.39079,9.29504,0.572918,0.990503,0.0137749,-20443.7
