index,time,SS:Japan__all,IS:Japan__all,SI:Japan__all,RS:Japan__all,SR:Japan__all,IR:Japan__all,RI:Japan__all,SQ:Japan__all,QS:Japan__all,QR:Japan__all,RQ:Japan__all,RR:Japan__all,obs_mean:EV71_JAP__IASR__inc,obs_mean:CA16_JAP__IASR__inc,obs_real:EV71_JAP__IASR__inc,obs_real:CA16_JAP__IASR__inc
0,0,1.746e+06,10690.6,11315.7,1.80097e+07,1.8972e+07,35186.1,35357.4,1.89597e+06,1.81766e+06,4.7757e+06,4.76821e+06,7.46307e+07,0,0,0,0
0,1,1.74702e+06,10950.6,11587.2,1.80067e+07,1.89698e+07,36025.9,36187.8,1.89678e+06,1.81821e+06,4.77719e+06,4.77036e+06,7.46276e+07,39.5806,76.7825,39.5806,76.7825
0,2,1.74642e+06,11206.1,11851.3,1.80012e+07,1.89651e+07,36860.2,37004.4,1.89839e+06,1.81954e+06,4.78118e+06,4.77497e+06,7.46334e+07,40.5179,78.5647,40.5179,78.5647
0,3,1.74433e+06,11440.9,12090.7,1.79935e+07,1.8958e+07,37654.8,37771.9,1.90074e+06,1.82159e+06,4.78755e+06,4.78187e+06,7.46393e+07,41.4245,80.2682,41.4245,80.2682
0,4,1.74094e+06,11645.6,12295,1.79836e+07,1.89488e+07,38376.4,38456.3,1.90372e+06,1.82427e+06,4.79607e+06,4.79082e+06,7.46456e+07,42.2612,81.8152,42.2612,81.8152
0,5,1.73647e+06,11811.4,12455.3,1.79721e+07,1.89376e+07,38993.7,39026.2,1.9072e+06,1.82747e+06,4.80643e+06,4.80147e+06,7.46523e+07,42.9924,83.1363,42.9924,83.1363
0,6,1.73121e+06,11932.2,12565,1.79592e+07,1.8925e+07,39480.8,39456.3,1.91103e+06,1.83105e+06,4.81823e+06,4.81339e+06,7.46594e+07,43.5874,84.1724,43.5874,84.1724
0,7,1.72547e+06,12003.9,12620.4,1.79455e+07,1.89115e+07,39818.5,39728.8,1.91505e+06,1.83486e+06,4.83102e+06,4.82612e+06,7.4667e+07,44.0223,84.8798,44.0223,84.8798
0,8,1.71958e+06,12025.5,12621.2,1.79315e+07,1.88974e+07,39996.4,39835.3,1.91908e+06,1.83875e+06,4.8443e+06,4.83913e+06,7.46752e+07,44.2822,85.234,44.2822,85.234
0,9,1.71383e+06,11998.9,12570,1.79178e+07,1.88832e+07,40012.9,39777,1.92297e+06,1.84257e+06,4.85758e+06,4.85193e+06,7.46838e+07,44.3625,85.2307,44.3625,85.2307
0,10,1.70851e+06,11928.4,12472.2,1.79047e+07,1.88696e+07,39875.5,39564.3,1.92656e+06,1.84617e+06,4.87038e+06,4.86403e+06,7.46931e+07,44.2684,84.8864,44.2684,84.8864
0,11,1.70387e+06,11820.4,12335.7,1.78927e+07,1.88568e+07,39599.8,39215.8,1.92974e+06,1.84944e+06,4.88227e+06,4.875e+06,7.47028e+07,44.0144,84.2356,44.0144,84.2356
0,12,1.7001e+06,11682.9,12169.5,1.78821e+07,1.88452e+07,39207.5,38755.9,1.9324e+06,1.85228e+06,4.89287e+06,4.88451e+06,7.47129e+07,43.6226,83.3274,43.6226,83.3274
0,13,1.69733e+06,11524.4,11983.6,1.78733e+07,1.88351e+07,38724.5,38213.2,1.93449e+06,1.85463e+06,4.90192e+06,4.89228e+06,7.47234e+07,43.1207,82.2206,43.1207,82.2206
0,14,1.69564e+06,11353.8,11787.6,1.78663e+07,1.88268e+07,38179,37617.5,1.93596e+06,1.85644e+06,4.9092e+06,4.89815e+06,7.47342e+07,42.5394,80.9792,42.5394,80.9792
0,15,1.69507e+06,11179.4,11590.9,1.78613e+07,1.88203e+07,37599.1,36998.3,1.93681e+06,1.8577e+06,4.91461e+06,4.90206e+06,7.47452e+07,41.91,79.6673,41.91,79.6673
0,16,1.69559e+06,11008.9,11401.7,1.78581e+07,1.88155e+07,37011.6,36383.2,1.93706e+06,1.85841e+06,4.91814e+06,4.904e+06,7.47563e+07,41.2631,78.3456,40.4354,78.3456
0,17,1.69714e+06,10848.8,11226.9,1.78569e+07,1.88126e+07,36440.5,35796.3,1.93676e+06,1.85861e+06,4.91983e+06,4.90409e+06,7.47675e+07,40.6262,77.0686,36.7881,77.0686
0,18,1.69961e+06,10704.4,11072.3,1.78573e+07,1.88113e+07,35906.2,35257.9,1.93596e+06,1.85834e+06,4.91982e+06,4.90246e+06,7.47786e+07,40.0235,75.8829,45.6632,75.6944
0,19,1.70288e+06,10580,10942,1.78592e+07,1.88116e+07,35425.4,34784.2,1.93474e+06,1.85768e+06,4.91827e+06,4.89935e+06,7.47897e+07,39.4749,74.826,39.5262,73.2391
0,20,1.7068e+06,10478.3,10839,1.78623e+07,1.88131e+07,35010.8,34387,1.9332e+06,1.85668e+06,4.91539e+06,4.89499e+06,7.48006e+07,38.9959,73.9267,32.8033,83.9102
