time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,6.37972e+06,6.37972e+06,6.37972e+06,89908.5,89908.5,89908.5,70919.6,70919.6,70919.6,2.60842e+07,2.60842e+07,2.60842e+07,2.92937e+07,2.92937e+07,2.92937e+07,158803,158803,158803,111428,111428,111428,5.78852e+06,5.78852e+06,5.78852e+06,5.08529e+06,5.08529e+06,5.08529e+06,6.26505e+06,6.26505e+06,6.26505e+06,6.59079e+06,6.59079e+06,6.59079e+06,4.07902e+07,4.07902e+07,4.07902e+07,0,0,0,0,0,0
1,6.34181e+06,6.34181e+06,6.34181e+06,93191.8,93191.8,93191.8,70157.1,70157.1,70157.1,2.61111e+07,2.61111e+07,2.61111e+07,2.91795e+07,2.91795e+07,2.91795e+07,164963,164963,164963,110970,110970,110970,5.76367e+06,5.76367e+06,5.76367e+06,5.14823e+06,5.14823e+06,5.14823e+06,6.37866e+06,6.37866e+06,6.37866e+06,6.54913e+06,6.54913e+06,6.54913e+06,4.0797e+07,4.0797e+07,4.0797e+07,245.442,245.442,245.442,244.346,244.346,244.346
2,6.29997e+06,6.29997e+06,6.29997e+06,95257.7,95257.7,95257.7,69028.3,69028.3,69028.3,2.61435e+07,2.61435e+07,2.61435e+07,2.9053e+07,2.9053e+07,2.9053e+07,168989,168989,168989,110012,110012,110012,5.73707e+06,5.73707e+06,5.73707e+06,5.21648e+06,5.21648e+06,5.21648e+06,6.50026e+06,6.50026e+06,6.50026e+06,6.50773e+06,6.50773e+06,6.50773e+06,4.08159e+07,4.08159e+07,4.08159e+07,253.015,253.015,253.015,242.13,242.13,242.13
3,6.25895e+06,6.25895e+06,6.25895e+06,95944.7,95944.7,95944.7,67574.1,67574.1,67574.1,2.61829e+07,2.61829e+07,2.61829e+07,2.89208e+07,2.89208e+07,2.89208e+07,170558,170558,170558,108555,108555,108555,5.70785e+06,5.70785e+06,5.70785e+06,5.28623e+06,5.28623e+06,5.28623e+06,6.62313e+06,6.62313e+06,6.62313e+06,6.46519e+06,6.46519e+06,6.46519e+06,4.08382e+07,4.08382e+07,4.08382e+07,257.072,257.072,257.072,238.754,238.754,238.754
4,6.2232e+06,6.2232e+06,6.2232e+06,95291.5,95291.5,95291.5,65913.9,65913.9,65913.9,2.62303e+07,2.62303e+07,2.62303e+07,2.87899e+07,2.87899e+07,2.87899e+07,169642,169642,169642,106707,106707,106707,5.67536e+06,5.67536e+06,5.67536e+06,5.35366e+06,5.35366e+06,5.35366e+06,6.74041e+06,6.74041e+06,6.74041e+06,6.42033e+06,6.42033e+06,6.42033e+06,4.08638e+07,4.08638e+07,4.08638e+07,257.385,257.385,257.385,234.408,234.408,234.408
5,6.19632e+06,6.19632e+06,6.19632e+06,93485.7,93485.7,93485.7,64203.8,64203.8,64203.8,2.62864e+07,2.62864e+07,2.62864e+07,2.86665e+07,2.86665e+07,2.86665e+07,166499,166499,166499,104652,104652,104652,5.6394e+06,5.6394e+06,5.6394e+06,5.41537e+06,5.41537e+06,5.41537e+06,6.84594e+06,6.84594e+06,6.84594e+06,6.37246e+06,6.37246e+06,6.37246e+06,4.08921e+07,4.08921e+07,4.08921e+07,254.18,254.18,254.18,229.478,229.478,229.478
6,6.18071e+06,6.18071e+06,6.18071e+06,90816.8,90816.8,90816.8,62612.8,62612.8,62612.8,2.63506e+07,2.63506e+07,2.63506e+07,2.85556e+07,2.85556e+07,2.85556e+07,161605,161605,161605,102621,102621,102621,5.60018e+06,5.60018e+06,5.60018e+06,5.46877e+06,5.46877e+06,5.46877e+06,6.93487e+06,6.93487e+06,6.93487e+06,6.32148e+06,6.32148e+06,6.32148e+06,4.09221e+07,4.09221e+07,4.09221e+07,248.057,248.057,248.057,224.468,224.468,224.468
7,6.17742e+06,6.17742e+06,6.17742e+06,87613.7,87613.7,87613.7,61301.7,61301.7,61301.7,2.64219e+07,2.64219e+07,2.64219e+07,2.84604e+07,2.84604e+07,2.84604e+07,155548,155548,155548,100860,100860,100860,5.55838e+06,5.55838e+06,5.55838e+06,5.5122e+06,5.5122e+06,5.5122e+06,7.00412e+06,7.00412e+06,7.00412e+06,6.26795e+06,6.26795e+06,6.26795e+06,4.0953e+07,4.0953e+07,4.0953e+07,239.843,239.843,239.843,219.925,219.925,219.925
8,6.1862e+06,6.1862e+06,6.1862e+06,84190.6,84190.6,84190.6,60410,60410,60410,2.64984e+07,2.64984e+07,2.64984e+07,2.83825e+07,2.83825e+07,2.83825e+07,148922,148922,148922,99602.4,99602.4,99602.4,5.51508e+06,5.51508e+06,5.51508e+06,5.54495e+06,5.54495e+06,5.54495e+06,7.05237e+06,7.05237e+06,7.05237e+06,6.21307e+06,6.21307e+06,6.21307e+06,4.09836e+07,4.09836e+07,4.09836e+07,230.433,230.433,230.433,216.377,216.377,216.377
9,6.20574e+06,6.20574e+06,6.20574e+06,80810.6,80810.6,80810.6,60051.5,60051.5,60051.5,2.65777e+07,2.65777e+07,2.65777e+07,2.83222e+07,2.83222e+07,2.83222e+07,142248,142248,142248,99053.5,99053.5,99053.5,5.47165e+06,5.47165e+06,5.47165e+06,5.56713e+06,5.56713e+06,5.56713e+06,7.07991e+06,7.07991e+06,7.07991e+06,6.15856e+06,6.15856e+06,6.15856e+06,4.10131e+07,4.10131e+07,4.10131e+07,220.652,220.652,220.652,214.291,214.291,214.291
