index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,SQ:all,QS:all,QR:all,RQ:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,q:all,g:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
197,1.38051,3.00338,3.62513,6.46913,6.34469,0,0,0,0,0,0,26.0774,27.9027,2.07178,0.00101038,0.951683,0.329898,0.681946,1.4714,-1.66706,11.485,0.510826,0.0033594,0.00502317,-6467.98
