time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,2.32755e+07,2.32755e+07,2.32755e+07,137695,137695,137695,86371.4,86371.4,86371.4,3.17847e+07,3.17847e+07,3.17847e+07,1.9959e+07,1.9959e+07,1.9959e+07,36378,36378,36378,36315.4,36315.4,36315.4,1.60376e+07,1.60376e+07,1.60376e+07,2.41508e+07,2.41508e+07,2.41508e+07,3.45198e+06,3.45198e+06,3.45198e+06,3.45376e+06,3.45376e+06,3.45376e+06,4.29838e+06,4.29838e+06,4.29838e+06,0,0,0,0,0,0
1,2.3265e+07,2.3265e+07,2.3265e+07,140770,140770,140770,88159.4,88159.4,88159.4,3.17716e+07,3.17716e+07,3.17716e+07,1.99453e+07,1.99453e+07,1.99453e+07,37189,37189,37189,37072.1,37072.1,37072.1,1.60416e+07,1.60416e+07,1.60416e+07,2.41582e+07,2.41582e+07,2.41582e+07,3.45376e+06,3.45376e+06,3.45376e+06,3.4552e+06,3.4552e+06,3.4552e+06,4.31468e+06,4.31468e+06,4.31468e+06,65.434,65.434,65.434,80.285,80.285,80.285
2,2.32413e+07,2.32413e+07,2.32413e+07,143229,143229,143229,89421,89421,89421,3.17573e+07,3.17573e+07,3.17573e+07,1.99299e+07,1.99299e+07,1.99299e+07,37841.9,37841.9,37841.9,37617.3,37617.3,37617.3,1.60505e+07,1.60505e+07,1.60505e+07,2.41744e+07,2.41744e+07,2.41744e+07,3.45781e+06,3.45781e+06,3.45781e+06,3.45867e+06,3.45867e+06,3.45867e+06,4.33923e+06,4.33923e+06,4.33923e+06,66.7417,66.7417,66.7417,81.6954,81.6954,81.6954
3,2.32085e+07,2.32085e+07,2.32085e+07,144928,144928,144928,90155.5,90155.5,90155.5,3.17426e+07,3.17426e+07,3.17426e+07,1.99137e+07,1.99137e+07,1.99137e+07,38309.5,38309.5,38309.5,37957.8,37957.8,37957.8,1.60625e+07,1.60625e+07,1.60625e+07,2.41971e+07,2.41971e+07,2.41971e+07,3.46352e+06,3.46352e+06,3.46352e+06,3.46343e+06,3.46343e+06,3.46343e+06,4.36328e+06,4.36328e+06,4.36328e+06,67.7255,67.7255,67.7255,82.6255,82.6255,82.6255
4,2.31707e+07,2.31707e+07,2.31707e+07,145835,145835,145835,90417.2,90417.2,90417.2,3.17284e+07,3.17284e+07,3.17284e+07,1.98973e+07,1.98973e+07,1.98973e+07,38577.8,38577.8,38577.8,38110.2,38110.2,38110.2,1.60758e+07,1.60758e+07,1.60758e+07,2.42235e+07,2.42235e+07,2.42235e+07,3.4702e+06,3.4702e+06,3.4702e+06,3.46881e+06,3.46881e+06,3.46881e+06,4.38693e+06,4.38693e+06,4.38693e+06,68.3467,68.3467,68.3467,83.1027,83.1027,83.1027
5,2.31318e+07,2.31318e+07,2.31318e+07,145989,145989,145989,90284.7,90284.7,90284.7,3.17152e+07,3.17152e+07,3.17152e+07,1.98813e+07,1.98813e+07,1.98813e+07,38651.6,38651.6,38651.6,38101.4,38101.4,38101.4,1.60892e+07,1.60892e+07,1.60892e+07,2.42512e+07,2.42512e+07,2.42512e+07,3.4772e+06,3.4772e+06,3.4772e+06,3.47423e+06,3.47423e+06,3.47423e+06,4.41018e+06,4.41018e+06,4.41018e+06,68.6048,68.6048,68.6048,83.1845,83.1845,83.1845
6,2.3095e+07,2.3095e+07,2.3095e+07,145491,145491,145491,89853.7,89853.7,89853.7,3.17034e+07,3.17034e+07,3.17034e+07,1.98663e+07,1.98663e+07,1.98663e+07,38552.4,38552.4,38552.4,37966.2,37966.2,37966.2,1.61014e+07,1.61014e+07,1.61014e+07,2.42778e+07,2.42778e+07,2.42778e+07,3.48392e+06,3.48392e+06,3.48392e+06,3.47922e+06,3.47922e+06,3.47922e+06,4.43304e+06,4.43304e+06,4.43304e+06,68.5314,68.5314,68.5314,82.9481,82.9481,82.9481
7,2.30628e+07,2.30628e+07,2.30628e+07,144482,144482,144482,89225.4,89225.4,89225.4,3.16932e+07,3.16932e+07,3.16932e+07,1.98528e+07,1.98528e+07,1.98528e+07,38313.6,38313.6,38313.6,37742.9,37742.9,37742.9,1.61117e+07,1.61117e+07,1.61117e+07,2.43015e+07,2.43015e+07,2.43015e+07,3.48986e+06,3.48986e+06,3.48986e+06,3.48347e+06,3.48347e+06,3.48347e+06,4.45552e+06,4.45552e+06,4.45552e+06,68.1824,68.1824,68.1824,82.4817,82.4817,82.4817
8,2.30368e+07,2.30368e+07,2.30368e+07,143122,143122,143122,88496.1,88496.1,88496.1,3.16848e+07,3.16848e+07,3.16848e+07,1.9841e+07,1.9841e+07,1.9841e+07,37975.3,37975.3,37975.3,37469.1,37469.1,37469.1,1.61196e+07,1.61196e+07,1.61196e+07,2.4321e+07,2.4321e+07,2.4321e+07,3.49468e+06,3.49468e+06,3.49468e+06,3.48677e+06,3.48677e+06,3.48677e+06,4.47757e+06,4.47757e+06,4.47757e+06,67.6286,67.6286,67.6286,81.8745,81.8745,81.8745
9,2.3018e+07,2.3018e+07,2.3018e+07,141573,141573,141573,87750.1,87750.1,87750.1,3.16781e+07,3.16781e+07,3.16781e+07,1.98311e+07,1.98311e+07,1.98311e+07,37578.6,37578.6,37578.6,37178.7,37178.7,37178.7,1.61251e+07,1.61251e+07,1.61251e+07,2.43355e+07,2.43355e+07,2.43355e+07,3.49815e+06,3.49815e+06,3.49815e+06,3.48905e+06,3.48905e+06,3.48905e+06,4.49917e+06,4.49917e+06,4.49917e+06,66.9454,66.9454,66.9454,81.2085,81.2085,81.2085
10,2.30064e+07,2.30064e+07,2.30064e+07,139980,139980,139980,87054.2,87054.2,87054.2,3.16729e+07,3.16729e+07,3.16729e+07,1.9823e+07,1.9823e+07,1.9823e+07,37162,37162,37162,36899.5,36899.5,36899.5,1.61281e+07,1.61281e+07,1.61281e+07,2.43446e+07,2.43446e+07,2.43446e+07,3.5002e+06,3.5002e+06,3.5002e+06,3.49035e+06,3.49035e+06,3.49035e+06,4.52028e+06,4.52028e+06,4.52028e+06,66.2052,66.2052,66.2052,80.553,80.553,80.553
11,2.30016e+07,2.30016e+07,2.30016e+07,138464,138464,138464,86456.8,86456.8,86456.8,3.1669e+07,3.1669e+07,3.1669e+07,1.98166e+07,1.98166e+07,1.98166e+07,36757.7,36757.7,36757.7,36652.3,36652.3,36652.3,1.6129e+07,1.6129e+07,1.6129e+07,2.43485e+07,2.43485e+07,2.43485e+07,3.50087e+06,3.50087e+06,3.50087e+06,3.49076e+06,3.49076e+06,3.49076e+06,4.54087e+06,4.54087e+06,4.54087e+06,65.4709,65.4709,65.4709,79.961,79.961,79.961
12,2.30027e+07,2.30027e+07,2.30027e+07,137115,137115,137115,85987.5,85987.5,85987.5,3.16661e+07,3.16661e+07,3.16661e+07,1.98118e+07,1.98118e+07,1.98118e+07,36391,36391,36391,36450.8,36450.8,36450.8,1.61282e+07,1.61282e+07,1.61282e+07,2.43477e+07,2.43477e+07,2.43477e+07,3.50029e+06,3.50029e+06,3.50029e+06,3.49044e+06,3.49044e+06,3.49044e+06,4.56091e+06,4.56091e+06,4.56091e+06,64.7923,64.7923,64.7923,79.4687,79.4687,79.4687
13,2.30087e+07,2.30087e+07,2.30087e+07,135993,135993,135993,85659.7,85659.7,85659.7,3.1664e+07,3.1664e+07,3.1664e+07,1.98084e+07,1.98084e+07,1.98084e+07,36079.1,36079.1,36079.1,36302,36302,36302,1.61261e+07,1.61261e+07,1.61261e+07,2.4343e+07,2.4343e+07,2.4343e+07,3.49864e+06,3.49864e+06,3.49864e+06,3.48957e+06,3.48957e+06,3.48957e+06,4.58038e+06,4.58038e+06,4.58038e+06,64.2052,64.2052,64.2052,79.0968,79.0968,79.0968
14,2.30183e+07,2.30183e+07,2.30183e+07,135129,135129,135129,85472.9,85472.9,85472.9,3.16624e+07,3.16624e+07,3.16624e+07,1.98061e+07,1.98061e+07,1.98061e+07,35831.9,35831.9,35831.9,36207.6,36207.6,36207.6,1.61232e+07,1.61232e+07,1.61232e+07,2.43352e+07,2.43352e+07,2.43352e+07,3.49615e+06,3.49615e+06,3.49615e+06,3.48835e+06,3.48835e+06,3.48835e+06,4.59926e+06,4.59926e+06,4.59926e+06,63.7314,63.7314,63.7314,78.852,78.852,78.852
15,2.30302e+07,2.30302e+07,2.30302e+07,134531,134531,134531,85416.2,85416.2,85416.2,3.16611e+07,3.16611e+07,3.16611e+07,1.98046e+07,1.98046e+07,1.98046e+07,35652.8,35652.8,35652.8,36164.4,36164.4,36164.4,1.61199e+07,1.61199e+07,1.61199e+07,2.43251e+07,2.43251e+07,2.43251e+07,3.49307e+06,3.49307e+06,3.49307e+06,3.48695e+06,3.48695e+06,3.48695e+06,4.61755e+06,4.61755e+06,4.61755e+06,63.3806,63.3806,63.3806,78.7297,78.7297,78.7297
16,2.30432e+07,2.30432e+07,2.30432e+07,134185,134185,134185,85470.9,85470.9,85470.9,3.16599e+07,3.16599e+07,3.16599e+07,1.98037e+07,1.98037e+07,1.98037e+07,35539.9,35539.9,35539.9,36166.2,36166.2,36166.2,1.61167e+07,1.61167e+07,1.61167e+07,2.43137e+07,2.43137e+07,2.43137e+07,3.48963e+06,3.48963e+06,3.48963e+06,3.48553e+06,3.48553e+06,3.48553e+06,4.63526e+06,4.63526e+06,4.63526e+06,63.1518,63.1518,63.1518,78.7172,78.7172,78.7172
17,2.30563e+07,2.30563e+07,2.30563e+07,134066,134066,134066,85613.5,85613.5,85613.5,3.16585e+07,3.16585e+07,3.16585e+07,1.98032e+07,1.98032e+07,1.98032e+07,35487.2,35487.2,35487.2,36204.6,36204.6,36204.6,1.61139e+07,1.61139e+07,1.61139e+07,2.43017e+07,2.43017e+07,2.43017e+07,3.48604e+06,3.48604e+06,3.48604e+06,3.48422e+06,3.48422e+06,3.48422e+06,4.6524e+06,4.6524e+06,4.6524e+06,63.036,63.036,63.036,78.796,78.796,78.796
