time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,1.43668e+07,1.43668e+07,1.43668e+07,230924,230924,230924,73066.9,73066.9,73066.9,2.27006e+07,2.27006e+07,2.27006e+07,2.79357e+07,2.79357e+07,2.79357e+07,194317,194317,194317,49686.7,49686.7,49686.7,1.86701e+07,1.86701e+07,1.86701e+07,1.67181e+07,1.67181e+07,1.67181e+07,7.82082e+06,7.82082e+06,7.82082e+06,6.14821e+06,6.14821e+06,6.14821e+06,1.18002e+07,1.18002e+07,1.18002e+07,0,0,0,0,0,0
1,1.44288e+07,1.44288e+07,1.44288e+07,230936,230936,230936,73843.9,73843.9,73843.9,2.28934e+07,2.28934e+07,2.28934e+07,2.77337e+07,2.77337e+07,2.77337e+07,192148,192148,192148,50458.6,50458.6,50458.6,1.83993e+07,1.83993e+07,1.83993e+07,1.69291e+07,1.69291e+07,1.69291e+07,7.9502e+06,7.9502e+06,7.9502e+06,5.99623e+06,5.99623e+06,5.99623e+06,1.18304e+07,1.18304e+07,1.18304e+07,539.712,539.712,539.712,67.1805,67.1805,67.1805
2,1.44874e+07,1.44874e+07,1.44874e+07,230338,230338,230338,75770,75770,75770,2.30862e+07,2.30862e+07,2.30862e+07,2.75341e+07,2.75341e+07,2.75341e+07,189492,189492,189492,52000.5,52000.5,52000.5,1.81376e+07,1.81376e+07,1.81376e+07,1.71351e+07,1.71351e+07,1.71351e+07,8.06775e+06,8.06775e+06,8.06775e+06,5.85395e+06,5.85395e+06,5.85395e+06,1.18675e+07,1.18675e+07,1.18675e+07,536.285,536.285,536.285,68.545,68.545,68.545
3,1.45414e+07,1.45414e+07,1.45414e+07,229027,229027,229027,78863.4,78863.4,78863.4,2.32766e+07,2.32766e+07,2.32766e+07,2.73387e+07,2.73387e+07,2.73387e+07,186358,186358,186358,54366.6,54366.6,54366.6,1.78877e+07,1.78877e+07,1.78877e+07,1.73344e+07,1.73344e+07,1.73344e+07,8.1728e+06,8.1728e+06,8.1728e+06,5.72294e+06,5.72294e+06,5.72294e+06,1.19027e+07,1.19027e+07,1.19027e+07,531.394,531.394,531.394,70.9706,70.9706,70.9706
4,1.45897e+07,1.45897e+07,1.45897e+07,226948,226948,226948,83199,83199,83199,2.34623e+07,2.34623e+07,2.34623e+07,2.71487e+07,2.71487e+07,2.71487e+07,182743,182743,182743,57621,57621,57621,1.76526e+07,1.76526e+07,1.76526e+07,1.75252e+07,1.75252e+07,1.75252e+07,8.26472e+06,8.26472e+06,8.26472e+06,5.60481e+06,5.60481e+06,5.60481e+06,1.1936e+07,1.1936e+07,1.1936e+07,524.952,524.952,524.952,74.5163,74.5163,74.5163
5,1.46311e+07,1.46311e+07,1.46311e+07,224041,224041,224041,88878,88878,88878,2.36406e+07,2.36406e+07,2.36406e+07,2.6966e+07,2.6966e+07,2.6966e+07,178637,178637,178637,61846.3,61846.3,61846.3,1.74352e+07,1.74352e+07,1.74352e+07,1.77054e+07,1.77054e+07,1.77054e+07,8.3429e+06,8.3429e+06,8.3429e+06,5.50128e+06,5.50128e+06,5.50128e+06,1.19674e+07,1.19674e+07,1.19674e+07,516.876,516.876,516.876,79.2703,79.2703,79.2703
6,1.4664e+07,1.4664e+07,1.4664e+07,220244,220244,220244,96021.2,96021.2,96021.2,2.38085e+07,2.38085e+07,2.38085e+07,2.67921e+07,2.67921e+07,2.67921e+07,174031,174031,174031,67140.2,67140.2,67140.2,1.72387e+07,1.72387e+07,1.72387e+07,1.7873e+07,1.7873e+07,1.7873e+07,8.40672e+06,8.40672e+06,8.40672e+06,5.41425e+06,5.41425e+06,5.41425e+06,1.19972e+07,1.19972e+07,1.19972e+07,507.078,507.078,507.078,85.3428,85.3428,85.3428
7,1.46869e+07,1.46869e+07,1.46869e+07,215494,215494,215494,104756,104756,104756,2.39628e+07,2.39628e+07,2.39628e+07,2.66289e+07,2.66289e+07,2.66289e+07,168911,168911,168911,73607.2,73607.2,73607.2,1.70667e+07,1.70667e+07,1.70667e+07,1.80259e+07,1.80259e+07,1.80259e+07,8.45557e+06,8.45557e+06,8.45557e+06,5.34576e+06,5.34576e+06,5.34576e+06,1.20254e+07,1.20254e+07,1.20254e+07,495.463,495.463,495.463,92.8577,92.8577,92.8577
8,1.46978e+07,1.46978e+07,1.46978e+07,209731,209731,209731,115194,115194,115194,2.41e+07,2.41e+07,2.41e+07,2.64783e+07,2.64783e+07,2.64783e+07,163262,163262,163262,81343.8,81343.8,81343.8,1.69229e+07,1.69229e+07,1.69229e+07,1.81617e+07,1.81617e+07,1.81617e+07,8.48881e+06,8.48881e+06,8.48881e+06,5.29802e+06,5.29802e+06,5.29802e+06,1.20522e+07,1.20522e+07,1.20522e+07,481.934,481.934,481.934,101.937,101.937,101.937
9,1.46951e+07,1.46951e+07,1.46951e+07,202897,202897,202897,127404,127404,127404,2.42165e+07,2.42165e+07,2.42165e+07,2.63424e+07,2.63424e+07,2.63424e+07,157071,157071,157071,90416.3,90416.3,90416.3,1.68112e+07,1.68112e+07,1.68112e+07,1.82781e+07,1.82781e+07,1.82781e+07,8.50582e+06,8.50582e+06,8.50582e+06,5.27335e+06,5.27335e+06,5.27335e+06,1.20779e+07,1.20779e+07,1.20779e+07,466.397,466.397,466.397,112.677,112.677,112.677
