index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,SQ:all,QS:all,QR:all,RQ:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,q:all,g:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
2412,1.80259,3.00553,3.41335,1.19383,1.45732,0,0,0,0,0,0,27.4389,20.5483,2.59711,0.00100169,0.933767,0.375617,0.783949,1.07872,-1.41969,11.4229,0.226547,0.00530939,0.00861456,-6494.24
