time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,1.10035e+07,1.10035e+07,1.10035e+07,85976.6,85976.6,85976.6,101856,101856,101856,1.95391e+07,1.95391e+07,1.95391e+07,2.32019e+07,2.32019e+07,2.32019e+07,118404,118404,118404,118237,118237,118237,1.88644e+07,1.88644e+07,1.88644e+07,1.67766e+07,1.67766e+07,1.67766e+07,9.96708e+06,9.96708e+06,9.96708e+06,9.968e+06,9.968e+06,9.968e+06,1.69634e+07,1.69634e+07,1.69634e+07,0,0,0,0,0,0
1,1.09951e+07,1.09951e+07,1.09951e+07,87869.8,87869.8,87869.8,104059,104059,104059,1.95215e+07,1.95215e+07,1.95215e+07,2.3184e+07,2.3184e+07,2.3184e+07,120998,120998,120998,120770,120770,120770,1.88692e+07,1.88692e+07,1.88692e+07,1.6781e+07,1.6781e+07,1.6781e+07,9.97246e+06,9.97246e+06,9.97246e+06,9.97276e+06,9.97276e+06,9.97276e+06,1.69787e+07,1.69787e+07,1.69787e+07,63.0881,63.0881,63.0881,255.936,255.936,255.936
2,1.09752e+07,1.09752e+07,1.09752e+07,89482.8,89482.8,89482.8,105902,105902,105902,1.94976e+07,1.94976e+07,1.94976e+07,2.31596e+07,2.31596e+07,2.31596e+07,123281,123281,123281,122951,122951,122951,1.88802e+07,1.88802e+07,1.88802e+07,1.67907e+07,1.67907e+07,1.67907e+07,9.98504e+06,9.98504e+06,9.98504e+06,9.9845e+06,9.9845e+06,9.9845e+06,1.70027e+07,1.70027e+07,1.70027e+07,64.3796,64.3796,64.3796,261.025,261.025,261.025
3,1.09467e+07,1.09467e+07,1.09467e+07,90641.9,90641.9,90641.9,107162,107162,107162,1.94694e+07,1.94694e+07,1.94694e+07,2.31305e+07,2.31305e+07,2.31305e+07,125021,125021,125021,124534,124534,124534,1.88959e+07,1.88959e+07,1.88959e+07,1.68046e+07,1.68046e+07,1.68046e+07,1.00033e+07,1.00033e+07,1.00033e+07,1.00015e+07,1.00015e+07,1.00015e+07,1.70266e+07,1.70266e+07,1.70266e+07,65.4253,65.4253,65.4253,265.012,265.012,265.012
4,1.09131e+07,1.09131e+07,1.09131e+07,91245.7,91245.7,91245.7,107712,107712,107712,1.94393e+07,1.94393e+07,1.94393e+07,2.30989e+07,2.30989e+07,2.30989e+07,126052,126052,126052,125346,125346,125346,1.89142e+07,1.89142e+07,1.89142e+07,1.68212e+07,1.68212e+07,1.68212e+07,1.0025e+07,1.0025e+07,1.0025e+07,1.00216e+07,1.00216e+07,1.00216e+07,1.70509e+07,1.70509e+07,1.70509e+07,66.1225,66.1225,66.1225,267.452,267.452,267.452
5,1.08787e+07,1.08787e+07,1.08787e+07,91258.3,91258.3,91258.3,107508,107508,107508,1.941e+07,1.941e+07,1.941e+07,2.30673e+07,2.30673e+07,2.30673e+07,126290,126290,126290,125309,125309,125309,1.89329e+07,1.89329e+07,1.89329e+07,1.68385e+07,1.68385e+07,1.68385e+07,1.00479e+07,1.00479e+07,1.00479e+07,1.00421e+07,1.00421e+07,1.00421e+07,1.70755e+07,1.70755e+07,1.70755e+07,66.4111,66.4111,66.4111,268.098,268.098,268.098
6,1.08473e+07,1.08473e+07,1.08473e+07,90715.4,90715.4,90715.4,106605,106605,106605,1.93839e+07,1.93839e+07,1.93839e+07,2.30382e+07,2.30382e+07,2.30382e+07,125747,125747,125747,124451,124451,124451,1.89497e+07,1.89497e+07,1.89497e+07,1.68549e+07,1.68549e+07,1.68549e+07,1.00695e+07,1.00695e+07,1.00695e+07,1.00605e+07,1.00605e+07,1.00605e+07,1.71005e+07,1.71005e+07,1.71005e+07,66.2803,66.2803,66.2803,266.929,266.929,266.929
7,1.08223e+07,1.08223e+07,1.08223e+07,89715.3,89715.3,89715.3,105138,105138,105138,1.93633e+07,1.93633e+07,1.93633e+07,2.30134e+07,2.30134e+07,2.30134e+07,124529,124529,124529,122902,122902,122902,1.89626e+07,1.89626e+07,1.89626e+07,1.68689e+07,1.68689e+07,1.68689e+07,1.00877e+07,1.00877e+07,1.00877e+07,1.00745e+07,1.00745e+07,1.00745e+07,1.71257e+07,1.71257e+07,1.71257e+07,65.7691,65.7691,65.7691,264.149,264.149,264.149
8,1.08061e+07,1.08061e+07,1.08061e+07,88399.2,88399.2,88399.2,103300,103300,103300,1.93496e+07,1.93496e+07,1.93496e+07,2.29946e+07,2.29946e+07,2.29946e+07,122806,122806,122806,120865,120865,120865,1.89704e+07,1.89704e+07,1.89704e+07,1.68792e+07,1.68792e+07,1.68792e+07,1.01007e+07,1.01007e+07,1.01007e+07,1.00827e+07,1.00827e+07,1.00827e+07,1.71508e+07,1.71508e+07,1.71508e+07,64.9576,64.9576,64.9576,260.144,260.144,260.144
9,1.08001e+07,1.08001e+07,1.08001e+07,86928.5,86928.5,86928.5,101305,101305,101305,1.93434e+07,1.93434e+07,1.93434e+07,2.29825e+07,2.29825e+07,2.29825e+07,120791,120791,120791,118580,118580,118580,1.89722e+07,1.89722e+07,1.89722e+07,1.68851e+07,1.68851e+07,1.68851e+07,1.01076e+07,1.01076e+07,1.01076e+07,1.00839e+07,1.00839e+07,1.00839e+07,1.71757e+07,1.71757e+07,1.71757e+07,63.952,63.952,63.952,255.41,255.41,255.41
10,1.08044e+07,1.08044e+07,1.08044e+07,85462.6,85462.6,85462.6,99364,99364,99364,1.93448e+07,1.93448e+07,1.93448e+07,2.29773e+07,2.29773e+07,2.29773e+07,118705,118705,118705,116291,116291,116291,1.89679e+07,1.89679e+07,1.89679e+07,1.68864e+07,1.68864e+07,1.68864e+07,1.0108e+07,1.0108e+07,1.0108e+07,1.00782e+07,1.00782e+07,1.00782e+07,1.71999e+07,1.71999e+07,1.71999e+07,62.8685,62.8685,62.8685,250.473,250.473,250.473
11,1.08182e+07,1.08182e+07,1.08182e+07,84142,84142,84142,97659.3,97659.3,97659.3,1.93529e+07,1.93529e+07,1.93529e+07,2.29783e+07,2.29783e+07,2.29783e+07,116751,116751,116751,114219,114219,114219,1.89581e+07,1.89581e+07,1.89581e+07,1.68835e+07,1.68835e+07,1.68835e+07,1.01023e+07,1.01023e+07,1.01023e+07,1.00661e+07,1.00661e+07,1.00661e+07,1.72232e+07,1.72232e+07,1.72232e+07,61.8183,61.8183,61.8183,245.833,245.833,245.833
12,1.08399e+07,1.08399e+07,1.08399e+07,83078,83078,83078,96334.8,96334.8,96334.8,1.93665e+07,1.93665e+07,1.93665e+07,2.29846e+07,2.29846e+07,2.29846e+07,115095,115095,115095,112541,112541,112541,1.89437e+07,1.89437e+07,1.89437e+07,1.68768e+07,1.68768e+07,1.68768e+07,1.00914e+07,1.00914e+07,1.00914e+07,1.00488e+07,1.00488e+07,1.00488e+07,1.72455e+07,1.72455e+07,1.72455e+07,60.8971,60.8971,60.8971,241.907,241.907,241.907
13,1.08671e+07,1.08671e+07,1.08671e+07,82347.7,82347.7,82347.7,95489.4,95489.4,95489.4,1.93839e+07,1.93839e+07,1.93839e+07,2.29947e+07,2.29947e+07,2.29947e+07,113862,113862,113862,111386,111386,111386,1.8926e+07,1.8926e+07,1.8926e+07,1.68675e+07,1.68675e+07,1.68675e+07,1.00764e+07,1.00764e+07,1.00764e+07,1.00278e+07,1.00278e+07,1.00278e+07,1.72664e+07,1.72664e+07,1.72664e+07,60.1782,60.1782,60.1782,239.012,239.012,239.012
14,1.08972e+07,1.08972e+07,1.08972e+07,81993.5,81993.5,81993.5,95176.7,95176.7,95176.7,1.9403e+07,1.9403e+07,1.9403e+07,2.3007e+07,2.3007e+07,2.3007e+07,113127,113127,113127,110832,110832,110832,1.89068e+07,1.89068e+07,1.89068e+07,1.68564e+07,1.68564e+07,1.68564e+07,1.00591e+07,1.00591e+07,1.00591e+07,1.0005e+07,1.0005e+07,1.0005e+07,1.72859e+07,1.72859e+07,1.72859e+07,59.7103,59.7103,59.7103,237.356,237.356,237.356
15,1.09274e+07,1.09274e+07,1.09274e+07,82023.1,82023.1,82023.1,95406.9,95406.9,95406.9,1.9422e+07,1.9422e+07,1.9422e+07,2.30199e+07,2.30199e+07,2.30199e+07,112920,112920,112920,110903,110903,110903,1.88876e+07,1.88876e+07,1.88876e+07,1.6845e+07,1.6845e+07,1.6845e+07,1.00409e+07,1.00409e+07,1.00409e+07,9.98225e+06,9.98225e+06,9.98225e+06,1.7304e+07,1.7304e+07,1.7304e+07,59.517,59.517,59.517,237.031,237.031,237.031
16,1.0955e+07,1.0955e+07,1.0955e+07,82412.4,82412.4,82412.4,96148.6,96148.6,96148.6,1.9439e+07,1.9439e+07,1.9439e+07,2.30318e+07,2.30318e+07,2.30318e+07,113223,113223,113223,111578,111578,111578,1.887e+07,1.887e+07,1.887e+07,1.68342e+07,1.68342e+07,1.68342e+07,1.00236e+07,1.00236e+07,1.00236e+07,9.96146e+06,9.96146e+06,9.96146e+06,1.73207e+07,1.73207e+07,1.73207e+07,59.5975,59.5975,59.5975,238.029,238.029,238.029
17,1.09775e+07,1.09775e+07,1.09775e+07,83107.3,83107.3,83107.3,97331.4,97331.4,97331.4,1.94522e+07,1.94522e+07,1.94522e+07,2.30412e+07,2.30412e+07,2.30412e+07,113978,113978,113978,112787,112787,112787,1.88555e+07,1.88555e+07,1.88555e+07,1.68251e+07,1.68251e+07,1.68251e+07,1.00084e+07,1.00084e+07,1.00084e+07,9.94427e+06,9.94427e+06,9.94427e+06,1.73362e+07,1.73362e+07,1.73362e+07,59.9283,59.9283,59.9283,240.237,240.237,240.237
18,1.09931e+07,1.09931e+07,1.09931e+07,84027.4,84027.4,84027.4,98848.1,98848.1,98848.1,1.94606e+07,1.94606e+07,1.94606e+07,2.30472e+07,2.30472e+07,2.30472e+07,115090,115090,115090,114419,114419,114419,1.88453e+07,1.88453e+07,1.88453e+07,1.68185e+07,1.68185e+07,1.68185e+07,9.99669e+06,9.99669e+06,9.99669e+06,9.932e+06,9.932e+06,9.932e+06,1.73507e+07,1.73507e+07,1.73507e+07,60.465,60.465,60.465,243.448,243.448,243.448
19,1.10005e+07,1.10005e+07,1.10005e+07,85071.2,85071.2,85071.2,100561,100561,100561,1.94632e+07,1.94632e+07,1.94632e+07,2.30491e+07,2.30491e+07,2.30491e+07,116430,116430,116430,116322,116322,116322,1.88401e+07,1.88401e+07,1.88401e+07,1.68149e+07,1.68149e+07,1.68149e+07,9.98908e+06,9.98908e+06,9.98908e+06,9.92552e+06,9.92552e+06,9.92552e+06,1.73644e+07,1.73644e+07,1.73644e+07,61.1455,61.1455,61.1455,247.368,247.368,247.368
20,1.09993e+07,1.09993e+07,1.09993e+07,86124.1,86124.1,86124.1,102310,102310,102310,1.94597e+07,1.94597e+07,1.94597e+07,2.30468e+07,2.30468e+07,2.30468e+07,117849,117849,117849,118319,118319,118319,1.88402e+07,1.88402e+07,1.88402e+07,1.68146e+07,1.68146e+07,1.68146e+07,9.98592e+06,9.98592e+06,9.98592e+06,9.92517e+06,9.92517e+06,9.92517e+06,1.73775e+07,1.73775e+07,1.73775e+07,61.8937,61.8937,61.8937,251.637,251.637,251.637
