index,time,SS:Japan__all,IS:Japan__all,SI:Japan__all,RS:Japan__all,SR:Japan__all,IR:Japan__all,RI:Japan__all,SQ:Japan__all,QS:Japan__all,QR:Japan__all,RQ:Japan__all,RR:Japan__all,obs_mean:EV71_JAP__IASR__inc,obs_mean:CA16_JAP__IASR__inc,obs_real:EV71_JAP__IASR__inc,obs_real:CA16_JAP__IASR__inc
0,0,448143,14574.7,14747.5,6.51574e+06,6.59569e+06,166093,166062,1.73237e+06,1.72232e+06,8.99142e+06,8.98964e+06,9.13517e+07,0,0,0,0
0,1,449348,14877.6,15053.8,6.50583e+06,6.58578e+06,169029,168993,1.73283e+06,1.72277e+06,8.99543e+06,8.99365e+06,9.13549e+07,169.976,102.162,169.976,102.162
0,2,449154,15106.6,15284.8,6.49003e+06,6.56995e+06,171175,171127,1.73401e+06,1.72394e+06,9.00591e+06,9.00411e+06,9.13673e+07,172.639,103.758,172.639,103.758
0,3,448193,15208.8,15386.6,6.47149e+06,6.55133e+06,172134,172064,1.73563e+06,1.72555e+06,9.01995e+06,9.01808e+06,9.13808e+07,174.263,104.724,174.263,104.724
0,4,447131,15185.2,15360.4,6.45376e+06,6.53344e+06,171782,171683,1.73733e+06,1.72724e+06,9.03408e+06,9.03208e+06,9.13955e+07,174.579,104.898,174.579,104.898
0,5,446531,15062.7,15233.9,6.43997e+06,6.51942e+06,170286,170160,1.7388e+06,1.72871e+06,9.04507e+06,9.04287e+06,9.14111e+07,173.623,104.306,173.623,104.306
0,6,446755,14884.7,15051.8,6.4322e+06,6.51138e+06,168041,167897,1.73983e+06,1.72975e+06,9.0506e+06,9.04816e+06,9.14274e+07,171.699,103.136,171.699,103.136
0,7,447924,14698.7,14863,6.43121e+06,6.5101e+06,165549,165403,1.74033e+06,1.73028e+06,9.04964e+06,9.04694e+06,9.14437e+07,169.278,101.674,169.278,101.674
0,8,449931,14547,14710.2,6.43639e+06,6.51503e+06,163297,163170,1.74035e+06,1.73032e+06,9.04251e+06,9.03958e+06,9.14595e+07,166.871,100.232,166.871,100.232
0,9,452494,14459,14623.9,6.44608e+06,6.52457e+06,161669,161579,1.74001e+06,1.73e+06,9.03066e+06,9.02758e+06,9.14743e+07,164.925,99.0792,164.925,99.0792
0,10,455231,14449.5,14618.4,6.45799e+06,6.53645e+06,160898,160858,1.73951e+06,1.72952e+06,9.01625e+06,9.01315e+06,9.14878e+07,163.75,98.3995,163.75,98.3995
0,11,457733,14517.8,14692.6,6.46963e+06,6.54822e+06,161047,161065,1.73906e+06,1.72908e+06,9.00173e+06,8.99876e+06,9.14999e+07,163.489,98.2764,163.489,98.2764
0,12,459645,14649.7,14831.4,6.47876e+06,6.55762e+06,162021,162093,1.73885e+06,1.72886e+06,8.98941e+06,8.98669e+06,9.15107e+07,164.12,98.6911,164.12,98.6911
0,13,460719,14820.1,15008.2,6.48375e+06,6.563e+06,163590,163705,1.73903e+06,1.729e+06,8.98102e+06,8.97868e+06,9.15206e+07,165.471,99.5337,165.471,99.5337
0,14,460867,14997.4,15190.2,6.48386e+06,6.56356e+06,165433,165566,1.73965e+06,1.72957e+06,8.97751e+06,8.9756e+06,9.15298e+07,167.254,100.625,167.254,100.625
0,15,460170,15149.5,15344.3,6.47932e+06,6.55944e+06,167189,167311,1.74068e+06,1.73055e+06,8.97889e+06,8.97741e+06,9.15388e+07,169.115,101.746,169.115,101.746
0,16,458856,15250.5,15443.8,6.47124e+06,6.55169e+06,168531,168612,1.74201e+06,1.73183e+06,8.98425e+06,8.98311e+06,9.15482e+07,170.701,102.684,170.701,102.684
0,17,457250,15285.6,15474.1,6.46136e+06,6.54199e+06,169232,169247,1.74348e+06,1.73325e+06,8.99203e+06,8.99107e+06,9.1558e+07,171.73,103.27,171.73,103.27
0,18,455704,15254.3,15435.8,6.45167e+06,6.53226e+06,169207,169145,1.74491e+06,1.73465e+06,9.0003e+06,8.99933e+06,9.15685e+07,172.046,103.417,172.046,103.417
0,19,454518,15169.6,15343,6.44395e+06,6.5243e+06,168526,168388,1.74614e+06,1.73587e+06,9.00723e+06,9.00605e+06,9.15796e+07,171.651,103.131,171.651,103.131
0,20,453891,15053.4,15219.5,6.43945e+06,6.51939e+06,167384,167187,1.74705e+06,1.7368e+06,9.01142e+06,9.00985e+06,9.15911e+07,170.687,102.51,170.687,103.833
0,21,453893,14931.5,15092.2,6.43868e+06,6.51813e+06,166044,165817,1.7476e+06,1.73737e+06,9.01215e+06,9.0101e+06,9.16027e+07,169.395,101.705,176.755,107.427
0,22,454466,14827.5,14985.8,6.44141e+06,6.52035e+06,164782,164556,1.74781e+06,1.73763e+06,9.00943e+06,9.00688e+06,9.16141e+07,168.056,100.89,167.634,111.83
0,23,455448,14759.1,14918.4,6.44677e+06,6.52528e+06,163825,163632,1.74776e+06,1.73763e+06,9.00393e+06,9.00096e+06,9.1625e+07,166.925,100.22,190.397,92.0289
