index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,SQ:all,QS:all,QR:all,RQ:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,q:all,g:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
1309,1.16287,6.54051,5.18901,0.709689,0.511121,0,0,0,0,0,0,8.52274,9.77557,3.60794,0.0975802,0.767482,0.18578,0.293073,0.767004,0.941736,9.21656,0.0130441,0.0811071,0.121038,-10364
