index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,g:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
207,2.10973,3.00053,8.9944,0.646809,0.622504,0,0,29.9886,21.904,1.43367,0.299975,0.600351,0.119344,0.290846,-3.40514,3.99301,0.302974,0.00349008,0.00623758,-5412.38
