index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,g:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
435,7.90595,8.99993,3.00054,0.656529,0.577322,0,0,29.9973,27.6241,2.62926,0.277128,0.600185,0.100015,0.0930843,3.96936,3.94589,0.0528434,0.0175873,0.0278274,-4994.02
