index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,g:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
491,4.57143,3.25685,3.02247,5.15654,0.254123,0,0,2.82911,13.2002,5.16313,0.0466352,0.611224,0.618189,0.438601,-0.18954,0.491236,0.98139,0.00273087,0.00155345,-6042.27
