index,time,SS:Japan__all,IS:Japan__all,SI:Japan__all,RS:Japan__all,SR:Japan__all,IR:Japan__all,RI:Japan__all,RR:Japan__all,obs_mean:EV71_JAP__IASR__inc,obs_mean:CA16_JAP__IASR__inc,obs_real:EV71_JAP__IASR__inc,obs_real:CA16_JAP__IASR__inc
0,0,2.20121e+06,51384.4,56886.7,1.73511e+07,1.9244e+07,243964,243792,8.73161e+07,0,0,0,0
0,1,2.19799e+06,52458.6,58061.8,1.73336e+07,1.92267e+07,249132,248919,8.73416e+07,304.275,364.677,304.275,364.677
0,2,2.18912e+06,53237,58896.9,1.73064e+07,1.91996e+07,253322,252956,8.74036e+07,310.067,371.483,310.067,371.483
0,3,2.17714e+06,53599.8,59240.9,1.72738e+07,1.91663e+07,255907,255252,8.74846e+07,314.147,376.046,314.147,376.046
0,4,2.16483e+06,53535.4,59082,1.72407e+07,1.91312e+07,256566,255504,8.75731e+07,315.963,377.692,315.963,377.692
0,5,2.15469e+06,53104.4,58501,1.72121e+07,1.90988e+07,255326,253811,8.76569e+07,315.389,376.342,315.389,376.342
0,6,2.14853e+06,52422,57646.6,1.71917e+07,1.90729e+07,252540,250629,8.77256e+07,312.718,372.48,312.718,372.48
0,7,2.1473e+06,51627.2,56696,1.71816e+07,1.9056e+07,248778,246626,8.7772e+07,308.562,366.995,308.562,366.995
0,8,2.151e+06,50855.8,55818.3,1.7182e+07,1.90491e+07,244694,242531,8.77933e+07,303.699,360.953,303.699,360.953
0,9,2.15887e+06,50219.5,55148.7,1.71916e+07,1.90519e+07,240904,238996,8.77905e+07,298.912,355.378,298.912,355.378
0,10,2.16957e+06,49795.1,54775.3,1.72075e+07,1.90625e+07,237900,236505,8.77682e+07,294.869,351.091,294.869,351.091
0,11,2.18145e+06,49621.9,54735.4,1.72265e+07,1.90786e+07,236008,235341,8.77333e+07,292.048,348.632,292.048,348.632
0,12,2.19281e+06,49702.1,55017.8,1.72448e+07,1.90972e+07,235375,235573,8.76937e+07,290.711,348.224,290.711,348.224
0,13,2.20209e+06,50005.4,55567.3,1.72593e+07,1.91154e+07,235976,237074,8.76575e+07,290.903,349.793,290.903,349.793
0,14,2.20812e+06,50474.2,56292.1,1.72675e+07,1.91305e+07,237631,239544,8.76315e+07,292.473,352.988,292.473,352.988
0,15,2.21028e+06,51032,57075.8,1.72681e+07,1.91407e+07,240039,242550,8.76205e+07,295.103,357.239,295.103,357.239
0,16,2.20853e+06,51593.5,57793.4,1.7261e+07,1.91448e+07,242811,245588,8.76269e+07,298.356,361.831,298.356,361.831
0,17,2.20345e+06,52077.6,58331.9,1.72475e+07,1.91425e+07,245529,248159,8.76501e+07,301.728,366.006,301.728,366.006
0,18,2.19611e+06,52419.8,58610.9,1.723e+07,1.91345e+07,247801,249855,8.76872e+07,304.727,369.096,304.727,369.096
0,19,2.18783e+06,52582.5,58597.8,1.72113e+07,1.91222e+07,249326,250435,8.77329e+07,306.941,370.636,306.941,370.636
0,20,2.18002e+06,52559.7,58312.3,1.71945e+07,1.91075e+07,249938,249865,8.7781e+07,308.109,370.452,308.109,370.452
0,21,2.17384e+06,52374.8,57819.5,1.71823e+07,1.90927e+07,249627,248312,8.78255e+07,308.148,368.677,308.148,368.677
0,22,2.17013e+06,52073.7,57213.2,1.71762e+07,1.90796e+07,248524,246098,8.78614e+07,307.158,365.71,308.85,374.872
0,23,2.16925e+06,51713.9,56596.6,1.71768e+07,1.90698e+07,246869,243625,8.78851e+07,305.388,362.112,286.619,363.914
0,24,2.17109e+06,51353.7,56064.1,1.71838e+07,1.90643e+07,244952,241296,8.78957e+07,303.17,358.495,293.068,348.958
0,25,2.17517e+06,51043.5,55688.2,1.71956e+07,1.90633e+07,243067,239455,8.7894e+07,300.863,355.412,301.22,348.944
0,26,2.18073e+06,50819.7,55512.5,1.72103e+07,1.90664e+07,241464,238338,8.78824e+07,298.793,353.285,282.305,365.029
0,27,2.18684e+06,50701.6,55548.9,1.72255e+07,1.90729e+07,240322,238060,8.78647e+07,297.207,352.361,295.319,331.112
0,28,2.19261e+06,50691.6,55779.1,1.7239e+07,1.90818e+07,239736,238605,8.78452e+07,296.258,352.692,318.709,337.799
0,29,2.19725e+06,50776.4,56158.5,1.72489e+07,1.90916e+07,239714,239838,8.78278e+07,295.99,354.148,274.217,362.054
0,30,2.20022e+06,50931.1,56623,1.7254e+07,1.91014e+07,240187,241532,8.78159e+07,296.353,356.445,283.25,337.437
0,31,2.20127e+06,51123.4,57098,1.72539e+07,1.91101e+07,241027,243397,8.78116e+07,297.215,359.182,298.54,363.994
0,32,2.20047e+06,51319.3,57509.6,1.72489e+07,1.91169e+07,242068,245125,8.78158e+07,298.389,361.907,308.059,359.15
0,33,2.19819e+06,51488.8,57796.7,1.72403e+07,1.91216e+07,243133,246442,8.78278e+07,299.666,364.183,303.425,362.806
0,34,2.19501e+06,51609.6,57920.4,1.72299e+07,1.9124e+07,244063,247151,8.78458e+07,300.844,365.662,293.364,353.169
0,35,2.19161e+06,51670.4,57870.4,1.72196e+07,1.91245e+07,244733,247161,8.78669e+07,301.761,366.14,310.204,367.525
0,36,2.18864e+06,51671.2,57665.3,1.72113e+07,1.91235e+07,245076,246504,8.78883e+07,302.312,365.587,291.714,353.09
0,37,2.18664e+06,51621.8,57347.2,1.72065e+07,1.91217e+07,245079,245316,8.79069e+07,302.46,364.142,309.025,375.296
0,38,2.18596e+06,51538.8,56972.8,1.72062e+07,1.91198e+07,244784,243812,8.79206e+07,302.237,362.082,308.076,380.479
0,39,2.1867e+06,51442,56602.8,1.72106e+07,1.91183e+07,244271,242238,8.79281e+07,301.724,359.758,302.847,364.926
0,40,2.18873e+06,51350.3,56292.5,1.7219e+07,1.91177e+07,243645,240833,8.79291e+07,301.037,357.535,310.378,358.449
0,41,2.19176e+06,51279.1,56083.9,1.72305e+07,1.91182e+07,243011,239793,8.79244e+07,300.302,355.737,315.692,355.737
0,42,2.19535e+06,51238.3,56001.9,1.72436e+07,1.912e+07,242460,239249,8.79156e+07,299.633,354.601,298.111,354.601
0,43,2.19901e+06,51231.3,56051.7,1.72568e+07,1.91229e+07,242060,239251,8.79046e+07,299.12,354.255,302.814,354.255
0,44,2.20228e+06,51255.3,56220.5,1.72684e+07,1.91268e+07,241847,239772,8.78936e+07,298.815,354.709,292.845,354.709
0,45,2.2048e+06,51302.7,56479.4,1.72773e+07,1.91314e+07,241825,240713,8.78846e+07,298.733,355.86,301.088,355.86
0,46,2.20631e+06,51362.8,56788.5,1.72826e+07,1.91364e+07,241969,241921,8.78793e+07,298.854,357.511,293.521,357.511
0,47,2.20675e+06,51424.2,57102.4,1.72841e+07,1.91415e+07,242237,243211,8.78784e+07,299.132,359.408,299.132,359.408
0,48,2.2062e+06,51476.9,57377.5,1.72821e+07,1.91465e+07,242574,244395,8.78822e+07,299.504,361.268,299.504,361.268
0,49,2.2049e+06,51514.2,57577.9,1.72773e+07,1.91511e+07,242927,245310,8.78902e+07,299.906,362.83,299.906,362.83
0,50,2.20315e+06,51533.6,57680.9,1.72709e+07,1.91553e+07,243249,245843,8.79012e+07,300.282,363.89,300.282,363.89
0,51,2.20131e+06,51536.9,57679.9,1.72642e+07,1.91588e+07,243511,245944,8.79138e+07,300.592,364.333,300.592,364.333
0,52,2.1997e+06,51529.4,57584.6,1.72583e+07,1.91617e+07,243699,245636,8.79264e+07,300.819,364.144,300.819,364.144
0,53,2.19858e+06,51518.5,57418,1.72544e+07,1.91638e+07,243818,245001,8.79378e+07,300.965,363.407,300.965,363.407
0,54,2.19808e+06,51512,57212,1.7253e+07,1.91652e+07,243885,244167,8.7947e+07,301.048,362.284,301.048,362.284
0,55,2.19822e+06,51516.3,57001.2,1.72544e+07,1.91659e+07,243924,243281,8.79535e+07,301.098,360.984,301.098,360.984
0,56,2.19891e+06,51535.1,56818.3,1.72583e+07,1.91659e+07,243959,242488,8.79573e+07,301.146,359.724,301.146,359.724
0,57,2.19996e+06,51569,56688.9,1.72642e+07,1.91653e+07,244012,241908,8.7959e+07,301.216,358.7,301.216,358.7
0,58,2.20113e+06,51615.2,56628.8,1.72712e+07,1.91642e+07,244093,241621,8.79595e+07,301.325,358.06,301.325,358.06
