index,time,SS:Japan__all,IS:Japan__all,SI:Japan__all,RS:Japan__all,SR:Japan__all,IR:Japan__all,RI:Japan__all,RR:Japan__all,obs_mean:EV71_JAP__IASR__inc,obs_mean:CA16_JAP__IASR__inc,obs_real:EV71_JAP__IASR__inc,obs_real:CA16_JAP__IASR__inc
0,0,396555,49060.7,48147.7,6.60558e+06,6.47058e+06,703793,703861,1.11731e+08,0,0,0,0
0,1,394891,49742.4,48823.9,6.5663e+06,6.43148e+06,712718,712882,1.11792e+08,575.009,1157.16,575.009,1157.16
0,2,392418,49516.6,48614.9,6.5332e+06,6.39915e+06,709622,709981,1.11875e+08,577.284,1162.01,577.284,1162.01
0,3,392537,48891.5,48008.4,6.52625e+06,6.39321e+06,700328,700715,1.11916e+08,571.659,1150.91,571.659,1150.91
0,4,395055,48534.1,47647.2,6.54147e+06,6.40887e+06,693330,693476,1.11906e+08,564.632,1136.59,564.632,1136.59
0,5,397825,48666.8,47755,6.56124e+06,6.42805e+06,692814,692627,1.11874e+08,561.631,1130.05,561.631,1130.05
0,6,398969,49080.9,48145.3,6.57019e+06,6.43579e+06,697232,696901,1.11856e+08,563.577,1133.53,563.577,1133.53
0,7,398194,49415.6,48477.9,6.56493e+06,6.42966e+06,702060,701903,1.11866e+08,567.682,1141.81,567.682,1141.81
0,8,396607,49459.3,48541.7,6.55299e+06,6.41787e+06,703767,703956,1.11896e+08,570.435,1147.8,570.435,1147.8
0,9,395542,49267.7,48373.5,6.54445e+06,6.41031e+06,702094,702508,1.11926e+08,570.295,1148.02,570.295,1148.02
0,10,395556,49047.7,48160.8,6.54405e+06,6.41088e+06,699288,699642,1.1194e+08,568.254,1144.07,568.254,1144.07
0,11,396275,48962.9,48063.7,6.54949e+06,6.41656e+06,697716,697807,1.11941e+08,566.364,1139.99,566.364,1139.99
0,12,396945,49031.9,48113.3,6.55511e+06,6.42162e+06,698149,698001,1.11937e+08,565.941,1138.69,565.941,1138.69
0,13,397072,49159.4,48230.3,6.55684e+06,6.42253e+06,699712,699525,1.1194e+08,566.868,1140.31,566.868,1140.31
