time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,3.94395e+06,3.94395e+06,3.94395e+06,169145,169145,169145,184331,184331,184331,3.6184e+07,3.6184e+07,3.6184e+07,3.94452e+07,3.94452e+07,3.94452e+07,215360,215360,215360,215485,215485,215485,4.6351e+07,4.6351e+07,4.6351e+07,0,0,0,0,0,0
1,3.93409e+06,3.93409e+06,3.93409e+06,171853,171853,171853,187291,187291,187291,3.61713e+07,3.61713e+07,3.61713e+07,3.94335e+07,3.94335e+07,3.94335e+07,219114,219114,219114,219157,219157,219157,4.63722e+07,4.63722e+07,4.63722e+07,351.487,351.487,351.487,375.106,375.106,375.106
2,3.91485e+06,3.91485e+06,3.91485e+06,173484,173484,173484,188978,188978,188978,3.61573e+07,3.61573e+07,3.61573e+07,3.94205e+07,3.94205e+07,3.94205e+07,222016,222016,222016,221936,221936,221936,4.64181e+07,4.64181e+07,4.64181e+07,356.556,356.556,356.556,380.364,380.364,380.364
3,3.89327e+06,3.89327e+06,3.89327e+06,173821,173821,173821,189182,189182,189182,3.61428e+07,3.61428e+07,3.61428e+07,3.94063e+07,3.94063e+07,3.94063e+07,223550,223550,223550,223266,223266,223266,4.64737e+07,4.64737e+07,4.64737e+07,359.48,359.48,359.48,383.176,383.176,383.176
4,3.87543e+06,3.87543e+06,3.87543e+06,173071,173071,173071,188146,188146,188146,3.61286e+07,3.61286e+07,3.61286e+07,3.93913e+07,3.93913e+07,3.93913e+07,223608,223608,223608,223058,223058,223058,4.65314e+07,4.65314e+07,4.65314e+07,359.98,359.98,359.98,383.269,383.269,383.269
5,3.86513e+06,3.86513e+06,3.86513e+06,171661,171661,171661,186368,186368,186368,3.61158e+07,3.61158e+07,3.61158e+07,3.93761e+07,3.93761e+07,3.93761e+07,222457,222457,222457,221622,221622,221622,4.65841e+07,4.65841e+07,4.65841e+07,358.438,358.438,358.438,381.116,381.116,381.116
6,3.86352e+06,3.86352e+06,3.86352e+06,170074,170074,170074,184410,184410,184410,3.61051e+07,3.61051e+07,3.61051e+07,3.93615e+07,3.93615e+07,3.93615e+07,220600,220600,220600,219505,219505,219505,4.66273e+07,4.66273e+07,4.66273e+07,355.64,355.64,355.64,377.637,377.637,377.637
7,3.86948e+06,3.86948e+06,3.86948e+06,168715,168715,168715,182745,182745,182745,3.60968e+07,3.60968e+07,3.60968e+07,3.9348e+07,3.9348e+07,3.9348e+07,218587,218587,218587,217296,217296,217296,4.6659e+07,4.6659e+07,4.6659e+07,352.486,352.486,352.486,373.867,373.867,373.867
8,3.88043e+06,3.88043e+06,3.88043e+06,167839,167839,167839,181670,181670,181670,3.60909e+07,3.60909e+07,3.60909e+07,3.93359e+07,3.93359e+07,3.93359e+07,216876,216876,216876,215475,215475,215475,4.66803e+07,4.66803e+07,4.66803e+07,349.745,349.745,349.745,370.672,370.672,370.672
9,3.89321e+06,3.89321e+06,3.89321e+06,167536,167536,167536,181293,181293,181293,3.60868e+07,3.60868e+07,3.60868e+07,3.93253e+07,3.93253e+07,3.93253e+07,215752,215752,215752,214332,214332,214332,4.66938e+07,4.66938e+07,4.66938e+07,347.911,347.911,347.911,368.602,368.602,368.602
10,3.90486e+06,3.90486e+06,3.90486e+06,167751,167751,167751,181551,181551,181551,3.6084e+07,3.6084e+07,3.6084e+07,3.93162e+07,3.93162e+07,3.93162e+07,215307,215307,215307,213952,213952,213952,4.67031e+07,4.67031e+07,4.67031e+07,347.169,347.169,347.169,367.849,367.849,367.849
11,3.91327e+06,3.91327e+06,3.91327e+06,168327,168327,168327,182264,182264,182264,3.60818e+07,3.60818e+07,3.60818e+07,3.93083e+07,3.93083e+07,3.93083e+07,215467,215467,215467,214248,214248,214248,4.67118e+07,4.67118e+07,4.67118e+07,347.423,347.423,347.423,368.292,368.292,368.292
12,3.91739e+06,3.91739e+06,3.91739e+06,169057,169057,169057,183192,183192,183192,3.60795e+07,3.60795e+07,3.60795e+07,3.93013e+07,3.93013e+07,3.93013e+07,216043,216043,216043,215009,215009,215009,4.67227e+07,4.67227e+07,4.67227e+07,348.381,348.381,348.381,369.586,369.586,369.586
