time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,1.63809e+06,1.63809e+06,1.63809e+06,122620,122620,122620,116697,116697,116697,2.17919e+07,2.17919e+07,2.17919e+07,2.07126e+07,2.07126e+07,2.07126e+07,443889,443889,443889,443923,443923,443923,8.14388e+07,8.14388e+07,8.14388e+07,0,0,0,0,0,0
1,1.62842e+06,1.62842e+06,1.62842e+06,124816,124816,124816,118779,118779,118779,2.17579e+07,2.17579e+07,2.17579e+07,2.06785e+07,2.06785e+07,2.06785e+07,453029,453029,453029,453151,453151,453151,8.14938e+07,8.14938e+07,8.14938e+07,227.361,227.361,227.361,836.301,836.301,836.301
2,1.6125e+06,1.6125e+06,1.6125e+06,125230,125230,125230,119229,119229,119229,2.17112e+07,2.17112e+07,2.17112e+07,2.06323e+07,2.06323e+07,2.06323e+07,457581,457581,457581,457956,457956,457956,8.16012e+07,8.16012e+07,8.16012e+07,230.69,230.69,230.69,848.857,848.857,848.857
3,1.60014e+06,1.60014e+06,1.60014e+06,124143,124143,124143,118294,118294,118294,2.16651e+07,2.16651e+07,2.16651e+07,2.05881e+07,2.05881e+07,2.05881e+07,456422,456422,456422,457200,457200,457200,8.17164e+07,8.17164e+07,8.17164e+07,231.195,231.195,231.195,851.381,851.381,851.381
4,1.59663e+06,1.59663e+06,1.59663e+06,122412,122412,122412,116754,116754,116754,2.1631e+07,2.1631e+07,2.1631e+07,2.05578e+07,2.05578e+07,2.05578e+07,451031,451031,451031,452193,452193,452193,8.18067e+07,8.18067e+07,8.18067e+07,229.224,229.224,229.224,844.927,844.927,844.927
5,1.6022e+06,1.6022e+06,1.6022e+06,120876,120876,120876,115359,115359,115359,2.16145e+07,2.16145e+07,2.16145e+07,2.05464e+07,2.05464e+07,2.05464e+07,444203,444203,444203,445538,445538,445538,8.18541e+07,8.18541e+07,8.18541e+07,226.028,226.028,226.028,833.734,833.734,833.734
6,1.61359e+06,1.61359e+06,1.61359e+06,120060,120060,120060,114572,114572,114572,2.16148e+07,2.16148e+07,2.16148e+07,2.05517e+07,2.05517e+07,2.05517e+07,438577,438577,438577,439760,439760,439760,8.18589e+07,8.18589e+07,8.18589e+07,223.005,223.005,223.005,822.649,822.649,822.649
7,1.62611e+06,1.62611e+06,1.62611e+06,120107,120107,120107,114518,114518,114518,2.16262e+07,2.16262e+07,2.16262e+07,2.05665e+07,2.05665e+07,2.05665e+07,435725,435725,435725,436433,436433,436433,8.1835e+07,8.1835e+07,8.1835e+07,221.14,221.14,221.14,815.194,815.194,815.194
8,1.63566e+06,1.63566e+06,1.63566e+06,120837,120837,120837,115043,115043,115043,2.16416e+07,2.16416e+07,2.16416e+07,2.05826e+07,2.05826e+07,2.05826e+07,435928,435928,435928,435944,435944,435944,8.18018e+07,8.18018e+07,8.18018e+07,220.789,220.789,220.789,812.778,812.778,812.778
9,1.63991e+06,1.63991e+06,1.63991e+06,121880,121880,121880,115839,115839,115839,2.16546e+07,2.16546e+07,2.16546e+07,2.05931e+07,2.05931e+07,2.05931e+07,438404,438404,438404,437695,437695,437695,8.17767e+07,8.17767e+07,8.17767e+07,221.725,221.725,221.725,814.845,814.845,814.845
10,1.63879e+06,1.63879e+06,1.63879e+06,122825,122825,122825,116570,116570,116570,2.16615e+07,2.16615e+07,2.16615e+07,2.05949e+07,2.05949e+07,2.05949e+07,441785,441785,441785,440523,440523,440523,8.17698e+07,8.17698e+07,8.17698e+07,223.345,223.345,223.345,819.546,819.546,819.546
11,1.63406e+06,1.63406e+06,1.63406e+06,123376,123376,123376,117005,117005,117005,2.16618e+07,2.16618e+07,2.16618e+07,2.05887e+07,2.05887e+07,2.05887e+07,444682,444682,444682,443206,443206,443206,8.17827e+07,8.17827e+07,8.17827e+07,224.936,224.936,224.936,824.628,824.628,824.628
12,1.62826e+06,1.62826e+06,1.62826e+06,123431,123431,123431,117072,117072,117072,2.16571e+07,2.16571e+07,2.16571e+07,2.05778e+07,2.05778e+07,2.05778e+07,446165,446165,446165,444884,444884,444884,8.18094e+07,8.18094e+07,8.18094e+07,225.945,225.945,225.945,828.287,828.287,828.287
13,1.62369e+06,1.62369e+06,1.62369e+06,123083,123083,123083,116856,116856,116856,2.16505e+07,2.16505e+07,2.16505e+07,2.05669e+07,2.05669e+07,2.05669e+07,446013,446013,446013,445277,445277,445277,8.18406e+07,8.18406e+07,8.18406e+07,226.141,226.141,226.141,829.686,829.686,829.686
14,1.62159e+06,1.62159e+06,1.62159e+06,122542,122542,122542,116520,116520,116520,2.16445e+07,2.16445e+07,2.16445e+07,2.05596e+07,2.05596e+07,2.05596e+07,444640,444640,444640,444639,444639,444639,8.18675e+07,8.18675e+07,8.18675e+07,225.633,225.633,225.633,829.02,829.02,829.02
15,1.62202e+06,1.62202e+06,1.62202e+06,122033,122033,122033,116229,116229,116229,2.16408e+07,2.16408e+07,2.16408e+07,2.05577e+07,2.05577e+07,2.05577e+07,442798,442798,442798,443521,443521,443521,8.18852e+07,8.18852e+07,8.18852e+07,224.753,224.753,224.753,827.17,827.17,827.17
16,1.62412e+06,1.62412e+06,1.62412e+06,121714,121714,121714,116085,116085,116085,2.16395e+07,2.16395e+07,2.16395e+07,2.05607e+07,2.05607e+07,2.05607e+07,441234,441234,441234,442489,442489,442489,8.18931e+07,8.18931e+07,8.18931e+07,223.887,223.887,223.887,825.194,825.194,825.194
17,1.62668e+06,1.62668e+06,1.62668e+06,121643,121643,121643,116108,116108,116108,2.16399e+07,2.16399e+07,2.16399e+07,2.05668e+07,2.05668e+07,2.05668e+07,440432,440432,440432,441914,441914,441914,8.18943e+07,8.18943e+07,8.18943e+07,223.329,223.329,223.329,823.892,823.892,823.892
18,1.6286e+06,1.6286e+06,1.6286e+06,121786,121786,121786,116248,116248,116248,2.16408e+07,2.16408e+07,2.16408e+07,2.05732e+07,2.05732e+07,2.05732e+07,440516,440516,440516,441892,441892,441892,8.18933e+07,8.18933e+07,8.18933e+07,223.205,223.205,223.205,823.586,823.586,823.586
19,1.62926e+06,1.62926e+06,1.62926e+06,122047,122047,122047,116421,116421,116421,2.16413e+07,2.16413e+07,2.16413e+07,2.0578e+07,2.0578e+07,2.0578e+07,441294,441294,441294,442284,442284,442284,8.18945e+07,8.18945e+07,8.18945e+07,223.47,223.47,223.47,824.129,824.129,824.129
20,1.62865e+06,1.62865e+06,1.62865e+06,122316,122316,122316,116547,116547,116547,2.1641e+07,2.1641e+07,2.1641e+07,2.05797e+07,2.05797e+07,2.05797e+07,442389,442389,442389,442825,442825,442825,8.19003e+07,8.19003e+07,8.19003e+07,223.964,223.964,223.964,825.081,825.081,825.081
21,1.6272e+06,1.6272e+06,1.6272e+06,122508,122508,122508,116579,116579,116579,2.16401e+07,2.16401e+07,2.16401e+07,2.05783e+07,2.05783e+07,2.05783e+07,443401,443401,443401,443256,443256,443256,8.19111e+07,8.19111e+07,8.19111e+07,224.489,224.489,224.489,825.944,825.944,825.944
22,1.62554e+06,1.62554e+06,1.62554e+06,122582,122582,122582,116514,116514,116514,2.16392e+07,2.16392e+07,2.16392e+07,2.05748e+07,2.05748e+07,2.05748e+07,444042,444042,444042,443424,443424,443424,8.19251e+07,8.19251e+07,8.19251e+07,224.877,224.877,224.877,826.369,826.369,826.369
