index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,g:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
305,2.11428,3.13274,8.9623,0.6619,0.627502,0,0,29.9968,22.3406,1.51964,0.299994,0.600002,0.120691,0.781814,-3.49954,3.99806,0.310932,0.00340023,0.00590456,-5409.6
