time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,300226,300226,300226,42503.8,42503.8,42503.8,42113,42113,42113,5.92963e+06,5.92963e+06,5.92963e+06,5.87223e+06,5.87223e+06,5.87223e+06,668788,668788,668788,668842,668842,668842,1.13184e+08,1.13184e+08,1.13184e+08,0,0,0,0,0,0
1,299551,299551,299551,43084.6,43084.6,43084.6,42705.2,42705.2,42705.2,5.89753e+06,5.89753e+06,5.89753e+06,5.8401e+06,5.8401e+06,5.8401e+06,676734,676734,676734,676774,676774,676774,1.13232e+08,1.13232e+08,1.13232e+08,846.35,846.35,846.35,343.777,343.777,343.777
2,297922,297922,297922,43019.9,43019.9,43019.9,42644.3,42644.3,42644.3,5.86872e+06,5.86872e+06,5.86872e+06,5.8114e+06,5.8114e+06,5.8114e+06,675253,675253,675253,675346,675346,675346,1.13303e+08,1.13303e+08,1.13303e+08,850.408,850.408,850.408,345.438,345.438,345.438
3,297758,297758,297758,42585.8,42585.8,42585.8,42219.6,42219.6,42219.6,5.85842e+06,5.85842e+06,5.85842e+06,5.80144e+06,5.80144e+06,5.80144e+06,667987,667987,667987,668160,668160,668160,1.13347e+08,1.13347e+08,1.13347e+08,844.317,844.317,844.317,343.001,343.001,343.001
4,299274,299274,299274,42247.4,42247.4,42247.4,41888.5,41888.5,41888.5,5.86646e+06,5.86646e+06,5.86646e+06,5.80992e+06,5.80992e+06,5.80992e+06,661054,661054,661054,661248,661248,661248,1.13352e+08,1.13352e+08,1.13352e+08,834.877,834.877,834.877,339.197,339.197,339.197
5,301342,301342,301342,42227,42227,42227,41866.4,41866.4,41866.4,5.88219e+06,5.88219e+06,5.88219e+06,5.82592e+06,5.82592e+06,5.82592e+06,658471,658471,658471,658585,658585,658585,1.13333e+08,1.13333e+08,1.13333e+08,828.824,828.824,828.824,336.725,336.725,336.725
6,302693,302693,302693,42469.9,42469.9,42469.9,42099.3,42099.3,42099.3,5.89384e+06,5.89384e+06,5.89384e+06,5.83746e+06,5.83746e+06,5.83746e+06,660500,660500,660500,660475,660475,660475,1.13312e+08,1.13312e+08,1.13312e+08,828.789,828.789,828.789,336.652,336.652,336.652
7,302773,302773,302773,42769.5,42769.5,42769.5,42387.8,42387.8,42387.8,5.89553e+06,5.89553e+06,5.89553e+06,5.83872e+06,5.83872e+06,5.83872e+06,664634,664634,664634,664505,664505,664505,1.13309e+08,1.13309e+08,1.13309e+08,833.09,833.09,833.09,338.331,338.331,338.331
8,301907,301907,301907,42935.6,42935.6,42935.6,42549.3,42549.3,42549.3,5.88902e+06,5.88902e+06,5.88902e+06,5.83174e+06,5.83174e+06,5.83174e+06,667819,667819,667819,667696,667696,667696,1.13326e+08,1.13326e+08,1.13326e+08,837.958,837.958,837.958,340.281,340.281,340.281
9,300881,300881,300881,42908.3,42908.3,42908.3,42526.5,42526.5,42526.5,5.88044e+06,5.88044e+06,5.88044e+06,5.82296e+06,5.82296e+06,5.82296e+06,668432,668432,668432,668420,668420,668420,1.13352e+08,1.13352e+08,1.13352e+08,840.337,840.337,840.337,341.278,341.278,341.278
10,300335,300335,300335,42761.1,42761.1,42761.1,42388.9,42388.9,42388.9,5.87536e+06,5.87536e+06,5.87536e+06,5.81806e+06,5.81806e+06,5.81806e+06,666887,666887,666887,667007,667007,667007,1.13374e+08,1.13374e+08,1.13374e+08,839.549,839.549,839.549,341.023,341.023,341.023
11,300423,300423,300423,42617.7,42617.7,42617.7,42253.1,42253.1,42253.1,5.87559e+06,5.87559e+06,5.87559e+06,5.81869e+06,5.81869e+06,5.81869e+06,664785,664785,664785,664970,664970,664970,1.13386e+08,1.13386e+08,1.13386e+08,837.039,837.039,837.039,340.057,340.057,340.057
12,300876,300876,300876,42562,42562,42562,42198.4,42198.4,42198.4,5.87926e+06,5.87926e+06,5.87926e+06,5.8227e+06,5.8227e+06,5.8227e+06,663586,663586,663586,663735,663735,663735,1.13389e+08,1.13389e+08,1.13389e+08,834.864,834.864,834.864,339.182,339.182,339.182
13,301286,301286,301286,42600.6,42600.6,42600.6,42231.9,42231.9,42231.9,5.88303e+06,5.88303e+06,5.88303e+06,5.82654e+06,5.82654e+06,5.82654e+06,663772,663772,663772,663821,663821,663821,1.1339e+08,1.1339e+08,1.1339e+08,834.265,834.265,834.265,338.903,338.903,338.903
14,301391,301391,301391,42681.9,42681.9,42681.9,42306.2,42306.2,42306.2,5.88449e+06,5.88449e+06,5.88449e+06,5.82782e+06,5.82782e+06,5.82782e+06,664853,664853,664853,664812,664812,664812,1.13393e+08,1.13393e+08,1.13393e+08,835.171,835.171,835.171,339.22,339.22,339.22
15,301189,301189,301189,42743.4,42743.4,42743.4,42363.6,42363.6,42363.6,5.88336e+06,5.88336e+06,5.88336e+06,5.82639e+06,5.82639e+06,5.82639e+06,665944,665944,665944,665877,665877,665877,1.13402e+08,1.13402e+08,1.13402e+08,836.629,836.629,836.629,339.78,339.78,339.78
16,300867,300867,300867,42752.5,42752.5,42752.5,42373.6,42373.6,42373.6,5.88097e+06,5.88097e+06,5.88097e+06,5.8238e+06,5.8238e+06,5.8238e+06,666405,666405,666405,666382,666382,666382,1.13415e+08,1.13415e+08,1.13415e+08,837.625,837.625,837.625,340.189,340.189,340.189
17,300630,300630,300630,42717.6,42717.6,42717.6,42343.1,42343.1,42343.1,5.87906e+06,5.87906e+06,5.87906e+06,5.8219e+06,5.8219e+06,5.8219e+06,666160,666160,666160,666211,666211,666211,1.13429e+08,1.13429e+08,1.13429e+08,837.715,837.715,837.715,340.258,340.258,340.258
18,300575,300575,300575,42671.2,42671.2,42671.2,42301.1,42301.1,42301.1,5.87858e+06,5.87858e+06,5.87858e+06,5.82159e+06,5.82159e+06,5.82159e+06,665581,665581,665581,665684,665684,665684,1.13439e+08,1.13439e+08,1.13439e+08,837.129,837.129,837.129,340.054,340.054,340.054
19,300667,300667,300667,42643.4,42643.4,42643.4,42275.1,42275.1,42275.1,5.87939e+06,5.87939e+06,5.87939e+06,5.8226e+06,5.8226e+06,5.8226e+06,665129,665129,665129,665234,665234,665234,1.13447e+08,1.13447e+08,1.13447e+08,836.435,836.435,836.435,339.787,339.787,339.787
20,300796,300796,300796,42644.5,42644.5,42644.5,42274.6,42274.6,42274.6,5.88068e+06,5.88068e+06,5.88068e+06,5.82397e+06,5.82397e+06,5.82397e+06,665053,665053,665053,665117,665117,665117,1.13453e+08,1.13453e+08,1.13453e+08,836.099,836.099,836.099,339.64,339.64,339.64
21,300867,300867,300867,42664.6,42664.6,42664.6,42291.6,42291.6,42291.6,5.88162e+06,5.88162e+06,5.88162e+06,5.82487e+06,5.82487e+06,5.82487e+06,665300,665300,665300,665316,665316,665316,1.1346e+08,1.1346e+08,1.1346e+08,836.231,836.231,836.231,339.669,339.669,339.669
