time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,563485,563485,563485,7431.08,7431.08,7431.08,7478.01,7478.01,7478.01,7.86758e+06,7.86758e+06,7.86758e+06,7.92018e+06,7.92018e+06,7.92018e+06,62477,62477,62477,62461.6,62461.6,62461.6,1.10217e+08,1.10217e+08,1.10217e+08,0,0,0,0,0,0
1,564998,564998,564998,7623.29,7623.29,7623.29,7672.01,7672.01,7672.01,7.86296e+06,7.86296e+06,7.86296e+06,7.91556e+06,7.91556e+06,7.91556e+06,63948.9,63948.9,63948.9,63931.9,63931.9,63931.9,1.10222e+08,1.10222e+08,1.10222e+08,114.648,114.648,114.648,104.742,104.742,104.742
2,565288,565288,565288,7804.13,7804.13,7804.13,7853.9,7853.9,7853.9,7.85445e+06,7.85445e+06,7.85445e+06,7.90705e+06,7.90705e+06,7.90705e+06,65330.1,65330.1,65330.1,65311.5,65311.5,65311.5,1.10244e+08,1.10244e+08,1.10244e+08,117.287,117.287,117.287,107.151,107.151,107.151
3,564569,564569,564569,7946.92,7946.92,7946.92,7997.33,7997.33,7997.33,7.84265e+06,7.84265e+06,7.84265e+06,7.89525e+06,7.89525e+06,7.89525e+06,66483.9,66483.9,66483.9,66462,66462,66462,1.10274e+08,1.10274e+08,1.10274e+08,119.623,119.623,119.623,109.282,109.282,109.282
4,563139,563139,563139,8039.94,8039.94,8039.94,8090.44,8090.44,8090.44,7.8285e+06,7.8285e+06,7.8285e+06,7.88107e+06,7.88107e+06,7.88107e+06,67292.7,67292.7,67292.7,67265.9,67265.9,67265.9,1.10311e+08,1.10311e+08,1.10311e+08,121.419,121.419,121.419,110.917,110.917,110.917
5,561351,561351,561351,8076.96,8076.96,8076.96,8126.97,8126.97,8126.97,7.81315e+06,7.81315e+06,7.81315e+06,7.86569e+06,7.86569e+06,7.86569e+06,67676.2,67676.2,67676.2,67642.5,67642.5,67642.5,1.10352e+08,1.10352e+08,1.10352e+08,122.499,122.499,122.499,111.894,111.894,111.894
6,559564,559564,559564,8058.39,8058.39,8058.39,8107.37,8107.37,8107.37,7.79792e+06,7.79792e+06,7.79792e+06,7.85038e+06,7.85038e+06,7.85038e+06,67604.8,67604.8,67604.8,67563.3,67563.3,67563.3,1.10393e+08,1.10393e+08,1.10393e+08,122.767,122.767,122.767,112.126,112.126,112.126
7,558105,558105,558105,7990.95,7990.95,7990.95,8038.52,8038.52,8038.52,7.78403e+06,7.78403e+06,7.78403e+06,7.8364e+06,7.8364e+06,7.8364e+06,67103.7,67103.7,67103.7,67054.1,67054.1,67054.1,1.10432e+08,1.10432e+08,1.10432e+08,122.225,122.225,122.225,111.617,111.617,111.617
8,557236,557236,557236,7886.31,7886.31,7886.31,7932.3,7932.3,7932.3,7.77254e+06,7.77254e+06,7.77254e+06,7.82478e+06,7.82478e+06,7.82478e+06,66245.9,66245.9,66245.9,66189.2,66189.2,66189.2,1.10467e+08,1.10467e+08,1.10467e+08,120.97,120.97,120.97,110.458,110.458,110.458
9,557131,557131,557131,7759.04,7759.04,7759.04,7803.51,7803.51,7803.51,7.76421e+06,7.76421e+06,7.76421e+06,7.8163e+06,7.8163e+06,7.8163e+06,65138.5,65138.5,65138.5,65076.9,65076.9,65076.9,1.10495e+08,1.10495e+08,1.10495e+08,119.171,119.171,119.171,108.804,108.804,108.804
10,557864,557864,557864,7624.45,7624.45,7624.45,7667.68,7667.68,7667.68,7.75944e+06,7.75944e+06,7.75944e+06,7.81137e+06,7.81137e+06,7.81137e+06,63905.3,63905.3,63905.3,63842,63842,63842,1.10515e+08,1.10515e+08,1.10515e+08,117.043,117.043,117.043,106.854,106.854,106.854
11,559419,559419,559419,7496.78,7496.78,7496.78,7539.23,7539.23,7539.23,7.75828e+06,7.75828e+06,7.75828e+06,7.81006e+06,7.81006e+06,7.81006e+06,62670,62670,62670,62608.6,62608.6,62608.6,1.10527e+08,1.10527e+08,1.10527e+08,114.813,114.813,114.813,104.815,104.815,104.815
12,561697,561697,561697,7388.04,7388.04,7388.04,7430.28,7430.28,7430.28,7.76046e+06,7.76046e+06,7.76046e+06,7.81209e+06,7.81209e+06,7.81209e+06,61543.2,61543.2,61543.2,61487.5,61487.5,61487.5,1.10532e+08,1.10532e+08,1.10532e+08,112.692,112.692,112.692,102.884,102.884,102.884
13,564537,564537,564537,7307.31,7307.31,7307.31,7349.97,7349.97,7349.97,7.76543e+06,7.76543e+06,7.76543e+06,7.81694e+06,7.81694e+06,7.81694e+06,60614.2,60614.2,60614.2,60567.8,60567.8,60567.8,1.1053e+08,1.1053e+08,1.1053e+08,110.861,110.861,110.861,101.223,101.223,101.223
14,567732,567732,567732,7260.57,7260.57,7260.57,7304.29,7304.29,7304.29,7.77246e+06,7.77246e+06,7.77246e+06,7.82389e+06,7.82389e+06,7.82389e+06,59947.6,59947.6,59947.6,59913.6,59913.6,59913.6,1.10523e+08,1.10523e+08,1.10523e+08,109.457,109.457,109.457,99.9582,99.9582,99.9582
15,571052,571052,571052,7250.76,7250.76,7250.76,7296.12,7296.12,7296.12,7.78068e+06,7.78068e+06,7.78068e+06,7.83209e+06,7.83209e+06,7.83209e+06,59582,59582,59582,59562.8,59562.8,59562.8,1.10513e+08,1.10513e+08,1.10513e+08,108.571,108.571,108.571,99.1714,99.1714,99.1714
16,574260,574260,574260,7277.86,7277.86,7277.86,7325.36,7325.36,7325.36,7.7892e+06,7.7892e+06,7.7892e+06,7.84065e+06,7.84065e+06,7.84065e+06,59531,59531,59531,59528.2,59528.2,59528.2,1.10501e+08,1.10501e+08,1.10501e+08,108.248,108.248,108.248,98.9019,98.9019,98.9019
