time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,1.08811e+07,1.08811e+07,1.08811e+07,145620,145620,145620,143138,143138,143138,3.20391e+07,3.20391e+07,3.20391e+07,3.14944e+07,3.14944e+07,3.14944e+07,231917,231917,231917,231913,231913,231913,5.15412e+07,5.15412e+07,5.15412e+07,0,0,0,0,0,0
1,1.08742e+07,1.08742e+07,1.08742e+07,148332,148332,148332,145818,145818,145818,3.20251e+07,3.20251e+07,3.20251e+07,3.14803e+07,3.14803e+07,3.14803e+07,236264,236264,236264,236251,236251,236251,5.15622e+07,5.15622e+07,5.15622e+07,201.986,201.986,201.986,160.712,160.712,160.712
2,1.08544e+07,1.08544e+07,1.08544e+07,150659,150659,150659,148112,148112,148112,3.20078e+07,3.20078e+07,3.20078e+07,3.14627e+07,3.14627e+07,3.14627e+07,240179,240179,240179,240179,240179,240179,5.16131e+07,5.16131e+07,5.16131e+07,205.54,205.54,205.54,163.544,163.544,163.544
3,1.08248e+07,1.08248e+07,1.08248e+07,152372,152372,152372,149808,149808,149808,3.19881e+07,3.19881e+07,3.19881e+07,3.14427e+07,3.14427e+07,3.14427e+07,243340,243340,243340,243363,243363,243363,5.16814e+07,5.16814e+07,5.16814e+07,208.505,208.505,208.505,165.916,165.916,165.916
4,1.07891e+07,1.07891e+07,1.07891e+07,153350,153350,153350,150790,150790,150790,3.19669e+07,3.19669e+07,3.19669e+07,3.14213e+07,3.14213e+07,3.14213e+07,245491,245491,245491,245552,245552,245552,5.17621e+07,5.17621e+07,5.17621e+07,210.639,210.639,210.639,167.635,167.635,167.635
5,1.07513e+07,1.07513e+07,1.07513e+07,153549,153549,153549,151014,151014,151014,3.19453e+07,3.19453e+07,3.19453e+07,3.13997e+07,3.13997e+07,3.13997e+07,246478,246478,246478,246589,246589,246589,5.18494e+07,5.18494e+07,5.18494e+07,211.787,211.787,211.787,168.579,168.579,168.579
6,1.07154e+07,1.07154e+07,1.07154e+07,153003,153003,153003,150512,150512,150512,3.19245e+07,3.19245e+07,3.19245e+07,3.13791e+07,3.13791e+07,3.13791e+07,246269,246269,246269,246440,246440,246440,5.19367e+07,5.19367e+07,5.19367e+07,211.897,211.897,211.897,168.705,168.705,168.705
7,1.06847e+07,1.06847e+07,1.06847e+07,151819,151819,151819,149388,149388,149388,3.19056e+07,3.19056e+07,3.19056e+07,3.13608e+07,3.13608e+07,3.13608e+07,244953,244953,244953,245188,245188,245188,5.20182e+07,5.20182e+07,5.20182e+07,211.022,211.022,211.022,168.053,168.053,168.053
8,1.0662e+07,1.0662e+07,1.0662e+07,150155,150155,150155,147791,147791,147791,3.18895e+07,3.18895e+07,3.18895e+07,3.13456e+07,3.13456e+07,3.13456e+07,242719,242719,242719,243016,243016,243016,5.20885e+07,5.20885e+07,5.20885e+07,209.308,209.308,209.308,166.735,166.735,166.735
9,1.0649e+07,1.0649e+07,1.0649e+07,148198,148198,148198,145903,145903,145903,3.18769e+07,3.18769e+07,3.18769e+07,3.13342e+07,3.13342e+07,3.13342e+07,239830,239830,239830,240179,240179,240179,5.21439e+07,5.21439e+07,5.21439e+07,206.97,206.97,206.97,164.916,164.916,164.916
10,1.06463e+07,1.06463e+07,1.06463e+07,146144,146144,146144,143911,143911,143911,3.18681e+07,3.18681e+07,3.18681e+07,3.13268e+07,3.13268e+07,3.13268e+07,236583,236583,236583,236968,236968,236968,5.21819e+07,5.21819e+07,5.21819e+07,204.259,204.259,204.259,162.792,162.792,162.792
11,1.06539e+07,1.06539e+07,1.06539e+07,144173,144173,144173,141991,141991,141991,3.18631e+07,3.18631e+07,3.18631e+07,3.13235e+07,3.13235e+07,3.13235e+07,233275,233275,233275,233678,233678,233678,5.22019e+07,5.22019e+07,5.22019e+07,201.435,201.435,201.435,160.566,160.566,160.566
12,1.06705e+07,1.06705e+07,1.06705e+07,142440,142440,142440,140292,140292,140292,3.18617e+07,3.18617e+07,3.18617e+07,3.13238e+07,3.13238e+07,3.13238e+07,230180,230180,230180,230577,230577,230577,5.22046e+07,5.22046e+07,5.22046e+07,198.739,198.739,198.739,158.427,158.427,158.427
13,1.06947e+07,1.06947e+07,1.06947e+07,141067,141067,141067,138932,138932,138932,3.18635e+07,3.18635e+07,3.18635e+07,3.13272e+07,3.13272e+07,3.13272e+07,227526,227526,227526,227895,227895,227895,5.21922e+07,5.21922e+07,5.21922e+07,196.38,196.38,196.38,156.54,156.54,156.54
14,1.0724e+07,1.0724e+07,1.0724e+07,140137,140137,140137,137993,137993,137993,3.18676e+07,3.18676e+07,3.18676e+07,3.13329e+07,3.13329e+07,3.13329e+07,225487,225487,225487,225803,225803,225803,5.21676e+07,5.21676e+07,5.21676e+07,194.516,194.516,194.516,155.031,155.031,155.031
15,1.07562e+07,1.07562e+07,1.07562e+07,139695,139695,139695,137519,137519,137519,3.18735e+07,3.18735e+07,3.18735e+07,3.13401e+07,3.13401e+07,3.13401e+07,224177,224177,224177,224419,224419,224419,5.21346e+07,5.21346e+07,5.21346e+07,193.26,193.26,193.26,153.99,153.99,153.99
16,1.07887e+07,1.07887e+07,1.07887e+07,139750,139750,139750,137522,137522,137522,3.18803e+07,3.18803e+07,3.18803e+07,3.13478e+07,3.13478e+07,3.13478e+07,223650,223650,223650,223799,223799,223799,5.20974e+07,5.20974e+07,5.20974e+07,192.67,192.67,192.67,153.464,153.464,153.464
17,1.08191e+07,1.08191e+07,1.08191e+07,140276,140276,140276,137977,137977,137977,3.18872e+07,3.18872e+07,3.18872e+07,3.13551e+07,3.13551e+07,3.13551e+07,223904,223904,223904,223946,223946,223946,5.20602e+07,5.20602e+07,5.20602e+07,192.755,192.755,192.755,153.463,153.463,153.463
18,1.0845e+07,1.0845e+07,1.0845e+07,141217,141217,141217,138832,138832,138832,3.18935e+07,3.18935e+07,3.18935e+07,3.13614e+07,3.13614e+07,3.13614e+07,224885,224885,224885,224811,224811,224811,5.20267e+07,5.20267e+07,5.20267e+07,193.478,193.478,193.478,153.961,153.961,153.961
19,1.08649e+07,1.08649e+07,1.08649e+07,142489,142489,142489,140008,140008,140008,3.18985e+07,3.18985e+07,3.18985e+07,3.13658e+07,3.13658e+07,3.13658e+07,226488,226488,226488,226296,226296,226296,5.20006e+07,5.20006e+07,5.20006e+07,194.759,194.759,194.759,154.898,154.898,154.898
20,1.08773e+07,1.08773e+07,1.08773e+07,143984,143984,143984,141404,141404,141404,3.19019e+07,3.19019e+07,3.19019e+07,3.1368e+07,3.1368e+07,3.1368e+07,228569,228569,228569,228263,228263,228263,5.19845e+07,5.19845e+07,5.19845e+07,196.48,196.48,196.48,156.186,156.186,156.186
21,1.08816e+07,1.08816e+07,1.08816e+07,145578,145578,145578,142903,142903,142903,3.19032e+07,3.19032e+07,3.19032e+07,3.13676e+07,3.13676e+07,3.13676e+07,230950,230950,230950,230544,230544,230544,5.19801e+07,5.19801e+07,5.19801e+07,198.495,198.495,198.495,157.713,157.713,157.713
22,1.08779e+07,1.08779e+07,1.08779e+07,147142,147142,147142,144384,144384,144384,3.19023e+07,3.19023e+07,3.19023e+07,3.13646e+07,3.13646e+07,3.13646e+07,233432,233432,233432,232948,232948,232948,5.19885e+07,5.19885e+07,5.19885e+07,200.636,200.636,200.636,159.351,159.351,159.351
23,1.08667e+07,1.08667e+07,1.08667e+07,148549,148549,148549,145726,145726,145726,3.18993e+07,3.18993e+07,3.18993e+07,3.13592e+07,3.13592e+07,3.13592e+07,235811,235811,235811,235278,235278,235278,5.20092e+07,5.20092e+07,5.20092e+07,202.726,202.726,202.726,160.966,160.966,160.966
24,1.08494e+07,1.08494e+07,1.08494e+07,149686,149686,149686,146823,146823,146823,3.18945e+07,3.18945e+07,3.18945e+07,3.13518e+07,3.13518e+07,3.13518e+07,237892,237892,237892,237344,237344,237344,5.20412e+07,5.20412e+07,5.20412e+07,204.594,204.594,204.594,162.426,162.426,162.426
25,1.08276e+07,1.08276e+07,1.08276e+07,150467,150467,150467,147594,147594,147594,3.18881e+07,3.18881e+07,3.18881e+07,3.13429e+07,3.13429e+07,3.13429e+07,239511,239511,239511,238987,238987,238987,5.20821e+07,5.20821e+07,5.20821e+07,206.093,206.093,206.093,163.617,163.617,163.617
26,1.08033e+07,1.08033e+07,1.08033e+07,150840,150840,150840,147987,147987,147987,3.18808e+07,3.18808e+07,3.18808e+07,3.13333e+07,3.13333e+07,3.13333e+07,240546,240546,240546,240085,240085,240085,5.21291e+07,5.21291e+07,5.21291e+07,207.108,207.108,207.108,164.451,164.451,164.451
27,1.07787e+07,1.07787e+07,1.07787e+07,150791,150791,150791,147988,147988,147988,3.18731e+07,3.18731e+07,3.18731e+07,3.13236e+07,3.13236e+07,3.13236e+07,240934,240934,240934,240569,240569,240569,5.2179e+07,5.2179e+07,5.2179e+07,207.572,207.572,207.572,164.871,164.871,164.871
28,1.07559e+07,1.07559e+07,1.07559e+07,150344,150344,150344,147618,147618,147618,3.18656e+07,3.18656e+07,3.18656e+07,3.13145e+07,3.13145e+07,3.13145e+07,240669,240669,240669,240430,240430,240430,5.22284e+07,5.22284e+07,5.22284e+07,207.47,207.47,207.47,164.864,164.864,164.864
29,1.07365e+07,1.07365e+07,1.07365e+07,149558,149558,149558,146930,146930,146930,3.18588e+07,3.18588e+07,3.18588e+07,3.13069e+07,3.13069e+07,3.13069e+07,239805,239805,239805,239711,239711,239711,5.22739e+07,5.22739e+07,5.22739e+07,206.837,206.837,206.837,164.453,164.453,164.453
30,1.07221e+07,1.07221e+07,1.07221e+07,148518,148518,148518,145999,145999,145999,3.18531e+07,3.18531e+07,3.18531e+07,3.13011e+07,3.13011e+07,3.13011e+07,238445,238445,238445,238504,238504,238504,5.2313e+07,5.2313e+07,5.2313e+07,205.754,205.754,205.754,163.693,163.693,163.693
31,1.07135e+07,1.07135e+07,1.07135e+07,147322,147322,147322,144916,144916,144916,3.18491e+07,3.18491e+07,3.18491e+07,3.12976e+07,3.12976e+07,3.12976e+07,236727,236727,236727,236938,236938,236938,5.23434e+07,5.23434e+07,5.23434e+07,204.335,204.335,204.335,162.669,162.669,162.669
32,1.07111e+07,1.07111e+07,1.07111e+07,146074,146074,146074,143778,143778,143778,3.18468e+07,3.18468e+07,3.18468e+07,3.12965e+07,3.12965e+07,3.12965e+07,234809,234809,234809,235157,235157,235157,5.23639e+07,5.23639e+07,5.23639e+07,202.712,202.712,202.712,161.479,161.479,161.479
33,1.07148e+07,1.07148e+07,1.07148e+07,144872,144872,144872,142675,142675,142675,3.18464e+07,3.18464e+07,3.18464e+07,3.12978e+07,3.12978e+07,3.12978e+07,232851,232851,232851,233316,233316,233316,5.23741e+07,5.23741e+07,5.23741e+07,201.025,201.025,201.025,160.226,160.226,160.226
