time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,255761,255761,255761,49514.6,49514.6,49514.6,50135.4,50135.4,50135.4,6.54445e+06,6.54445e+06,6.54445e+06,6.63537e+06,6.63537e+06,6.63537e+06,710235,710235,710235,710196,710196,710196,1.11753e+08,1.11753e+08,1.11753e+08,0,0,0,0,0,0
1,254765,254765,254765,50163.9,50163.9,50163.9,50793.3,50793.3,50793.3,6.5109e+06,6.5109e+06,6.5109e+06,6.60174e+06,6.60174e+06,6.60174e+06,718902,718902,718902,718806,718806,718806,1.11802e+08,1.11802e+08,1.11802e+08,461.259,461.259,461.259,635.603,635.603,635.603
2,253038,253038,253038,50036.2,50036.2,50036.2,50656.9,50656.9,50656.9,6.48001e+06,6.48001e+06,6.48001e+06,6.57047e+06,6.57047e+06,6.57047e+06,717824,717824,717824,717609,717609,717609,1.11878e+08,1.11878e+08,1.11878e+08,463.698,463.698,463.698,638.883,638.883,638.883
3,253073,253073,253073,49538.3,49538.3,49538.3,50146.2,50146.2,50146.2,6.46861e+06,6.46861e+06,6.46861e+06,6.55846e+06,6.55846e+06,6.55846e+06,710223,710223,710223,709947,709947,709947,1.11926e+08,1.11926e+08,1.11926e+08,460.573,460.573,460.573,634.485,634.485,634.485
4,254838,254838,254838,49188.8,49188.8,49188.8,49794.5,49794.5,49794.5,6.4775e+06,6.4775e+06,6.4775e+06,6.56691e+06,6.56691e+06,6.56691e+06,702410,702410,702410,702221,702221,702221,1.11932e+08,1.11932e+08,1.11932e+08,455.346,455.346,455.346,627.289,627.289,627.289
5,257018,257018,257018,49197.6,49197.6,49197.6,49814.9,49814.9,49814.9,6.49568e+06,6.49568e+06,6.49568e+06,6.58516e+06,6.58516e+06,6.58516e+06,698947,698947,698947,698952,698952,698952,1.11908e+08,1.11908e+08,1.11908e+08,451.704,451.704,451.704,622.403,622.403,622.403
6,258314,258314,258314,49479.8,49479.8,49479.8,50114.7,50114.7,50114.7,6.51008e+06,6.51008e+06,6.51008e+06,6.60013e+06,6.60013e+06,6.60013e+06,700588,700588,700588,700766,700766,700766,1.11882e+08,1.11882e+08,1.11882e+08,451.308,451.308,451.308,622.032,622.032,622.032
7,258250,258250,258250,49806.1,49806.1,49806.1,50451.9,50451.9,50451.9,6.51357e+06,6.51357e+06,6.51357e+06,6.60435e+06,6.60435e+06,6.60435e+06,704987,704987,704987,705196,705196,705196,1.11874e+08,1.11874e+08,1.11874e+08,453.488,453.488,453.488,625.137,625.137,625.137
8,257264,257264,257264,49978.7,49978.7,49978.7,50621.4,50621.4,50621.4,6.50743e+06,6.50743e+06,6.50743e+06,6.59865e+06,6.59865e+06,6.59865e+06,708858,708858,708858,708932,708932,708932,1.11888e+08,1.11888e+08,1.11888e+08,456.288,456.288,456.288,628.951,628.951,628.951
9,256209,256209,256209,49943.1,49943.1,49943.1,50572,50572,50572,6.4983e+06,6.4983e+06,6.4983e+06,6.58938e+06,6.58938e+06,6.58938e+06,710120,710120,710120,709988,709988,709988,1.11914e+08,1.11914e+08,1.11914e+08,457.927,457.927,457.927,631.049,631.049,631.049
10,255728,255728,255728,49783.3,49783.3,49783.3,50397.8,50397.8,50397.8,6.49267e+06,6.49267e+06,6.49267e+06,6.58319e+06,6.58319e+06,6.58319e+06,708820,708820,708820,708549,708549,708549,1.11938e+08,1.11938e+08,1.11938e+08,457.799,457.799,457.799,630.708,630.708,630.708
11,255931,255931,255931,49631.1,49631.1,49631.1,50240.1,50240.1,50240.1,6.493e+06,6.493e+06,6.493e+06,6.58292e+06,6.58292e+06,6.58292e+06,706504,706504,706504,706245,706245,706245,1.11951e+08,1.11951e+08,1.11951e+08,456.515,456.515,456.515,628.877,628.877,628.877
12,256493,256493,256493,49574,49574,49574,50188.7,50188.7,50188.7,6.49747e+06,6.49747e+06,6.49747e+06,6.58713e+06,6.58713e+06,6.58713e+06,704866,704866,704866,704743,704743,704743,1.11954e+08,1.11954e+08,1.11954e+08,455.189,455.189,455.189,627.118,627.118,627.118
13,256968,256968,256968,49618.4,49618.4,49618.4,50244.7,50244.7,50244.7,6.50227e+06,6.50227e+06,6.50227e+06,6.59213e+06,6.59213e+06,6.59213e+06,704711,704711,704711,704749,704749,704749,1.11952e+08,1.11952e+08,1.11952e+08,454.636,454.636,454.636,626.494,626.494,626.494
14,257085,257085,257085,49709.7,49709.7,49709.7,50345.7,50345.7,50345.7,6.50446e+06,6.50446e+06,6.50446e+06,6.59478e+06,6.59478e+06,6.59478e+06,705755,705755,705755,705875,705875,705875,1.11954e+08,1.11954e+08,1.11954e+08,454.984,454.984,454.984,627.089,627.089,627.089
15,256858,256858,256858,49781.6,49781.6,49781.6,50419.4,50419.4,50419.4,6.50343e+06,6.50343e+06,6.50343e+06,6.59417e+06,6.59417e+06,6.59417e+06,707098,707098,707098,707183,707183,707183,1.11961e+08,1.11961e+08,1.11961e+08,455.805,455.805,455.805,628.244,628.244,628.244
