index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,g:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
449,7.20771,8.9901,7.71232,0.469839,0.310284,0,0,7.78154,7.99153,0.858885,0.299447,0.605178,0.191648,0.126285,3.97324,3.84408,0.120035,0.00963524,0.015928,-5035.77
