index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,g:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
209,1.58739,3.10075,3.24821,1.81062,7.97934,0,0,29.6702,29.365,2.27433,0.00100708,0.64014,0.399472,0.268001,2.35826,3.40775,0.55133,0.00184728,0.00274148,-6535.72
