index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,g:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
226,7.00313,8.37023,8.39208,0.577774,0.532916,0,0,23.7531,20.7161,2.5163,0.247006,0.60352,0.112608,0.244929,3.96488,3.93448,0.0594659,0.01655,0.0262692,-4985.33
