time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,777807,777807,777807,37655.3,37655.3,37655.3,38210.9,38210.9,38210.9,1.08655e+07,1.08655e+07,1.08655e+07,1.10387e+07,1.10387e+07,1.10387e+07,320134,320134,320134,320124,320124,320124,1.0331e+08,1.0331e+08,1.0331e+08,0,0,0,0,0,0
1,776876,776876,776876,38349.7,38349.7,38349.7,38939.6,38939.6,38939.6,1.08459e+07,1.08459e+07,1.08459e+07,1.10191e+07,1.10191e+07,1.10191e+07,326007,326007,326007,325960,325960,325960,1.03337e+08,1.03337e+08,1.03337e+08,274.548,274.548,274.548,250.736,250.736,250.736
2,773057,773057,773057,38734.3,38734.3,38734.3,39327,39327,39327,1.08168e+07,1.08168e+07,1.08168e+07,1.09899e+07,1.09899e+07,1.09899e+07,329716,329716,329716,329625,329625,329625,1.034e+08,1.034e+08,1.034e+08,278.686,278.686,278.686,254.495,254.495,254.495
3,768528,768528,768528,38720.4,38720.4,38720.4,39305.5,39305.5,39305.5,1.07859e+07,1.07859e+07,1.07859e+07,1.09587e+07,1.09587e+07,1.09587e+07,330489,330489,330489,330328,330328,330328,1.03474e+08,1.03474e+08,1.03474e+08,280.55,280.55,280.55,256.154,256.154,256.154
4,765185,765185,765185,38390.7,38390.7,38390.7,38961.6,38961.6,38961.6,1.07603e+07,1.07603e+07,1.07603e+07,1.09326e+07,1.09326e+07,1.09326e+07,328419,328419,328419,328181,328181,328181,1.03543e+08,1.03543e+08,1.03543e+08,279.886,279.886,279.886,255.488,255.488,255.488
5,764211,764211,764211,37894.2,37894.2,37894.2,38450,38450,38450,1.07453e+07,1.07453e+07,1.07453e+07,1.09169e+07,1.09169e+07,1.09169e+07,324349,324349,324349,324060,324060,324060,1.03592e+08,1.03592e+08,1.03592e+08,277.157,277.157,277.157,252.943,252.943,252.943
6,765924,765924,765924,37393.9,37393.9,37393.9,37939.3,37939.3,37939.3,1.0743e+07,1.0743e+07,1.0743e+07,1.09138e+07,1.09138e+07,1.09138e+07,319530,319530,319530,319239,319239,319239,1.03615e+08,1.03615e+08,1.03615e+08,273.307,273.307,273.307,249.403,249.403,249.403
7,769870,769870,769870,37022.4,37022.4,37022.4,37566.5,37566.5,37566.5,1.0752e+07,1.0752e+07,1.0752e+07,1.09222e+07,1.09222e+07,1.09222e+07,315204,315204,315204,314973,314973,314973,1.03612e+08,1.03612e+08,1.03612e+08,269.422,269.422,269.422,245.876,245.876,245.876
8,775067,775067,775067,36859.7,36859.7,36859.7,37412.6,37412.6,37412.6,1.07687e+07,1.07687e+07,1.07687e+07,1.09385e+07,1.09385e+07,1.09385e+07,312312,312312,312312,312196,312196,312196,1.03588e+08,1.03588e+08,1.03588e+08,266.427,266.427,266.427,243.209,243.209,243.209
9,780305,780305,780305,36926.2,36926.2,36926.2,37496.7,37496.7,37496.7,1.0788e+07,1.0788e+07,1.0788e+07,1.0958e+07,1.0958e+07,1.0958e+07,311340,311340,311340,311370,311370,311370,1.03555e+08,1.03555e+08,1.03555e+08,264.907,264.907,264.907,241.924,241.924,241.924
