time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,9.25071e+06,9.25071e+06,9.25071e+06,129696,129696,129696,112942,112942,112942,3.81602e+07,3.81602e+07,3.81602e+07,3.3193e+07,3.3193e+07,3.3193e+07,153176,153176,153176,153291,153291,153291,4.55554e+07,4.55554e+07,4.55554e+07,0,0,0,0,0,0
1,9.24307e+06,9.24307e+06,9.24307e+06,132005,132005,132005,115008,115008,115008,3.81515e+07,3.81515e+07,3.81515e+07,3.3184e+07,3.3184e+07,3.3184e+07,155972,155972,155972,156141,156141,156141,4.55707e+07,4.55707e+07,4.55707e+07,259.711,259.711,259.711,261.866,261.866,261.866
2,9.22547e+06,9.22547e+06,9.22547e+06,134037,134037,134037,116840,116840,116840,3.81419e+07,3.81419e+07,3.81419e+07,3.31736e+07,3.31736e+07,3.31736e+07,158564,158564,158564,158824,158824,158824,4.56079e+07,4.56079e+07,4.56079e+07,264.17,264.17,264.17,266.493,266.493,266.493
3,9.19996e+06,9.19996e+06,9.19996e+06,135603,135603,135603,118292,118292,118292,3.81312e+07,3.81312e+07,3.81312e+07,3.31622e+07,3.31622e+07,3.31622e+07,160752,160752,160752,161145,161145,161145,4.56567e+07,4.56567e+07,4.56567e+07,268.006,268.006,268.006,270.554,270.554,270.554
4,9.16909e+06,9.16909e+06,9.16909e+06,136590,136590,136590,119277,119277,119277,3.81196e+07,3.81196e+07,3.81196e+07,3.31502e+07,3.31502e+07,3.31502e+07,162369,162369,162369,162946,162946,162946,4.57145e+07,4.57145e+07,4.57145e+07,270.916,270.916,270.916,273.767,273.767,273.767
5,9.1357e+06,9.1357e+06,9.1357e+06,136940,136940,136940,119748,119748,119748,3.81072e+07,3.81072e+07,3.81072e+07,3.3138e+07,3.3138e+07,3.3138e+07,163299,163299,163299,164113,164113,164113,4.57783e+07,4.57783e+07,4.57783e+07,272.691,272.691,272.691,275.932,275.932,275.932
6,9.10267e+06,9.10267e+06,9.10267e+06,136656,136656,136656,119704,119704,119704,3.80941e+07,3.80941e+07,3.80941e+07,3.31263e+07,3.31263e+07,3.31263e+07,163491,163491,163491,164591,164591,164591,4.58444e+07,4.58444e+07,4.58444e+07,273.23,273.23,273.23,276.941,276.941,276.941
7,9.07264e+06,9.07264e+06,9.07264e+06,135798,135798,135798,119189,119189,119189,3.80806e+07,3.80806e+07,3.80806e+07,3.31157e+07,3.31157e+07,3.31157e+07,162966,162966,162966,164385,164385,164385,4.59094e+07,4.59094e+07,4.59094e+07,272.549,272.549,272.549,276.793,276.793,276.793
8,9.0478e+06,9.0478e+06,9.0478e+06,134474,134474,134474,118283,118283,118283,3.80669e+07,3.80669e+07,3.80669e+07,3.31067e+07,3.31067e+07,3.31067e+07,161808,161808,161808,163561,163561,163561,4.59699e+07,4.59699e+07,4.59699e+07,270.772,270.772,270.772,275.584,275.584,275.584
9,9.02974e+06,9.02974e+06,9.02974e+06,132823,132823,132823,117093,117093,117093,3.80533e+07,3.80533e+07,3.80533e+07,3.30996e+07,3.30996e+07,3.30996e+07,160149,160149,160149,162226,162226,162226,4.60232e+07,4.60232e+07,4.60232e+07,268.114,268.114,268.114,273.491,273.491,273.491
