index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,g:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
280,7.99843,3.03129,3.02209,1.6371,1.48802,0,0,13.4674,28.0998,2.29534,0.00100086,0.988882,0.954723,0.0717322,3.64394,3.38531,0.945461,0.00106687,0.00154299,-6580.32
