index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,g:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
408,1.37887,8.99985,7.8803,0.344772,0.943932,0,0,12.1404,4.19703,2.55317,0.299998,0.67914,0.251961,0.7356,3.81143,3.51311,0.0125469,0.0449435,0.16071,-5027.58
