index,time,SS:Japan__all,IS:Japan__all,SI:Japan__all,RS:Japan__all,SR:Japan__all,IR:Japan__all,RI:Japan__all,RR:Japan__all,obs_mean:EV71_JAP__IASR__inc,obs_mean:CA16_JAP__IASR__inc,obs_real:EV71_JAP__IASR__inc,obs_real:CA16_JAP__IASR__inc
0,0,253976,21606.7,21068.2,5.47134e+06,5.32593e+06,362812,362894,1.14889e+08,0,0,0,0
0,1,254171,22027.5,21478.7,5.44809e+06,5.30277e+06,368578,368710,1.14923e+08,360.013,533.352,360.013,533.352
0,2,253060,22103.9,21559.2,5.42134e+06,5.27646e+06,369209,369472,1.14984e+08,363.3,538.352,363.3,538.352
0,3,252540,21894.2,21362.2,5.40445e+06,5.26041e+06,365394,365769,1.15034e+08,361.573,535.985,361.573,535.985
0,4,253361,21631.5,21107.8,5.40305e+06,5.2599e+06,360120,360475,1.15055e+08,356.854,529.075,356.854,529.075
0,5,255173,21500,20972.1,5.41391e+06,5.27117e+06,356429,356602,1.15048e+08,352.311,522.198,352.311,522.198
0,6,257057,21560.4,21016.9,5.42856e+06,5.28546e+06,355834,355754,1.15027e+08,350.247,518.809,350.247,518.809
0,7,258157,21756,21194.5,5.4386e+06,5.29447e+06,357976,357713,1.15011e+08,351.183,519.854,351.183,519.854
0,8,258130,21967.2,21396.3,5.43968e+06,5.2944e+06,361197,360937,1.15012e+08,354.024,523.916,354.024,523.916
0,9,257252,22084.4,21518.7,5.4329e+06,5.28697e+06,363600,363542,1.1503e+08,356.921,528.356,356.921,528.356
0,10,256168,22066.6,21517.2,5.42319e+06,5.27751e+06,364092,364320,1.15058e+08,358.347,530.843,358.347,530.843
0,11,255483,21952.6,21420.2,5.41603e+06,5.27133e+06,362823,363253,1.15083e+08,357.864,530.504,357.864,530.504
0,12,255458,21823.1,21298.7,5.41443e+06,5.27087e+06,360849,361286,1.15098e+08,356.141,528.117,356.141,528.117
0,13,255955,21748.7,21219.2,5.41799e+06,5.2751e+06,359357,359617,1.15102e+08,354.356,525.346,354.356,525.346
0,14,256601,21755.6,21212.2,5.4238e+06,5.2808e+06,359019,359025,1.15099e+08,353.452,523.679,353.452,523.679
0,15,257027,21823,21264.9,5.42848e+06,5.28471e+06,359765,359583,1.15098e+08,353.71,523.722,353.71,523.722
0,16,257055,21903.1,21337.8,5.42997e+06,5.28522e+06,360982,360773,1.15102e+08,354.752,525.097,354.752,525.097
0,17,256751,21950.8,21389.2,5.42825e+06,5.28287e+06,361937,361863,1.15113e+08,355.872,526.837,355.872,526.837
0,18,256344,21947.3,21397,5.42499e+06,5.27962e+06,362183,362319,1.15128e+08,356.467,527.981,356.467,527.981
0,19,256070,21904.6,21366.3,5.42234e+06,5.27754e+06,361741,362038,1.15142e+08,356.334,528.069,356.334,528.069
0,20,256048,21853,21320.7,5.4217e+06,5.27767e+06,360990,361318,1.15153e+08,355.698,527.276,355.698,527.276
0,21,256247,21821.2,21286.4,5.42323e+06,5.27972e+06,360387,360615,1.15159e+08,354.997,526.187,354.997,526.187
0,22,256533,21821.5,21278.1,5.42597e+06,5.28248e+06,360213,360280,1.15163e+08,354.611,525.416,357.469,525.416
0,23,256757,21847.2,21294.4,5.4286e+06,5.28468e+06,360468,360402,1.15166e+08,354.673,525.281,358.697,532.476
0,24,256839,21880,21322.2,5.43016e+06,5.28563e+06,360927,360825,1.15171e+08,355.055,525.717,375.113,551.793
0,25,256790,21901.7,21345.2,5.43048e+06,5.28548e+06,361307,361272,1.15179e+08,355.49,526.385,356.074,538.912
0,26,256689,21903.8,21353.5,5.43004e+06,5.28496e+06,361427,361512,1.15188e+08,355.741,526.899,334.088,526.013
0,27,256627,21889.9,21346.6,5.42968e+06,5.28485e+06,361281,361469,1.15198e+08,355.717,527.034,356.1,508.407
0,28,256658,21871.5,21332.1,5.43001e+06,5.28559e+06,361005,361226,1.15206e+08,355.491,526.804,355.832,554.923
0,29,256778,21860,21319.8,5.43119e+06,5.28709e+06,360775,360952,1.15212e+08,355.229,526.409,377.326,496.18
0,30,256939,21861.1,21316.5,5.43295e+06,5.2889e+06,360708,360797,1.15217e+08,355.082,526.09,372.963,525.772
0,31,257084,21872.8,21322.9,5.43477e+06,5.29051e+06,360810,360821,1.15222e+08,355.108,526.001,356.926,517.186
