index,time,SS:Japan__all,IS:Japan__all,SI:Japan__all,RS:Japan__all,SR:Japan__all,IR:Japan__all,RI:Japan__all,RR:Japan__all,obs_mean:EV71_JAP__IASR__inc,obs_mean:CA16_JAP__IASR__inc,obs_real:EV71_JAP__IASR__inc,obs_real:CA16_JAP__IASR__inc
0,0,3.5598e+06,53045.1,59808.5,2.98791e+07,3.36827e+07,101616,101675,5.92707e+07,0,0,0,0
0,1,3.5565e+06,54249.6,61155.3,2.98722e+07,3.36768e+07,103965,103998,5.92796e+07,57.9036,178.004,57.9036,178.004
0,2,3.54602e+06,55257,62263.9,2.9862e+07,3.3668e+07,106118,106098,5.93114e+07,59.1595,181.797,59.1595,181.797
0,3,3.5305e+06,55939.5,62979.4,2.98494e+07,3.36566e+07,107821,107700,5.93549e+07,60.1953,184.84,60.1953,184.84
0,4,3.51256e+06,56240.1,63230.4,2.98353e+07,3.36432e+07,108890,108610,5.94065e+07,60.8955,186.752,60.8955,186.752
0,5,3.49493e+06,56158.3,63017,2.98211e+07,3.36287e+07,109238,108741,5.94614e+07,61.1984,187.339,61.1984,187.339
0,6,3.48002e+06,55748.5,62407.9,2.98079e+07,3.36139e+07,108884,108129,5.9515e+07,61.1018,186.611,61.1018,186.611
0,7,3.46961e+06,55103.5,61520.7,2.97969e+07,3.35998e+07,107945,106914,5.95629e+07,60.6593,184.771,60.6593,184.771
0,8,3.4647e+06,54335.3,60496.7,2.97889e+07,3.3587e+07,106602,105303,5.9602e+07,59.9656,182.156,59.9656,182.156
0,9,3.46549e+06,53554.9,59475.6,2.97843e+07,3.3576e+07,105064,103535,5.96307e+07,59.1361,179.167,59.1361,179.167
0,10,3.47145e+06,52858.2,58577.7,2.97829e+07,3.3567e+07,103537,101836,5.96486e+07,58.287,176.203,58.287,176.203
0,11,3.48153e+06,52317.3,57893.4,2.97845e+07,3.356e+07,102194,100393,5.96566e+07,57.5204,173.607,57.5204,173.607
0,12,3.49428e+06,51977.4,57479.6,2.97882e+07,3.35549e+07,101165,99344.1,5.96568e+07,56.9144,171.637,56.9144,171.637
0,13,3.5081e+06,51856.2,57359.7,2.97933e+07,3.35512e+07,100528,98770,5.96517e+07,56.5189,170.457,56.5189,170.457
0,14,3.52138e+06,51946.7,57526.5,2.97989e+07,3.35485e+07,100309,98695.5,5.96444e+07,56.3552,170.131,56.3552,170.131
0,15,3.53271e+06,52219.4,57944.9,2.98039e+07,3.35464e+07,100487,99094,5.96375e+07,56.4174,170.635,56.4174,170.635
0,16,3.54095e+06,52626.7,58556.7,2.98077e+07,3.35444e+07,101001,99893.6,5.96338e+07,56.6755,171.864,56.6755,171.864
0,17,3.54541e+06,53108,59285.9,2.98095e+07,3.35424e+07,101757,100985,5.96353e+07,57.0802,173.644,56.4545,173.644
0,18,3.54586e+06,53596.4,60046.3,2.9809e+07,3.354e+07,102637,102233,5.96431e+07,57.5682,175.752,53.5622,175.752
0,19,3.54255e+06,54026.7,60751.1,2.9806e+07,3.35371e+07,103515,103488,5.96576e+07,58.0694,177.935,61.6504,177.935
0,20,3.5362e+06,54344.1,61323.3,2.98006e+07,3.3534e+07,104274,104606,5.96785e+07,58.5156,179.943,68.7462,179.943
0,21,3.52782e+06,54510.9,61706.4,2.97932e+07,3.35306e+07,104814,105468,5.97044e+07,58.8489,181.556,72.7204,169.406
0,22,3.51862e+06,54512.1,61870.9,2.97843e+07,3.35272e+07,105072,105988,5.97335e+07,59.0292,182.614,58.8029,169.009
0,23,3.50981e+06,54355.5,61817.6,2.97748e+07,3.35242e+07,105028,106134,5.97638e+07,59.0396,183.037,55.8254,167.712
0,24,3.50245e+06,54069.6,61574.7,2.97652e+07,3.35218e+07,104701,105919,5.97929e+07,58.8865,182.83,64.2937,185.089
0,25,3.49732e+06,53697,61191.2,2.97562e+07,3.35201e+07,104146,105402,5.98192e+07,58.5979,182.078,65.58,186.974
0,26,3.49489e+06,53287.4,60727.7,2.97484e+07,3.35194e+07,103446,104673,5.98411e+07,58.2166,180.923,54.6458,157.853
0,27,3.49524e+06,52890.3,60246.7,2.97421e+07,3.35197e+07,102690,103835,5.9858e+07,57.7934,179.539,58.2674,170.626
0,28,3.49814e+06,52548.9,59804.8,2.97374e+07,3.35209e+07,101968,102993,5.98696e+07,57.3795,178.107,60.9105,173.085
0,29,3.50308e+06,52296.4,59446.5,2.97343e+07,3.35229e+07,101358,102238,5.98764e+07,57.0203,176.79,58.1643,168.533
0,30,3.5094e+06,52153.1,59201.6,2.97327e+07,3.35255e+07,100918,101638,5.98793e+07,56.7508,175.716,60.691,189.155
0,31,3.51633e+06,52126.3,59083,2.97322e+07,3.35284e+07,100680,101236,5.98794e+07,56.5932,174.969,66.4341,173.81
0,32,3.52311e+06,52210.4,59088.2,2.97325e+07,3.35313e+07,100656,101049,5.98782e+07,56.5557,174.587,60.7948,183.644
0,33,3.52909e+06,52388.6,59200.6,2.97333e+07,3.35339e+07,100829,101064,5.9877e+07,56.6332,174.562,47.0573,180.358
0,34,3.53375e+06,52635.7,59392.5,2.97343e+07,3.3536e+07,101166,101249,5.98769e+07,56.8085,174.843,58.9223,173.98
0,35,3.5368e+06,52920.5,59629.2,2.97352e+07,3.35374e+07,101616,101554,5.98789e+07,57.0553,175.352,44.9677,189.413
0,36,3.53813e+06,53209.7,59873,2.97359e+07,3.3538e+07,102120,101918,5.98835e+07,57.3412,175.988,37.8496,182.141
0,37,3.5379e+06,53472,60088.3,2.97364e+07,3.35377e+07,102617,102280,5.98907e+07,57.6312,176.642,53.1625,177.511
0,38,3.53641e+06,53681.2,60245.8,2.97366e+07,3.35367e+07,103048,102581,5.99004e+07,57.8924,177.213,60.4476,161.807
0,39,3.53413e+06,53819.2,60325.9,2.97368e+07,3.3535e+07,103368,102778,5.9912e+07,58.0973,177.619,53.6686,186.011
0,40,3.53156e+06,53877.7,60320.8,2.9737e+07,3.35329e+07,103548,102842,5.99247e+07,58.2269,177.804,59.2722,178.19
0,41,3.52923e+06,53858.8,60234.6,2.97375e+07,3.35305e+07,103575,102767,5.99374e+07,58.2723,177.747,67.3462,183.993
0,42,3.52757e+06,53773,60082.2,2.97385e+07,3.3528e+07,103457,102565,5.99495e+07,58.2353,177.462,60.3098,175.702
0,43,3.52692e+06,53637.8,59886.1,2.97401e+07,3.35258e+07,103219,102263,5.99599e+07,58.1269,176.992,55.6885,165.533
0,44,3.52745e+06,53474.4,59673.3,2.97424e+07,3.3524e+07,102894,101902,5.99683e+07,57.9655,176.402,58.2101,184.454
0,45,3.52918e+06,53304.9,59471,2.97454e+07,3.35228e+07,102524,101527,5.99742e+07,57.7733,175.768,55.3696,162.255
0,46,3.53199e+06,53149.3,59303.9,2.9749e+07,3.35222e+07,102150,101182,5.99777e+07,57.5738,175.168,50.744,177.696
0,47,3.53563e+06,53023.8,59191.2,2.9753e+07,3.35222e+07,101811,100907,5.99789e+07,57.3884,174.674,59.3965,171.327
0,48,3.53977e+06,52938.9,59145.2,2.97574e+07,3.35229e+07,101535,100729,5.99784e+07,57.2346,174.337,45.5945,150.178
0,49,3.54405e+06,52899.6,59170.3,2.97618e+07,3.35243e+07,101342,100666,5.99767e+07,57.1243,174.193,58.1967,164.317
0,50,3.54811e+06,52904.6,59263.3,2.97659e+07,3.35262e+07,101238,100721,5.99744e+07,57.0631,174.254,52.366,169.025
0,51,3.55163e+06,52947.8,59414.1,2.97697e+07,3.35286e+07,101222,100885,5.99723e+07,57.0505,174.509,42.5162,174.509
0,52,3.55437e+06,53018.9,59607.2,2.97729e+07,3.35313e+07,101281,101140,5.99709e+07,57.0805,174.929,55.0347,174.929
0,53,3.55619e+06,53105.6,59823.7,2.97753e+07,3.35344e+07,101396,101456,5.99707e+07,57.1429,175.468,57.1429,175.468
0,54,3.55704e+06,53194.5,60043.3,2.97769e+07,3.35377e+07,101543,101802,5.99719e+07,57.2249,176.071,57.2249,176.071
0,55,3.55698e+06,53273.7,60246.8,2.97776e+07,3.35411e+07,101698,102144,5.99746e+07,57.313,176.681,51.5923,176.681
0,56,3.55617e+06,53333.6,60417.9,2.97776e+07,3.35447e+07,101840,102452,5.99787e+07,57.3945,177.243,62.0682,177.243
0,57,3.55481e+06,53368.1,60544.9,2.97769e+07,3.35484e+07,101951,102700,5.99839e+07,57.4593,177.711,57.2121,177.711
0,58,3.55315e+06,53375.4,60621.9,2.97757e+07,3.35522e+07,102021,102873,5.999e+07,57.5009,178.053,55.2979,178.053
0,59,3.55143e+06,53357.8,60648.7,2.97743e+07,3.35561e+07,102048,102963,5.99966e+07,57.5168,178.253,56.7486,178.253
0,60,3.54986e+06,53321,60630.3,2.97726e+07,3.35599e+07,102036,102973,6.00031e+07,57.5091,178.311,56.3683,178.311
0,61,3.5486e+06,53273.3,60575.9,2.97711e+07,3.35638e+07,101996,102914,6.00094e+07,57.4831,178.242,51.285,178.242
0,62,3.54775e+06,53224.4,60497.3,2.97697e+07,3.35677e+07,101942,102804,6.0015e+07,57.4469,178.075,55.523,178.075
0,63,3.54733e+06,53183.7,60407.2,2.97687e+07,3.35715e+07,101892,102663,6.002e+07,57.4102,177.843,60.1256,177.843
0,64,3.5473e+06,53159.6,60317.5,2.97681e+07,3.35751e+07,101861,102513,6.00241e+07,57.3824,177.583,56.4574,177.583
0,65,3.54756e+06,53158.2,60238.2,2.97679e+07,3.35784e+07,101863,102372,6.00276e+07,57.372,177.33,57.372,177.33
0,66,3.54798e+06,53182.8,60176.2,2.97682e+07,3.35814e+07,101909,102256,6.00307e+07,57.385,177.111,57.385,177.111
0,67,3.54841e+06,53233.9,60135.2,2.97689e+07,3.35839e+07,102003,102175,6.00335e+07,57.4248,176.947,51.7681,176.947
0,68,3.54871e+06,53308.7,60115.2,2.97699e+07,3.3586e+07,102143,102135,6.00364e+07,57.4916,176.848,60.3683,176.848
0,69,3.54874e+06,53401.8,60113.4,2.97713e+07,3.35874e+07,102323,102133,6.00396e+07,57.5823,176.814,63.6366,176.814
0,70,3.54843e+06,53506.1,60124.6,2.97729e+07,3.35883e+07,102532,102163,6.00433e+07,57.6915,176.836,59.8912,176.836
0,71,3.54772e+06,53613.2,60142.2,2.97746e+07,3.35884e+07,102755,102215,6.00476e+07,57.8113,176.898,59.1179,176.898
0,72,3.54664e+06,53714.7,60159.2,2.97766e+07,3.3588e+07,102977,102279,6.00528e+07,57.933,176.981,51.7912,176.32
0,73,3.54523e+06,53802.7,60169.3,2.97787e+07,3.35869e+07,103181,102340,6.00586e+07,58.0475,177.066,64.6055,182.269
0,74,3.54359e+06,53870.8,60167.7,2.97808e+07,3.35854e+07,103353,102390,6.0065e+07,58.1465,177.133,63.6312,173.852
0,75,3.54184e+06,53914.7,60151.7,2.97831e+07,3.35834e+07,103481,102420,6.00719e+07,58.2233,177.167,56.5467,189.593
0,76,3.5401e+06,53932.4,60120.8,2.97854e+07,3.35811e+07,103560,102426,6.00789e+07,58.2732,177.162,55.2291,189.467
0,77,3.5385e+06,53924.3,60076.9,2.97879e+07,3.35786e+07,103584,102407,6.00859e+07,58.294,177.113,53.0832,195.157
0,78,3.53715e+06,53892.7,60023.9,2.97904e+07,3.35761e+07,103558,102367,6.00925e+07,58.2861,177.027,63.6427,187.329
