index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,g:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
248,2.12124,3.12138,8.99566,0.661016,0.625843,0,0,29.9961,22.3424,1.51886,0.299995,0.60001,0.120584,0.754049,-3.13461,3.99741,0.310869,0.00340097,0.00590634,-5409.66
