index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,SQ:all,QS:all,QR:all,RQ:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,q:all,z:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
2822,1.52024,4.82412,9,8,1.30822,0,0,0,0,0,0,13.5206,18.3315,4.40966,0.0579266,0.87099,0.49535,0.698309,-3.5,1.90905,1.20126,0.0540062,0.0944,0.083832,-3253.19
