time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,2.89088e+06,2.89088e+06,2.89088e+06,1809.82,1809.82,1809.82,3156.44,3156.44,3156.44,3.38751e+06,3.38751e+06,3.38751e+06,3.12636e+06,3.12636e+06,3.12636e+06,3297.12,3297.12,3297.12,5999.28,5999.28,5999.28,21375.6,21375.6,21375.6,15614.3,15614.3,15614.3,249591,249591,249591,367243,367243,367243,1.16636e+08,1.16636e+08,1.16636e+08,0,0,0,0,0,0
1,2.89852e+06,2.89852e+06,2.89852e+06,1660.54,1660.54,1660.54,3501.04,3501.04,3501.04,3.38364e+06,3.38364e+06,3.38364e+06,3.12907e+06,3.12907e+06,3.12907e+06,3007.16,3007.16,3007.16,6609.39,6609.39,6609.39,23435.8,23435.8,23435.8,14131.7,14131.7,14131.7,225192,225192,225192,400943,400943,400943,1.16619e+08,1.16619e+08,1.16619e+08,2.45499,2.45499,2.45499,14.985,14.985,14.985
2,2.90549e+06,2.90549e+06,2.90549e+06,1524.24,1524.24,1524.24,3877.51,3877.51,3877.51,3.37811e+06,3.37811e+06,3.37811e+06,3.13286e+06,3.13286e+06,3.13286e+06,2754.72,2754.72,2754.72,7295.57,7295.57,7295.57,25841.9,25841.9,25841.9,12867.6,12867.6,12867.6,204686,204686,204686,440790,440790,440790,1.16601e+08,1.16601e+08,1.16601e+08,2.24715,2.24715,2.24715,16.5551,16.5551,16.5551
3,2.91161e+06,2.91161e+06,2.91161e+06,1402.71,1402.71,1402.71,4293.69,4293.69,4293.69,3.37093e+06,3.37093e+06,3.37093e+06,3.13782e+06,3.13782e+06,3.13782e+06,2531.37,2531.37,2531.37,8052.21,8052.21,8052.21,28562.4,28562.4,28562.4,11764.7,11764.7,11764.7,187000,187000,187000,486008,486008,486008,1.16576e+08,1.16576e+08,1.16576e+08,2.06297,2.06297,2.06297,18.2953,18.2953,18.2953
4,2.91674e+06,2.91674e+06,2.91674e+06,1294.25,1294.25,1294.25,4749.89,4749.89,4749.89,3.36206e+06,3.36206e+06,3.36206e+06,3.14404e+06,3.14404e+06,3.14404e+06,2333.37,2333.37,2333.37,8878.85,8878.85,8878.85,31591.1,31591.1,31591.1,10791.7,10791.7,10791.7,171523,171523,171523,536275,536275,536275,1.16544e+08,1.16544e+08,1.16544e+08,1.89945,1.89945,1.89945,20.2073,20.2073,20.2073
5,2.92073e+06,2.92073e+06,2.92073e+06,1197.23,1197.23,1197.23,5244.52,5244.52,5244.52,3.35145e+06,3.35145e+06,3.35145e+06,3.15159e+06,3.15159e+06,3.15159e+06,2157.56,2157.56,2157.56,9772.33,9772.33,9772.33,34923.7,34923.7,34923.7,9927.85,9927.85,9927.85,157866,157866,157866,591383,591383,591383,1.16507e+08,1.16507e+08,1.16507e+08,1.75401,1.75401,1.75401,22.2876,22.2876,22.2876
6,2.92344e+06,2.92344e+06,2.92344e+06,1110.23,1110.23,1110.23,5773.93,5773.93,5773.93,3.33908e+06,3.33908e+06,3.33908e+06,3.16058e+06,3.16058e+06,3.16058e+06,2001.19,2001.19,2001.19,10725.8,10725.8,10725.8,38548.8,38548.8,38548.8,9157.48,9157.48,9157.48,145755,145755,145755,651040,651040,651040,1.16465e+08,1.16465e+08,1.16465e+08,1.6244,1.6244,1.6244,24.5245,24.5245,24.5245
7,2.92477e+06,2.92477e+06,2.92477e+06,1032.03,1032.03,1032.03,6331.93,6331.93,6331.93,3.32491e+06,3.32491e+06,3.32491e+06,3.17109e+06,3.17109e+06,3.17109e+06,1861.87,1861.87,1861.87,11728,11728,11728,42442.5,42442.5,42442.5,8468.19,8468.19,8468.19,134977,134977,134977,714758,714758,714758,1.16418e+08,1.16418e+08,1.16418e+08,1.50868,1.50868,1.50868,26.8963,26.8963,26.8963
8,2.92462e+06,2.92462e+06,2.92462e+06,961.563,961.563,961.563,6909.42,6909.42,6909.42,3.30893e+06,3.30893e+06,3.30893e+06,3.1832e+06,3.1832e+06,3.1832e+06,1737.53,1737.53,1737.53,12762.4,12762.4,12762.4,46564.7,46564.7,46564.7,7849.72,7849.72,7849.72,125359,125359,125359,781778,781778,781778,1.16369e+08,1.16369e+08,1.16369e+08,1.40514,1.40514,1.40514,29.3697,29.3697,29.3697
9,2.92295e+06,2.92295e+06,2.92295e+06,897.939,897.939,897.939,7494.24,7494.24,7494.24,3.29117e+06,3.29117e+06,3.29117e+06,3.197e+06,3.197e+06,3.197e+06,1626.4,1626.4,1626.4,13807.3,13807.3,13807.3,50855,50855,50855,7293.44,7293.44,7293.44,116758,116758,116758,851022,851022,851022,1.16317e+08,1.16317e+08,1.16317e+08,1.31234,1.31234,1.31234,31.8982,31.8982,31.8982
