index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,SQ:all,QS:all,QR:all,RQ:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,q:all,z:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
4220,1.35805,5.10899,5.47146,6.68823,1.07123,0,0,0,0,0,0,7.63147,10.2174,2.22154,0.0289464,0.871011,0.522403,0.194723,-3.49999,1.11496,0.969607,0.104637,0.0952843,0.0730525,-3211.94
