index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,SQ:all,QS:all,QR:all,RQ:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,q:all,z:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
3521,1.95318,5.41696,8.46161,1.53465,1.12761,0,0,0,0,0,0,20.92,29.0657,3.33515,0.0350627,0.723069,0.439925,0.492027,0.300127,2.72363,6.63411,0.0201588,0.113559,0.118615,-3456.97
