time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,1.83538e+06,1.83538e+06,1.83538e+06,1324.77,1324.77,1324.77,6863.53,6863.53,6863.53,5.21187e+06,5.21187e+06,5.21187e+06,6.08124e+06,6.08124e+06,6.08124e+06,1547.87,1547.87,1547.87,7264.3,7264.3,7264.3,3.24015e+06,3.24015e+06,3.24015e+06,121124,121124,121124,385802,385802,385802,1.05067e+07,1.05067e+07,1.05067e+07,9.93092e+07,9.93092e+07,9.93092e+07,0,0,0,0,0,0
1,1.83973e+06,1.83973e+06,1.83973e+06,1535.61,1535.61,1535.61,7016.82,7016.82,7016.82,5.19513e+06,5.19513e+06,5.19513e+06,6.09793e+06,6.09793e+06,6.09793e+06,1787.61,1787.61,1787.61,7362.98,7362.98,7362.98,3.23464e+06,3.23464e+06,3.23464e+06,130915,130915,130915,418305,418305,418305,1.04651e+07,1.04651e+07,1.04651e+07,9.9309e+07,9.9309e+07,9.9309e+07,3.40578,3.40578,3.40578,3.62731,3.62731,3.62731
2,1.84323e+06,1.84323e+06,1.84323e+06,1783.08,1783.08,1783.08,7161.53,7161.53,7161.53,5.17703e+06,5.17703e+06,5.17703e+06,6.11308e+06,6.11308e+06,6.11308e+06,2075.36,2075.36,2075.36,7484.03,7484.03,7484.03,3.23059e+06,3.23059e+06,3.23059e+06,142436,142436,142436,456596,456596,456596,1.04276e+07,1.04276e+07,1.04276e+07,9.9308e+07,9.9308e+07,9.9308e+07,3.9476,3.9476,3.9476,3.69344,3.69344,3.69344
3,1.84578e+06,1.84578e+06,1.84578e+06,2075.65,2075.65,2075.65,7305.66,7305.66,7305.66,5.15734e+06,5.15734e+06,5.15734e+06,6.12663e+06,6.12663e+06,6.12663e+06,2416.63,2416.63,2416.63,7607.34,7607.34,7607.34,3.22799e+06,3.22799e+06,3.22799e+06,155998,155998,155998,501754,501754,501754,1.03945e+07,1.03945e+07,1.03945e+07,9.92965e+07,9.92965e+07,9.92965e+07,4.59019,4.59019,4.59019,3.76155,3.76155,3.76155
4,1.84728e+06,1.84728e+06,1.84728e+06,2420.45,2420.45,2420.45,7443.44,7443.44,7443.44,5.13582e+06,5.13582e+06,5.13582e+06,6.13856e+06,6.13856e+06,6.13856e+06,2819.87,2819.87,2819.87,7725.35,7725.35,7725.35,3.22677e+06,3.22677e+06,3.22677e+06,171963,171963,171963,555029,555029,555029,1.03653e+07,1.03653e+07,1.03653e+07,9.92734e+07,9.92734e+07,9.92734e+07,5.34991,5.34991,5.34991,3.82845,3.82845,3.82845
5,1.84762e+06,1.84762e+06,1.84762e+06,2824.72,2824.72,2824.72,7566.93,7566.93,7566.93,5.11218e+06,5.11218e+06,5.11218e+06,6.14887e+06,6.14887e+06,6.14887e+06,3294.19,3294.19,3294.19,7830.02,7830.02,7830.02,3.2268e+06,3.2268e+06,3.2268e+06,190741,190741,190741,617850,617850,617850,1.03399e+07,1.03399e+07,1.03399e+07,9.92378e+07,9.92378e+07,9.92378e+07,6.2444,6.2444,6.2444,3.8904,3.8904,3.8904
6,1.84672e+06,1.84672e+06,1.84672e+06,3295.63,3295.63,3295.63,7666.99,7666.99,7666.99,5.08615e+06,5.08615e+06,5.08615e+06,6.15762e+06,6.15762e+06,6.15762e+06,3848.91,3848.91,3848.91,7912.22,7912.22,7912.22,3.22788e+06,3.22788e+06,3.22788e+06,212790,212790,212790,691831,691831,691831,1.03176e+07,1.03176e+07,1.03176e+07,9.91887e+07,9.91887e+07,9.91887e+07,7.29184,7.29184,7.29184,3.94304,3.94304,3.94304
7,1.84449e+06,1.84449e+06,1.84449e+06,3839.74,3839.74,3839.74,7733.46,7733.46,7733.46,5.05743e+06,5.05743e+06,5.05743e+06,6.16492e+06,6.16492e+06,6.16492e+06,4493.04,4493.04,4493.04,7961.8,7961.8,7961.8,3.22972e+06,3.22972e+06,3.22972e+06,238610,238610,238610,778756,778756,778756,1.02975e+07,1.02975e+07,1.02975e+07,9.91252e+07,9.91252e+07,9.91252e+07,8.51,8.51,8.51,3.98144,3.98144,3.98144
8,1.84083e+06,1.84083e+06,1.84083e+06,4462.3,4462.3,4462.3,7755.55,7755.55,7755.55,5.0257e+06,5.0257e+06,5.0257e+06,6.17093e+06,6.17093e+06,6.17093e+06,5234.45,5234.45,5234.45,7967.96,7967.96,7967.96,3.23194e+06,3.23194e+06,3.23194e+06,268730,268730,268730,880553,880553,880553,1.02788e+07,1.02788e+07,1.02788e+07,9.90465e+07,9.90465e+07,9.90465e+07,9.91482,9.91482,9.91482,4.00027,4.00027,4.00027
9,1.83569e+06,1.83569e+06,1.83569e+06,5166.34,5166.34,5166.34,7722.42,7722.42,7722.42,4.99066e+06,4.99066e+06,4.99066e+06,6.17588e+06,6.17588e+06,6.17588e+06,6079.02,6079.02,6079.02,7919.8,7919.8,7919.8,3.23406e+06,3.23406e+06,3.23406e+06,303696,303696,303696,999247,999247,999247,1.02599e+07,1.02599e+07,1.02599e+07,9.8952e+07,9.8952e+07,9.8952e+07,11.5186,11.5186,11.5186,3.99398,3.99398,3.99398
