index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,SQ:all,QS:all,QR:all,RQ:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,q:all,z:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
298,4.04932,4.4272,5.43204,7.97008,2.29342,0,0,0,0,0,0,20.515,22.2522,3.38204,0.204651,0.600863,0.763853,0.725091,-3.01553,-1.00564,1.45168,0.0745527,0.0235707,0.0121395,-5019.51
