index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,SQ:all,QS:all,QR:all,RQ:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,q:all,z:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
300,1.75398,7.12389,6.62796,6.13125,1.03609,0,0,0,0,0,0,11.0848,11.4457,1.87366,0.269323,0.661536,0.286816,0.45305,3.71715,3.63312,3.20866,0.15712,0.0305725,0.0619059,-5066.14
