time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,1.48595e+07,1.48595e+07,1.48595e+07,3090.07,3090.07,3090.07,5567.74,5567.74,5567.74,1.19337e+07,1.19337e+07,1.19337e+07,2.32301e+07,2.32301e+07,2.32301e+07,4300.75,4300.75,4300.75,4940.47,4940.47,4940.47,730515,730515,730515,340027,340027,340027,684383,684383,684383,915232,915232,915232,7.39972e+07,7.39972e+07,7.39972e+07,0,0,0,0,0,0
1,1.48629e+07,1.48629e+07,1.48629e+07,3131.34,3131.34,3131.34,5638.66,5638.66,5638.66,1.19343e+07,1.19343e+07,1.19343e+07,2.32314e+07,2.32314e+07,2.32314e+07,4332.75,4332.75,4332.75,4964.48,4964.48,4964.48,730183,730183,730183,339896,339896,339896,683939,683939,683939,914533,914533,914533,7.39933e+07,7.39933e+07,7.39933e+07,8.50577,8.50577,8.50577,9.51873,9.51873,9.51873
2,1.48661e+07,1.48661e+07,1.48661e+07,3162.41,3162.41,3162.41,5690.95,5690.95,5690.95,1.19349e+07,1.19349e+07,1.19349e+07,2.32324e+07,2.32324e+07,2.32324e+07,4373.83,4373.83,4373.83,5007.92,5007.92,5007.92,730121,730121,730121,339900,339900,339900,683739,683739,683739,914132,914132,914132,7.39976e+07,7.39976e+07,7.39976e+07,8.58909,8.58909,8.58909,9.60477,9.60477,9.60477
3,1.48692e+07,1.48692e+07,1.48692e+07,3192.36,3192.36,3192.36,5742.31,5742.31,5742.31,1.19353e+07,1.19353e+07,1.19353e+07,2.32333e+07,2.32333e+07,2.32333e+07,4414.67,4414.67,4414.67,5052.55,5052.55,5052.55,730300,730300,730300,340022,340022,340022,683779,683779,683779,914040,914040,914040,7.40015e+07,7.40015e+07,7.40015e+07,8.67093,8.67093,8.67093,9.69121,9.69121,9.69121
4,1.48721e+07,1.48721e+07,1.48721e+07,3221.77,3221.77,3221.77,5793.82,5793.82,5793.82,1.19357e+07,1.19357e+07,1.19357e+07,2.3234e+07,2.3234e+07,2.3234e+07,4454.77,4454.77,4454.77,5097.36,5097.36,5097.36,730713,730713,730713,340256,340256,340256,684046,684046,684046,914246,914246,914246,7.40049e+07,7.40049e+07,7.40049e+07,8.75126,8.75126,8.75126,9.77793,9.77793,9.77793
5,1.48749e+07,1.48749e+07,1.48749e+07,3250.65,3250.65,3250.65,5845.43,5845.43,5845.43,1.19359e+07,1.19359e+07,1.19359e+07,2.32345e+07,2.32345e+07,2.32345e+07,4494.15,4494.15,4494.15,5142.27,5142.27,5142.27,731350,731350,731350,340595,340595,340595,684528,684528,684528,914741,914741,914741,7.40079e+07,7.40079e+07,7.40079e+07,8.83015,8.83015,8.83015,9.86489,9.86489,9.86489
6,1.48775e+07,1.48775e+07,1.48775e+07,3278.99,3278.99,3278.99,5897.08,5897.08,5897.08,1.19362e+07,1.19362e+07,1.19362e+07,2.32348e+07,2.32348e+07,2.32348e+07,4532.8,4532.8,4532.8,5187.22,5187.22,5187.22,732205,732205,732205,341034,341034,341034,685213,685213,685213,915515,915515,915515,7.40106e+07,7.40106e+07,7.40106e+07,8.90759,8.90759,8.90759,9.95197,9.95197,9.95197
7,1.48799e+07,1.48799e+07,1.48799e+07,3306.77,3306.77,3306.77,5948.66,5948.66,5948.66,1.19363e+07,1.19363e+07,1.19363e+07,2.3235e+07,2.3235e+07,2.3235e+07,4570.68,4570.68,4570.68,5232.13,5232.13,5232.13,733270,733270,733270,341566,341566,341566,686090,686090,686090,916557,916557,916557,7.40129e+07,7.40129e+07,7.40129e+07,8.98355,8.98355,8.98355,10.0391,10.0391,10.0391
8,1.48822e+07,1.48822e+07,1.48822e+07,3333.95,3333.95,3333.95,6000.07,6000.07,6000.07,1.19363e+07,1.19363e+07,1.19363e+07,2.3235e+07,2.3235e+07,2.3235e+07,4607.75,4607.75,4607.75,5276.9,5276.9,5276.9,734535,734535,734535,342187,342187,342187,687147,687147,687147,917856,917856,917856,7.40149e+07,7.40149e+07,7.40149e+07,9.05795,9.05795,9.05795,10.1259,10.1259,10.1259
9,1.48843e+07,1.48843e+07,1.48843e+07,3360.5,3360.5,3360.5,6051.15,6051.15,6051.15,1.19363e+07,1.19363e+07,1.19363e+07,2.32349e+07,2.32349e+07,2.32349e+07,4643.94,4643.94,4643.94,5321.41,5321.41,5321.41,735993,735993,735993,342890,342890,342890,688372,688372,688372,919403,919403,919403,7.40165e+07,7.40165e+07,7.40165e+07,9.13067,9.13067,9.13067,10.2124,10.2124,10.2124
10,1.48863e+07,1.48863e+07,1.48863e+07,3386.33,3386.33,3386.33,6101.75,6101.75,6101.75,1.19363e+07,1.19363e+07,1.19363e+07,2.32346e+07,2.32346e+07,2.32346e+07,4679.17,4679.17,4679.17,5365.5,5365.5,5365.5,737634,737634,737634,343669,343669,343669,689754,689754,689754,921184,921184,921184,7.40179e+07,7.40179e+07,7.40179e+07,9.20157,9.20157,9.20157,10.2982,10.2982,10.2982
11,1.48881e+07,1.48881e+07,1.48881e+07,3411.39,3411.39,3411.39,6151.68,6151.68,6151.68,1.19361e+07,1.19361e+07,1.19361e+07,2.32342e+07,2.32342e+07,2.32342e+07,4713.34,4713.34,4713.34,5409.02,5409.02,5409.02,739449,739449,739449,344519,344519,344519,691282,691282,691282,923190,923190,923190,7.40189e+07,7.40189e+07,7.40189e+07,9.27046,9.27046,9.27046,10.3831,10.3831,10.3831
12,1.48897e+07,1.48897e+07,1.48897e+07,3435.58,3435.58,3435.58,6200.73,6200.73,6200.73,1.1936e+07,1.1936e+07,1.1936e+07,2.32337e+07,2.32337e+07,2.32337e+07,4746.32,4746.32,4746.32,5451.8,5451.8,5451.8,741428,741428,741428,345435,345435,345435,692944,692944,692944,925406,925406,925406,7.40197e+07,7.40197e+07,7.40197e+07,9.33713,9.33713,9.33713,10.4667,10.4667,10.4667
13,1.48912e+07,1.48912e+07,1.48912e+07,3458.81,3458.81,3458.81,6248.69,6248.69,6248.69,1.19358e+07,1.19358e+07,1.19358e+07,2.32331e+07,2.32331e+07,2.32331e+07,4778,4778,4778,5493.63,5493.63,5493.63,743560,743560,743560,346409,346409,346409,694727,694727,694727,927819,927819,927819,7.40203e+07,7.40203e+07,7.40203e+07,9.40133,9.40133,9.40133,10.5486,10.5486,10.5486
14,1.48926e+07,1.48926e+07,1.48926e+07,3481,3481,3481,6295.32,6295.32,6295.32,1.19355e+07,1.19355e+07,1.19355e+07,2.32323e+07,2.32323e+07,2.32323e+07,4808.25,4808.25,4808.25,5534.32,5534.32,5534.32,745833,745833,745833,347437,347437,347437,696620,696620,696620,930415,930415,930415,7.40207e+07,7.40207e+07,7.40207e+07,9.46282,9.46282,9.46282,10.6285,10.6285,10.6285
15,1.48938e+07,1.48938e+07,1.48938e+07,3502.02,3502.02,3502.02,6340.39,6340.39,6340.39,1.19352e+07,1.19352e+07,1.19352e+07,2.32315e+07,2.32315e+07,2.32315e+07,4836.92,4836.92,4836.92,5573.66,5573.66,5573.66,748237,748237,748237,348511,348511,348511,698610,698610,698610,933179,933179,933179,7.40209e+07,7.40209e+07,7.40209e+07,9.52132,9.52132,9.52132,10.706,10.706,10.706
16,1.48949e+07,1.48949e+07,1.48949e+07,3521.79,3521.79,3521.79,6383.64,6383.64,6383.64,1.19349e+07,1.19349e+07,1.19349e+07,2.32307e+07,2.32307e+07,2.32307e+07,4863.86,4863.86,4863.86,5611.42,5611.42,5611.42,750757,750757,750757,349626,349626,349626,700683,700683,700683,936094,936094,936094,7.4021e+07,7.4021e+07,7.4021e+07,9.57654,9.57654,9.57654,10.7806,10.7806,10.7806
17,1.48959e+07,1.48959e+07,1.48959e+07,3540.2,3540.2,3540.2,6424.83,6424.83,6424.83,1.19346e+07,1.19346e+07,1.19346e+07,2.32297e+07,2.32297e+07,2.32297e+07,4888.95,4888.95,4888.95,5647.39,5647.39,5647.39,753381,753381,753381,350774,350774,350774,702827,702827,702827,939145,939145,939145,7.40209e+07,7.40209e+07,7.40209e+07,9.62822,9.62822,9.62822,10.8519,10.8519,10.8519
