index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,SQ:all,QS:all,QR:all,RQ:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,q:all,z:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
451,7.24339,3.00159,3.00258,1.41826,0.258211,0,0,0,0,0,0,16.3289,26.7036,1.7246,0.29969,0.625484,0.102661,0.0392846,3.18321,3.57886,11.9466,0.0455139,0.130894,0.0688838,-5164.72
