index,time,SS:Japan__all,IS:Japan__all,SI:Japan__all,RS:Japan__all,SR:Japan__all,IR:Japan__all,RI:Japan__all,SQ:Japan__all,QS:Japan__all,QR:Japan__all,RQ:Japan__all,RR:Japan__all,obs_mean:EV71_JAP__IASR__inc,obs_mean:CA16_JAP__IASR__inc,obs_real:EV71_JAP__IASR__inc,obs_real:CA16_JAP__IASR__inc
0,0,9.6968e+06,3496.87,5981.81,1.14851e+07,2.203e+07,4224.09,4410.86,1.0295e+06,462433,887554,1.18398e+06,7.99149e+07,0,0,0,0
0,1,9.69992e+06,3542.53,6056.5,1.14858e+07,2.20313e+07,4261.22,4439.79,1.02913e+06,462266,887011,1.18321e+06,7.99115e+07,10.0273,2.50821,13.7818,3.62656
0,2,9.70284e+06,3580.66,6117.97,1.14863e+07,2.20323e+07,4305.03,4482.34,1.02914e+06,462280,886797,1.18285e+06,7.99161e+07,10.1338,2.53317,7.77295,1.49364
0,3,9.70558e+06,3617.72,6178.4,1.14867e+07,2.2033e+07,4348.63,4525.73,1.0295e+06,462460,886902,1.1829e+06,7.99202e+07,10.2388,2.55813,8.22634,0.884959
0,4,9.70812e+06,3654.22,6238.69,1.14869e+07,2.20334e+07,4391.63,4569.13,1.0302e+06,462798,887312,1.18334e+06,7.99236e+07,10.3422,2.58304,9.44376,2.4264
0,5,9.71047e+06,3690.19,6298.85,1.1487e+07,2.20335e+07,4434.01,4612.47,1.03123e+06,463285,888011,1.18417e+06,7.99265e+07,10.4442,2.60792,9.21513,3.0755
0,6,9.71264e+06,3725.62,6358.85,1.1487e+07,2.20334e+07,4475.77,4655.72,1.03257e+06,463915,888985,1.18536e+06,7.99289e+07,10.5446,2.63275,7.64021,2.26009
0,7,9.71461e+06,3760.5,6418.64,1.14869e+07,2.2033e+07,4516.89,4698.85,1.0342e+06,464679,890221,1.1869e+06,7.99308e+07,10.6436,2.65751,10.2059,2.84281
0,8,9.7164e+06,3794.81,6478.14,1.14867e+07,2.20323e+07,4557.34,4741.79,1.03613e+06,465571,891704,1.18878e+06,7.99322e+07,10.741,2.68217,6.90847,3.02175
0,9,9.71801e+06,3828.51,6537.25,1.14864e+07,2.20314e+07,4597.09,4784.49,1.03834e+06,466584,893420,1.19099e+06,7.99332e+07,10.8367,2.7067,9.94634,2.38962
0,10,9.71943e+06,3861.54,6595.85,1.1486e+07,2.20303e+07,4636.06,4826.85,1.04081e+06,467710,895357,1.19351e+06,7.99338e+07,10.9307,2.73105,13.5242,1.34543
0,11,9.72068e+06,3893.84,6653.81,1.14855e+07,2.2029e+07,4674.18,4868.78,1.04353e+06,468942,897501,1.19632e+06,7.99339e+07,11.0227,2.75517,6.93155,0
0,12,9.72175e+06,3925.33,6710.94,1.14849e+07,2.20275e+07,4711.36,4910.15,1.04649e+06,470273,899839,1.19942e+06,7.99338e+07,11.1125,2.779,7.87213,5.16279
0,13,9.72264e+06,3955.91,6767.07,1.14842e+07,2.20258e+07,4747.49,4950.82,1.04967e+06,471696,902355,1.20278e+06,7.99332e+07,11.2,2.80246,10.1873,1.35693
0,14,9.72337e+06,3985.49,6822,1.14835e+07,2.2024e+07,4782.45,4990.65,1.05307e+06,473203,905037,1.20639e+06,7.99324e+07,11.2848,2.82547,12.2095,2.18443
0,15,9.72394e+06,4013.95,6875.48,1.14828e+07,2.2022e+07,4816.11,5029.48,1.05666e+06,474787,907869,1.21023e+06,7.99313e+07,11.3666,2.84794,12.4575,0.678374
0,16,9.72435e+06,4041.18,6927.3,1.14819e+07,2.20199e+07,4848.33,5067.13,1.06043e+06,476440,910836,1.21428e+06,7.993e+07,11.4452,2.86977,9.98585,2.65811
0,17,9.72461e+06,4067.05,6977.19,1.14811e+07,2.20176e+07,4878.95,5103.41,1.06436e+06,478152,913922,1.21853e+06,7.99284e+07,11.5201,2.89087,14.373,2.48516
0,18,9.72473e+06,4091.42,7024.9,1.14801e+07,2.20153e+07,4907.82,5138.14,1.06843e+06,479917,917111,1.22295e+06,7.99266e+07,11.591,2.91112,8.36397,4.14793
0,19,9.72471e+06,4114.18,7070.15,1.14792e+07,2.20129e+07,4934.79,5171.12,1.07263e+06,481724,920386,1.22753e+06,7.99248e+07,11.6575,2.93043,11.4907,2.03537
0,20,9.72457e+06,4135.18,7112.69,1.14782e+07,2.20104e+07,4959.7,5202.16,1.07694e+06,483565,923729,1.23223e+06,7.99227e+07,11.7193,2.94866,11.6838,1.10612
0,21,9.72431e+06,4154.31,7152.26,1.14772e+07,2.20078e+07,4982.41,5231.07,1.08133e+06,485431,927124,1.23703e+06,7.99207e+07,11.776,2.96573,8.55684,3.08744
0,22,9.72394e+06,4171.45,7188.6,1.14762e+07,2.20053e+07,5002.76,5257.66,1.08579e+06,487311,930551,1.24192e+06,7.99185e+07,11.8273,2.98152,18.2805,3.4594
0,23,9.72347e+06,4186.49,7221.48,1.14752e+07,2.20027e+07,5020.64,5281.76,1.09029e+06,489196,933992,1.24686e+06,7.99164e+07,11.8728,2.99592,13.9852,0
0,24,9.72292e+06,4199.33,7250.69,1.14743e+07,2.20002e+07,5035.91,5303.2,1.0948e+06,491077,937429,1.25184e+06,7.99143e+07,11.9122,3.00885,16.0627,0.505961
0,25,9.72229e+06,4209.89,7276.03,1.14733e+07,2.19977e+07,5048.5,5321.86,1.09932e+06,492943,940841,1.25681e+06,7.99123e+07,11.9454,3.02023,7.40672,4.9915
0,26,9.7216e+06,4218.11,7297.34,1.14724e+07,2.19952e+07,5058.31,5337.6,1.10381e+06,494784,944211,1.26177e+06,7.99104e+07,11.972,3.02996,11.6562,4.37433
0,27,9.72087e+06,4223.95,7314.5,1.14714e+07,2.19928e+07,5065.3,5350.34,1.10824e+06,496591,947520,1.26667e+06,7.99086e+07,11.9919,3.03801,8.56554,4.98868
