index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,SQ:all,QS:all,QR:all,RQ:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,q:all,z:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
361,1.80988,4.22197,5.25633,1.15013,1.16112,0,0,0,0,0,0,26.6108,26.8653,3.01459,0.0906358,0.655023,0.275158,0.658669,-0.576076,-0.17215,6.15841,0.0106561,0.167017,0.218908,-15485.7
