index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,SQ:all,QS:all,QR:all,RQ:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,q:all,z:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
1108,1.59483,5.34162,5.51616,1.50758,1.58949,0,0,0,0,0,0,14.1184,13.3617,2.77379,0.0215265,0.769567,0.858794,0.679068,0.595434,0.69138,3.01049,0.0290741,0.106218,0.129163,-5099.62
