time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,1.15334e+06,1.15334e+06,1.15334e+06,6012.79,6012.79,6012.79,0.588219,0.588219,0.588219,1.39572e+06,1.39572e+06,1.39572e+06,996290,996290,996290,27343.7,27343.7,27343.7,2.89563,2.89563,2.89563,162751,162751,162751,1.30203e+06,1.30203e+06,1.30203e+06,3.84658e+07,3.84658e+07,3.84658e+07,4.63673e+06,4.63673e+06,4.63673e+06,7.85624e+07,7.85624e+07,7.85624e+07,0,0,0,0,0,0
1,1.16061e+06,1.16061e+06,1.16061e+06,5911.54,5911.54,5911.54,0.621861,0.621861,0.621861,1.41149e+06,1.41149e+06,1.41149e+06,989237,989237,989237,26519.1,26519.1,26519.1,3.03365,3.03365,3.03365,158429,158429,158429,1.30155e+06,1.30155e+06,1.30155e+06,3.8332e+07,3.8332e+07,3.8332e+07,4.51361e+06,4.51361e+06,4.51361e+06,7.88091e+07,7.88091e+07,7.88091e+07,9.36024,9.36024,9.36024,0.00445033,0.00445033,0.00445033
2,1.16814e+06,1.16814e+06,1.16814e+06,5817.96,5817.96,5817.96,0.659257,0.659257,0.659257,1.42747e+06,1.42747e+06,1.42747e+06,982417,982417,982417,25956.4,25956.4,25956.4,3.21229,3.21229,3.21229,154223,154223,154223,1.30056e+06,1.30056e+06,1.30056e+06,3.81829e+07,3.81829e+07,3.81829e+07,4.39377e+06,4.39377e+06,4.39377e+06,7.90759e+07,7.90759e+07,7.90759e+07,9.135,9.135,9.135,0.00469169,0.00469169,0.00469169
3,1.17583e+06,1.17583e+06,1.17583e+06,5770.09,5770.09,5770.09,0.705037,0.705037,0.705037,1.44353e+06,1.44353e+06,1.44353e+06,975737,975737,975737,25614.2,25614.2,25614.2,3.43258,3.43258,3.43258,150128,150128,150128,1.29932e+06,1.29932e+06,1.29932e+06,3.80262e+07,3.80262e+07,3.80262e+07,4.27712e+06,4.27712e+06,4.27712e+06,7.93466e+07,7.93466e+07,7.93466e+07,8.98616,8.98616,8.98616,0.00499187,0.00499187,0.00499187
4,1.18353e+06,1.18353e+06,1.18353e+06,5769.65,5769.65,5769.65,0.760579,0.760579,0.760579,1.45949e+06,1.45949e+06,1.45949e+06,969108,969108,969108,25484.5,25484.5,25484.5,3.69979,3.69979,3.69979,146142,146142,146142,1.29808e+06,1.29808e+06,1.29808e+06,3.78693e+07,3.78693e+07,3.78693e+07,4.16358e+06,4.16358e+06,4.16358e+06,7.96141e+07,7.96141e+07,7.96141e+07,8.91228,8.91228,8.91228,0.00535853,0.00535853,0.00535853
5,1.19113e+06,1.19113e+06,1.19113e+06,5815.65,5815.65,5815.65,0.827227,0.827227,0.827227,1.47521e+06,1.47521e+06,1.47521e+06,962446,962446,962446,25560,25560,25560,4.02035,4.02035,4.02035,142262,142262,142262,1.29713e+06,1.29713e+06,1.29713e+06,3.7719e+07,3.7719e+07,3.7719e+07,4.05307e+06,4.05307e+06,4.05307e+06,7.98716e+07,7.98716e+07,7.98716e+07,8.91126,8.91126,8.91126,0.00580064,0.00580064,0.00580064
6,1.19851e+06,1.19851e+06,1.19851e+06,5906.7,5906.7,5906.7,0.906532,0.906532,0.906532,1.49057e+06,1.49057e+06,1.49057e+06,955675,955675,955675,25832,25832,25832,4.40165,4.40165,4.40165,138486,138486,138486,1.29672e+06,1.29672e+06,1.29672e+06,3.75818e+07,3.75818e+07,3.75818e+07,3.9455e+06,3.9455e+06,3.9455e+06,8.0113e+07,8.0113e+07,8.0113e+07,8.98051,8.98051,8.98051,0.00632864,0.00632864,0.00632864
7,1.20556e+06,1.20556e+06,1.20556e+06,6040.92,6040.92,6040.92,1.00025,1.00025,1.00025,1.50543e+06,1.50543e+06,1.50543e+06,948721,948721,948721,26290,26290,26290,4.85211,4.85211,4.85211,134811,134811,134811,1.29709e+06,1.29709e+06,1.29709e+06,3.74637e+07,3.74637e+07,3.74637e+07,3.8408e+06,3.8408e+06,3.8408e+06,8.03323e+07,8.03323e+07,8.03323e+07,9.11685,9.11685,9.11685,0.00695448,0.00695448,0.00695448
8,1.21217e+06,1.21217e+06,1.21217e+06,6215.76,6215.76,6215.76,1.11034,1.11034,1.11034,1.51969e+06,1.51969e+06,1.51969e+06,941522,941522,941522,26920.7,26920.7,26920.7,5.38109,5.38109,5.38109,131234,131234,131234,1.29845e+06,1.29845e+06,1.29845e+06,3.737e+07,3.737e+07,3.737e+07,3.73891e+06,3.73891e+06,3.73891e+06,8.05242e+07,8.05242e+07,8.05242e+07,9.31629,9.31629,9.31629,0.00769155,0.00769155,0.00769155
9,1.21823e+06,1.21823e+06,1.21823e+06,6427.66,6427.66,6427.66,1.23889,1.23889,1.23889,1.53324e+06,1.53324e+06,1.53324e+06,934019,934019,934019,27706.9,27706.9,27706.9,5.99864,5.99864,5.99864,127752,127752,127752,1.30102e+06,1.30102e+06,1.30102e+06,3.73057e+07,3.73057e+07,3.73057e+07,3.63973e+06,3.63973e+06,3.63973e+06,8.06843e+07,8.06843e+07,8.06843e+07,9.57364,9.57364,9.57364,0.00855453,0.00855453,0.00855453
10,1.22367e+06,1.22367e+06,1.22367e+06,6671.81,6671.81,6671.81,1.38809,1.38809,1.38809,1.54602e+06,1.54602e+06,1.54602e+06,926167,926167,926167,28626.3,28626.3,28626.3,6.7153,6.7153,6.7153,124363,124363,124363,1.30496e+06,1.30496e+06,1.30496e+06,3.72745e+07,3.72745e+07,3.72745e+07,3.54322e+06,3.54322e+06,3.54322e+06,8.08086e+07,8.08086e+07,8.08086e+07,9.88215,9.88215,9.88215,0.009559,0.009559,0.009559
11,1.22841e+06,1.22841e+06,1.22841e+06,6941.76,6941.76,6941.76,1.5601,1.5601,1.5601,1.55795e+06,1.55795e+06,1.55795e+06,917931,917931,917931,29650.3,29650.3,29650.3,7.54155,7.54155,7.54155,121066,121066,121066,1.31039e+06,1.31039e+06,1.31039e+06,3.72794e+07,3.72794e+07,3.72794e+07,3.4493e+06,3.4493e+06,3.4493e+06,8.08945e+07,8.08945e+07,8.08945e+07,10.233,10.233,10.233,0.0107208,0.0107208,0.0107208
12,1.2324e+06,1.2324e+06,1.2324e+06,7229.29,7229.29,7229.29,1.75696,1.75696,1.75696,1.56902e+06,1.56902e+06,1.56902e+06,909292,909292,909292,30743,30743,30743,8.48725,8.48725,8.48725,117857,117857,117857,1.31741e+06,1.31741e+06,1.31741e+06,3.7322e+07,3.7322e+07,3.7322e+07,3.3579e+06,3.3579e+06,3.3579e+06,8.09403e+07,8.09403e+07,8.09403e+07,10.6149,10.6149,10.6149,0.0120555,0.0120555,0.0120555
13,1.23562e+06,1.23562e+06,1.23562e+06,7524.29,7524.29,7524.29,1.98041,1.98041,1.98041,1.57923e+06,1.57923e+06,1.57923e+06,900246,900246,900246,31861.7,31861.7,31861.7,9.56104,9.56104,9.56104,114733,114733,114733,1.32605e+06,1.32605e+06,1.32605e+06,3.74026e+07,3.74026e+07,3.74026e+07,3.26896e+06,3.26896e+06,3.26896e+06,8.0946e+07,8.0946e+07,8.0946e+07,11.014,11.014,11.014,0.0135768,0.0135768,0.0135768
14,1.23808e+06,1.23808e+06,1.23808e+06,7815.03,7815.03,7815.03,2.23181,2.23181,2.23181,1.58862e+06,1.58862e+06,1.58862e+06,890808,890808,890808,32956.9,32956.9,32956.9,10.7696,10.7696,10.7696,111695,111695,111695,1.33627e+06,1.33627e+06,1.33627e+06,3.75199e+07,3.75199e+07,3.75199e+07,3.18242e+06,3.18242e+06,3.18242e+06,8.0913e+07,8.0913e+07,8.0913e+07,11.4142,11.4142,11.4142,0.0152965,0.0152965,0.0152965
15,1.23982e+06,1.23982e+06,1.23982e+06,8088.66,8088.66,8088.66,2.51198,2.51198,2.51198,1.59727e+06,1.59727e+06,1.59727e+06,881014,881014,881014,33975.6,33975.6,33975.6,12.1175,12.1175,12.1175,108737,108737,108737,1.34795e+06,1.34795e+06,1.34795e+06,3.76706e+07,3.76706e+07,3.76706e+07,3.09822e+06,3.09822e+06,3.09822e+06,8.08446e+07,8.08446e+07,8.08446e+07,11.7971,11.7971,11.7971,0.0172229,0.0172229,0.0172229
16,1.24091e+06,1.24091e+06,1.24091e+06,8332.04,8332.04,8332.04,2.82126,2.82126,2.82126,1.60531e+06,1.60531e+06,1.60531e+06,870917,870917,870917,34863.9,34863.9,34863.9,13.6066,13.6066,13.6066,105860,105860,105860,1.36091e+06,1.36091e+06,1.36091e+06,3.78498e+07,3.78498e+07,3.78498e+07,3.0163e+06,3.0163e+06,3.0163e+06,8.07458e+07,8.07458e+07,8.07458e+07,12.1438,12.1438,12.1438,0.0193607,0.0193607,0.0193607
