index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,SQ:all,QS:all,QR:all,RQ:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,q:all,z:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
688,1.6411,8.89844,8.94403,1.4713,1.23273,0,0,0,0,0,0,3.97272,3.73504,2.11763,0.298985,0.66494,0.961953,0.558165,3.94683,3.83448,10.0626,0.170972,0.0267718,0.0597386,-5070.65
