time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,3.48886e+06,3.48886e+06,3.48886e+06,3495.95,3495.95,3495.95,5130.86,5130.86,5130.86,4.09753e+06,4.09753e+06,4.09753e+06,5.48311e+06,5.48311e+06,5.48311e+06,8847.33,8847.33,8847.33,11390.1,11390.1,11390.1,1.59744e+06,1.59744e+06,1.59744e+06,825564,825564,825564,6.92457e+06,6.92457e+06,6.92457e+06,1.14253e+07,1.14253e+07,1.14253e+07,9.28372e+07,9.28372e+07,9.28372e+07,0,0,0,0,0,0
1,3.49191e+06,3.49191e+06,3.49191e+06,3550.65,3550.65,3550.65,5137.09,5137.09,5137.09,4.09493e+06,4.09493e+06,4.09493e+06,5.48742e+06,5.48742e+06,5.48742e+06,8932.21,8932.21,8932.21,11322.3,11322.3,11322.3,1.59516e+06,1.59516e+06,1.59516e+06,826882,826882,826882,6.93621e+06,6.93621e+06,6.93621e+06,1.14047e+07,1.14047e+07,1.14047e+07,9.28423e+07,9.28423e+07,9.28423e+07,4.4079,4.4079,4.4079,13.5042,13.5042,13.5042
2,3.49489e+06,3.49489e+06,3.49489e+06,3594.03,3594.03,3594.03,5124.54,5124.54,5124.54,4.0923e+06,4.0923e+06,4.0923e+06,5.49164e+06,5.49164e+06,5.49164e+06,9034.92,9034.92,9034.92,11279.2,11279.2,11279.2,1.59287e+06,1.59287e+06,1.59287e+06,828383,828383,828383,6.94927e+06,6.94927e+06,6.94927e+06,1.13838e+07,1.13838e+07,1.13838e+07,9.28549e+07,9.28549e+07,9.28549e+07,4.45865,4.45865,4.45865,13.4563,13.4563,13.4563
3,3.49779e+06,3.49779e+06,3.49779e+06,3638.2,3638.2,3638.2,5112.07,5112.07,5112.07,4.08962e+06,4.08962e+06,4.08962e+06,5.49576e+06,5.49576e+06,5.49576e+06,9142.85,9142.85,9142.85,11241.1,11241.1,11241.1,1.59055e+06,1.59055e+06,1.59055e+06,830058,830058,830058,6.96381e+06,6.96381e+06,6.96381e+06,1.13627e+07,1.13627e+07,1.13627e+07,9.28665e+07,9.28665e+07,9.28665e+07,4.5116,4.5116,4.5116,13.4128,13.4128,13.4128
4,3.5006e+06,3.5006e+06,3.5006e+06,3684.03,3684.03,3684.03,5100.98,5100.98,5100.98,4.08691e+06,4.08691e+06,4.08691e+06,5.49977e+06,5.49977e+06,5.49977e+06,9255.12,9255.12,9255.12,11206.4,11206.4,11206.4,1.58821e+06,1.58821e+06,1.58821e+06,831912,831912,831912,6.97987e+06,6.97987e+06,6.97987e+06,1.13414e+07,1.13414e+07,1.13414e+07,9.28767e+07,9.28767e+07,9.28767e+07,4.56668,4.56668,4.56668,13.3734,13.3734,13.3734
5,3.50333e+06,3.50333e+06,3.50333e+06,3731.55,3731.55,3731.55,5091.23,5091.23,5091.23,4.08415e+06,4.08415e+06,4.08415e+06,5.50365e+06,5.50365e+06,5.50365e+06,9371.62,9371.62,9371.62,11174.8,11174.8,11174.8,1.58586e+06,1.58586e+06,1.58586e+06,833949,833949,833949,6.99749e+06,6.99749e+06,6.99749e+06,1.13199e+07,1.13199e+07,1.13199e+07,9.28856e+07,9.28856e+07,9.28856e+07,4.62388,4.62388,4.62388,13.3377,13.3377,13.3377
6,3.50596e+06,3.50596e+06,3.50596e+06,3780.72,3780.72,3780.72,5082.72,5082.72,5082.72,4.08134e+06,4.08134e+06,4.08134e+06,5.5074e+06,5.5074e+06,5.5074e+06,9492.27,9492.27,9492.27,11146.2,11146.2,11146.2,1.5835e+06,1.5835e+06,1.5835e+06,836174,836174,836174,7.01671e+06,7.01671e+06,7.01671e+06,1.12984e+07,1.12984e+07,1.12984e+07,9.2893e+07,9.2893e+07,9.2893e+07,4.68316,4.68316,4.68316,13.3056,13.3056,13.3056
7,3.50848e+06,3.50848e+06,3.50848e+06,3831.51,3831.51,3831.51,5075.33,5075.33,5075.33,4.07847e+06,4.07847e+06,4.07847e+06,5.51102e+06,5.51102e+06,5.51102e+06,9616.98,9616.98,9616.98,11120.2,11120.2,11120.2,1.58114e+06,1.58114e+06,1.58114e+06,838591,838591,838591,7.03757e+06,7.03757e+06,7.03757e+06,1.12769e+07,1.12769e+07,1.12769e+07,9.28989e+07,9.28989e+07,9.28989e+07,4.74448,4.74448,4.74448,13.2768,13.2768,13.2768
8,3.51089e+06,3.51089e+06,3.51089e+06,3883.86,3883.86,3883.86,5068.94,5068.94,5068.94,4.07556e+06,4.07556e+06,4.07556e+06,5.51449e+06,5.51449e+06,5.51449e+06,9745.64,9745.64,9745.64,11096.6,11096.6,11096.6,1.57879e+06,1.57879e+06,1.57879e+06,841204,841204,841204,7.0601e+06,7.0601e+06,7.0601e+06,1.12554e+07,1.12554e+07,1.12554e+07,9.29032e+07,9.29032e+07,9.29032e+07,4.80778,4.80778,4.80778,13.2509,13.2509,13.2509
9,3.51319e+06,3.51319e+06,3.51319e+06,3937.72,3937.72,3937.72,5063.41,5063.41,5063.41,4.07258e+06,4.07258e+06,4.07258e+06,5.5178e+06,5.5178e+06,5.5178e+06,9878.1,9878.1,9878.1,11075.1,11075.1,11075.1,1.57646e+06,1.57646e+06,1.57646e+06,844016,844016,844016,7.08432e+06,7.08432e+06,7.08432e+06,1.1234e+07,1.1234e+07,1.1234e+07,9.29058e+07,9.29058e+07,9.29058e+07,4.87301,4.87301,4.87301,13.2276,13.2276,13.2276
