time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,5.51296e+06,5.51296e+06,5.51296e+06,5226.16,5226.16,5226.16,4134.71,4134.71,4134.71,1.0822e+07,1.0822e+07,1.0822e+07,7.89654e+06,7.89654e+06,7.89654e+06,8019.98,8019.98,8019.98,7627.17,7627.17,7627.17,218041,218041,218041,315819,315819,315819,1.01853e+06,1.01853e+06,1.01853e+06,879643,879643,879643,1.0002e+08,1.0002e+08,1.0002e+08,0,0,0,0,0,0
1,5.51559e+06,5.51559e+06,5.51559e+06,5290.18,5290.18,5290.18,4184.19,4184.19,4184.19,1.08222e+07,1.08222e+07,1.08222e+07,7.89668e+06,7.89668e+06,7.89668e+06,8072.1,8072.1,8072.1,7679.42,7679.42,7679.42,218249,218249,218249,316125,316125,316125,1.01885e+06,1.01885e+06,1.01885e+06,879924,879924,879924,1.00016e+08,1.00016e+08,1.00016e+08,6.03522,6.03522,6.03522,5.08946,5.08946,5.08946
2,5.51808e+06,5.51808e+06,5.51808e+06,5327.44,5327.44,5327.44,4210.74,4210.74,4210.74,1.08222e+07,1.08222e+07,1.08222e+07,7.89672e+06,7.89672e+06,7.89672e+06,8123.56,8123.56,8123.56,7723.13,7723.13,7723.13,218586,218586,218586,316634,316634,316634,1.01977e+06,1.01977e+06,1.01977e+06,880684,880684,880684,1.00019e+08,1.00019e+08,1.00019e+08,6.08138,6.08138,6.08138,5.12605,5.12605,5.12605
3,5.52047e+06,5.52047e+06,5.52047e+06,5355.7,5355.7,5355.7,4229.21,4229.21,4229.21,1.08221e+07,1.08221e+07,1.08221e+07,7.89671e+06,7.89671e+06,7.89671e+06,8163.9,8163.9,8163.9,7754.2,7754.2,7754.2,218990,218990,218990,317260,317260,317260,1.02111e+06,1.02111e+06,1.02111e+06,881731,881731,881731,1.00022e+08,1.00022e+08,1.00022e+08,6.1168,6.1168,6.1168,5.15153,5.15153,5.15153
4,5.52278e+06,5.52278e+06,5.52278e+06,5378.21,5378.21,5378.21,4242.93,4242.93,4242.93,1.0822e+07,1.0822e+07,1.0822e+07,7.89667e+06,7.89667e+06,7.89667e+06,8195.65,8195.65,8195.65,7776.7,7776.7,7776.7,219426,219426,219426,317958,317958,317958,1.02272e+06,1.02272e+06,1.02272e+06,882939,882939,882939,1.00025e+08,1.00025e+08,1.00025e+08,6.14448,6.14448,6.14448,5.16979,5.16979,5.16979
5,5.52502e+06,5.52502e+06,5.52502e+06,5396.61,5396.61,5396.61,4253.57,4253.57,4253.57,1.08218e+07,1.08218e+07,1.08218e+07,7.89662e+06,7.89662e+06,7.89662e+06,8221.19,8221.19,8221.19,7793.62,7793.62,7793.62,219874,219874,219874,318694,318694,318694,1.02449e+06,1.02449e+06,1.02449e+06,884227,884227,884227,1.00027e+08,1.00027e+08,1.00027e+08,6.16662,6.16662,6.16662,5.18339,5.18339,5.18339
6,5.5272e+06,5.5272e+06,5.5272e+06,5412.04,5412.04,5412.04,4262.2,4262.2,4262.2,1.08217e+07,1.08217e+07,1.08217e+07,7.89657e+06,7.89657e+06,7.89657e+06,8242.25,8242.25,8242.25,7806.91,7806.91,7806.91,220322,220322,220322,319448,319448,319448,1.02636e+06,1.02636e+06,1.02636e+06,885544,885544,885544,1.00029e+08,1.00029e+08,1.00029e+08,6.18477,6.18477,6.18477,5.19396,5.19396,5.19396
7,5.52934e+06,5.52934e+06,5.52934e+06,5425.29,5425.29,5425.29,4269.48,4269.48,4269.48,1.08216e+07,1.08216e+07,1.08216e+07,7.89653e+06,7.89653e+06,7.89653e+06,8260.04,8260.04,8260.04,7817.78,7817.78,7817.78,220762,220762,220762,320203,320203,320203,1.02827e+06,1.02827e+06,1.02827e+06,886861,886861,886861,1.00031e+08,1.00031e+08,1.00031e+08,6.20002,6.20002,6.20002,5.20254,5.20254,5.20254
8,5.53143e+06,5.53143e+06,5.53143e+06,5436.9,5436.9,5436.9,4275.83,4275.83,4275.83,1.08215e+07,1.08215e+07,1.08215e+07,7.89651e+06,7.89651e+06,7.89651e+06,8275.39,8275.39,8275.39,7827,7827,7827,221190,221190,221190,320951,320951,320951,1.03019e+06,1.03019e+06,1.03019e+06,888157,888157,888157,1.00034e+08,1.00034e+08,1.00034e+08,6.21313,6.21313,6.21313,5.20977,5.20977,5.20977
9,5.53349e+06,5.53349e+06,5.53349e+06,5447.26,5447.26,5447.26,4281.5,4281.5,4281.5,1.08214e+07,1.08214e+07,1.08214e+07,7.8965e+06,7.8965e+06,7.8965e+06,8288.87,8288.87,8288.87,7835.05,7835.05,7835.05,221604,221604,221604,321683,321683,321683,1.03209e+06,1.03209e+06,1.03209e+06,889421,889421,889421,1.00036e+08,1.00036e+08,1.00036e+08,6.22462,6.22462,6.22462,5.21606,5.21606,5.21606
