time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,1.8212e+06,1.8212e+06,1.8212e+06,4158.97,4158.97,4158.97,3952.96,3952.96,3952.96,1.95022e+06,1.95022e+06,1.95022e+06,1.77857e+06,1.77857e+06,1.77857e+06,13028.9,13028.9,13028.9,12768.6,12768.6,12768.6,390828,390828,390828,429184,429184,429184,1.08398e+07,1.08398e+07,1.08398e+07,1.03591e+07,1.03591e+07,1.03591e+07,9.91057e+07,9.91057e+07,9.91057e+07,0,0,0,0,0,0
1,1.82377e+06,1.82377e+06,1.82377e+06,4204.56,4204.56,4204.56,3996.71,3996.71,3996.71,1.95023e+06,1.95023e+06,1.95023e+06,1.77858e+06,1.77858e+06,1.77858e+06,13081.9,13081.9,13081.9,12823.9,12823.9,12823.9,390890,390890,390890,429244,429244,429244,1.08375e+07,1.08375e+07,1.08375e+07,1.03572e+07,1.03572e+07,1.03572e+07,9.91069e+07,9.91069e+07,9.91069e+07,7.0963,7.0963,7.0963,22.1518,22.1518,22.1518
2,1.82621e+06,1.82621e+06,1.82621e+06,4232.16,4232.16,4232.16,4023.26,4023.26,4023.26,1.95013e+06,1.95013e+06,1.95013e+06,1.77849e+06,1.77849e+06,1.77849e+06,13146.3,13146.3,13146.3,12888.1,12888.1,12888.1,391077,391077,391077,429438,429438,429438,1.0838e+07,1.0838e+07,1.0838e+07,1.03579e+07,1.03579e+07,1.03579e+07,9.91116e+07,9.91116e+07,9.91116e+07,7.13557,7.13557,7.13557,22.2772,22.2772,22.2772
3,1.82852e+06,1.82852e+06,1.82852e+06,4256.83,4256.83,4256.83,4046.71,4046.71,4046.71,1.94996e+06,1.94996e+06,1.94996e+06,1.77833e+06,1.77833e+06,1.77833e+06,13206.4,13206.4,13206.4,12946.9,12946.9,12946.9,391357,391357,391357,429735,429735,429735,1.08409e+07,1.08409e+07,1.08409e+07,1.0361e+07,1.0361e+07,1.0361e+07,9.91116e+07,9.91116e+07,9.91116e+07,7.17196,7.17196,7.17196,22.3914,22.3914,22.3914
4,1.83071e+06,1.83071e+06,1.83071e+06,4279.7,4279.7,4279.7,4068.18,4068.18,4068.18,1.94971e+06,1.94971e+06,1.94971e+06,1.77811e+06,1.77811e+06,1.77811e+06,13261.2,13261.2,13261.2,12999.8,12999.8,12999.8,391718,391718,391718,430120,430120,430120,1.08459e+07,1.08459e+07,1.08459e+07,1.0366e+07,1.0366e+07,1.0366e+07,9.91077e+07,9.91077e+07,9.91077e+07,7.2054,7.2054,7.2054,22.4947,22.4947,22.4947
5,1.8328e+06,1.8328e+06,1.8328e+06,4300.87,4300.87,4300.87,4087.84,4087.84,4087.84,1.9494e+06,1.9494e+06,1.9494e+06,1.77783e+06,1.77783e+06,1.77783e+06,13311,13311,13311,13047,13047,13047,392145,392145,392145,430580,430580,430580,1.08527e+07,1.08527e+07,1.08527e+07,1.03726e+07,1.03726e+07,1.03726e+07,9.91004e+07,9.91004e+07,9.91004e+07,7.23599,7.23599,7.23599,22.5879,22.5879,22.5879
6,1.83479e+06,1.83479e+06,1.83479e+06,4320.42,4320.42,4320.42,4105.84,4105.84,4105.84,1.94905e+06,1.94905e+06,1.94905e+06,1.77752e+06,1.77752e+06,1.77752e+06,13356,13356,13356,13089.2,13089.2,13089.2,392629,392629,392629,431105,431105,431105,1.0861e+07,1.0861e+07,1.0861e+07,1.03806e+07,1.03806e+07,1.03806e+07,9.90904e+07,9.90904e+07,9.90904e+07,7.26387,7.26387,7.26387,22.6717,22.6717,22.6717
7,1.83669e+06,1.83669e+06,1.83669e+06,4338.47,4338.47,4338.47,4122.31,4122.31,4122.31,1.94866e+06,1.94866e+06,1.94866e+06,1.77717e+06,1.77717e+06,1.77717e+06,13396.7,13396.7,13396.7,13126.7,13126.7,13126.7,393158,393158,393158,431683,431683,431683,1.08705e+07,1.08705e+07,1.08705e+07,1.03897e+07,1.03897e+07,1.03897e+07,9.9078e+07,9.9078e+07,9.9078e+07,7.28922,7.28922,7.28922,22.7471,22.7471,22.7471
8,1.83851e+06,1.83851e+06,1.83851e+06,4355.14,4355.14,4355.14,4137.42,4137.42,4137.42,1.94825e+06,1.94825e+06,1.94825e+06,1.7768e+06,1.7768e+06,1.7768e+06,13433.3,13433.3,13433.3,13160.2,13160.2,13160.2,393725,393725,393725,432306,432306,432306,1.08811e+07,1.08811e+07,1.08811e+07,1.03997e+07,1.03997e+07,1.03997e+07,9.90638e+07,9.90638e+07,9.90638e+07,7.31225,7.31225,7.31225,22.8148,22.8148,22.8148
9,1.84025e+06,1.84025e+06,1.84025e+06,4370.55,4370.55,4370.55,4151.28,4151.28,4151.28,1.94782e+06,1.94782e+06,1.94782e+06,1.77641e+06,1.77641e+06,1.77641e+06,13466.3,13466.3,13466.3,13190,13190,13190,394321,394321,394321,432964,432964,432964,1.08925e+07,1.08925e+07,1.08925e+07,1.04104e+07,1.04104e+07,1.04104e+07,9.90482e+07,9.90482e+07,9.90482e+07,7.33316,7.33316,7.33316,22.8756,22.8756,22.8756
10,1.84192e+06,1.84192e+06,1.84192e+06,4384.8,4384.8,4384.8,4164.04,4164.04,4164.04,1.94738e+06,1.94738e+06,1.94738e+06,1.77601e+06,1.77601e+06,1.77601e+06,13496,13496,13496,13216.5,13216.5,13216.5,394941,394941,394941,433651,433651,433651,1.09046e+07,1.09046e+07,1.09046e+07,1.04217e+07,1.04217e+07,1.04217e+07,9.90313e+07,9.90313e+07,9.90313e+07,7.35217,7.35217,7.35217,22.9303,22.9303,22.9303
