time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,2.99974e+06,2.99974e+06,2.99974e+06,47.2396,47.2396,47.2396,738.552,738.552,738.552,4.7401e+06,4.7401e+06,4.7401e+06,3.58784e+06,3.58784e+06,3.58784e+06,38.5092,38.5092,38.5092,768.266,768.266,768.266,19539.1,19539.1,19539.1,173704,173704,173704,1.8344e+06,1.8344e+06,1.8344e+06,213877,213877,213877,1.13138e+08,1.13138e+08,1.13138e+08,0,0,0,0,0,0
1,3.01916e+06,3.01916e+06,3.01916e+06,53.5279,53.5279,53.5279,1085.85,1085.85,1085.85,4.74635e+06,4.74635e+06,4.74635e+06,3.58491e+06,3.58491e+06,3.58491e+06,43.3022,43.3022,43.3022,1122.82,1122.82,1122.82,24496.2,24496.2,24496.2,164118,164118,164118,1.73255e+06,1.73255e+06,1.73255e+06,268353,268353,268353,1.13166e+08,1.13166e+08,1.13166e+08,0.0768105,0.0768105,0.0768105,2.42074,2.42074,2.42074
2,3.03709e+06,3.03709e+06,3.03709e+06,61.0983,61.0983,61.0983,1614.75,1614.75,1614.75,4.7507e+06,4.7507e+06,4.7507e+06,3.58064e+06,3.58064e+06,3.58064e+06,49.0837,49.0837,49.0837,1661.2,1661.2,1661.2,32063.2,32063.2,32063.2,155134,155134,155134,1.63699e+06,1.63699e+06,1.63699e+06,351428,351428,351428,1.1317e+08,1.1317e+08,1.1317e+08,0.0870859,0.0870859,0.0870859,3.57116,3.57116,3.57116
3,3.05276e+06,3.05276e+06,3.05276e+06,70.1532,70.1532,70.1532,2425.21,2425.21,2425.21,4.75247e+06,4.75247e+06,4.75247e+06,3.57431e+06,3.57431e+06,3.57431e+06,55.9789,55.9789,55.9789,2482.77,2482.77,2482.77,43609.2,43609.2,43609.2,146727,146727,146727,1.54747e+06,1.54747e+06,1.54747e+06,478093,478093,478093,1.13125e+08,1.13125e+08,1.13125e+08,0.0994149,0.0994149,0.0994149,5.32614,5.32614,5.32614
4,3.06496e+06,3.06496e+06,3.06496e+06,80.8358,80.8358,80.8358,3669.27,3669.27,3669.27,4.75063e+06,4.75063e+06,4.75063e+06,3.56488e+06,3.56488e+06,3.56488e+06,64.0874,64.0874,64.0874,3739.34,3739.34,3739.34,61243.4,61243.4,61243.4,138875,138875,138875,1.46372e+06,1.46372e+06,1.46372e+06,671418,671418,671418,1.13011e+08,1.13011e+08,1.13011e+08,0.114048,0.114048,0.114048,8.01373,8.01373,8.01373
5,3.07188e+06,3.07188e+06,3.07188e+06,93.1285,93.1285,93.1285,5570.37,5570.37,5570.37,4.74359e+06,4.74359e+06,4.74359e+06,3.55071e+06,3.55071e+06,3.55071e+06,73.3872,73.3872,73.3872,5654.28,5654.28,5654.28,88169,88169,88169,131560,131560,131560,1.38552e+06,1.38552e+06,1.38552e+06,966426,966426,966426,1.12794e+08,1.12794e+08,1.12794e+08,0.131089,0.131089,0.131089,12.1253,12.1253,12.1253
6,3.07083e+06,3.07083e+06,3.07083e+06,106.661,106.661,106.661,8434.98,8434.98,8434.98,4.72896e+06,4.72896e+06,4.72896e+06,3.52947e+06,3.52947e+06,3.52947e+06,83.5929,83.5929,83.5929,8535.84,8535.84,8535.84,129109,129109,129109,124759,124759,124759,1.31263e+06,1.31263e+06,1.31263e+06,1.41474e+06,1.41474e+06,1.41474e+06,1.12424e+08,1.12424e+08,1.12424e+08,0.150275,0.150275,0.150275,18.3611,18.3611,18.3611
7,3.05805e+06,3.05805e+06,3.05805e+06,120.406,120.406,120.406,12628.7,12628.7,12628.7,4.70342e+06,4.70342e+06,4.70342e+06,3.49793e+06,3.49793e+06,3.49793e+06,93.9342,93.9342,93.9342,12758.1,12758.1,12758.1,190655,190655,190655,118448,118448,118448,1.24479e+06,1.24479e+06,1.24479e+06,2.0884e+06,2.0884e+06,2.0884e+06,1.11833e+08,1.11833e+08,1.11833e+08,0.170613,0.170613,0.170613,27.6268,27.6268,27.6268
8,3.02882e+06,3.02882e+06,3.02882e+06,132.331,132.331,132.331,18460.8,18460.8,18460.8,4.6627e+06,4.6627e+06,4.6627e+06,3.45224e+06,3.45224e+06,3.45224e+06,102.897,102.897,102.897,18655.3,18655.3,18655.3,281109,281109,281109,112591,112591,112591,1.18163e+06,1.18163e+06,1.18163e+06,3.07814e+06,3.07814e+06,3.07814e+06,1.10935e+08,1.10935e+08,1.10935e+08,0.189892,0.189892,0.189892,40.875,40.875,40.875
9,2.97824e+06,2.97824e+06,2.97824e+06,139.263,139.263,139.263,25905.7,25905.7,25905.7,4.60225e+06,4.60225e+06,4.60225e+06,3.3888e+06,3.3888e+06,3.3888e+06,108.132,108.132,108.132,26257.3,26257.3,26257.3,409014,409014,409014,107136,107136,107136,1.12263e+06,1.12263e+06,1.12263e+06,4.47735e+06,4.47735e+06,4.47735e+06,1.0964e+08,1.0964e+08,1.0964e+08,0.20427,0.20427,0.20427,58.6136,58.6136,58.6136
